TOWN_CODE_11,CITY_NAME_x,S_NAME_x,CITY_NAME_from_master,S_NAME_from_master,town_name_show,CITY_CODE,TOWN_CODE,CITY_NAME_y,S_NAME_y,TOWN_NAME_4COL,POP,__srcfile,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_受容者(小数),0～4歳_受容者(四捨五入),5～9歳_受容者(小数),5～9歳_受容者(四捨五入),10～14歳_受容者(小数),10～14歳_受容者(四捨五入),15～19歳_受容者(小数),15～19歳_受容者(四捨五入),20～24歳_受容者(小数),20～24歳_受容者(四捨五入),25～29歳_受容者(小数),25～29歳_受容者(四捨五入),30～34歳_受容者(小数),30～34歳_受容者(四捨五入),35～39歳_受容者(小数),35～39歳_受容者(四捨五入),40～44歳_受容者(小数),40～44歳_受容者(四捨五入),45～49歳_受容者(小数),45～49歳_受容者(四捨五入),50～54歳_受容者(小数),50～54歳_受容者(四捨五入),55～59歳_受容者(小数),55～59歳_受容者(四捨五入),60～64歳_受容者(小数),60～64歳_受容者(四捨五入),65～69歳_受容者(小数),65～69歳_受容者(四捨五入),70～74歳_受容者(小数),70～74歳_受容者(四捨五入),75～79歳_受容者(小数),75～79歳_受容者(四捨五入),80～84歳_受容者(小数),80～84歳_受容者(四捨五入),85～89歳_受容者(小数),85～89歳_受容者(四捨五入),90～94歳_受容者(小数),90～94歳_受容者(四捨五入),95～99歳_受容者(小数),95～99歳_受容者(四捨五入),100歳以上_受容者(小数),100歳以上_受容者(四捨五入),SUM_受容者(小数),SUM_受容者(四捨五入),たかき医院,ほんだ病院,五日町病院,公益社団法人 地域医療振興協会 今泉記念館 ゆきあかり診療所,医療法人社団 あんべクリニック,医療法人(社団)河内医院,南魚沼市民病院,南魚沼市民病院附属城内診療所,南魚沼市立 中之島診療所,南魚沼市立ゆきぐに大和病院,大熊内科医院,新潟県南魚沼保健所,新潟県地域医療推進機構魚沼基幹病院,町立湯沢病院,米倉医院,荒川診療所,萌気園あやめ診療所,萌気園二日町診療所,萌気園浦佐診療所,風間内科医院,齋藤記念病院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
15210093004,十日町市,如来寺,十日町市,如来寺,十日町市如来寺,15210.0,93004.0,十日町市,如来寺,新潟県十日町市如来寺,264.0,h03_15.csv,9.0,4.0,10.0,14.0,10.0,13.0,9.0,8.0,14.0,13.0,21.0,24.0,21.0,20.0,29.0,10.0,17.0,10.0,6.0,2.0,0.0,0.3411,0.0,0.20784,0.0,0.368,0.0,0.34426,0.0,0.2367,0.0,0.3688099999999999,0.0,0.2880899999999999,0.0,0.26824,0.0,0.49014,0.0,0.50856,1.0,0.92295,1.0,1.38024,1.0,1.3272000000000002,1.0,1.6202,2.0,2.72455,3.0,1.1197,1.0,2.0417,2.0,1.1483,1.0,0.6012599999999999,1.0,0.20042,0.0,0.0,0.0,16.508260000000003,14.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.70495345084169,37.053765238995545,12.38684340851332,182.0,十日町市如来寺,十日町市如来寺,code_in_target_towns
15226018083,南魚沼市,野田,南魚沼市,野田,南魚沼市野田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,0.0,0.0,0.0,172.0,166.0,10304.0,0.0,0.0,0.0,182.0,115.0,923.0,138.8542561026384,37.107773249178365,12.445410948370272,13312.0,南魚沼市野田,南魚沼市野田,code_in_target_towns
15226048037,南魚沼市,畔地新田日の出町,南魚沼市,畔地新田日の出町,南魚沼市畔地新田日の出町,15226.0,48037.0,南魚沼市,畔地新田日の出町,新潟県南魚沼市畔地新田日の出町,153.0,h03_15.csv,3.0,6.0,7.0,5.0,5.0,3.0,7.0,7.0,13.0,9.0,8.0,11.0,14.0,15.0,10.0,8.0,9.0,9.0,4.0,0.0,0.0,0.1137,0.0,0.31176,0.0,0.2576,0.0,0.12295,0.0,0.11835,0.0,0.0851099999999999,0.0,0.22407,0.0,0.2347099999999999,0.0,0.45513,0.0,0.35208,0.0,0.3516,0.0,0.63261,1.0,0.8848,1.0,1.21515,1.0,0.9395,1.0,0.89576,1.0,1.0809,1.0,1.03347,1.0,0.40084,0.0,0.0,0.0,0.0,0.0,9.71009,7.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9478066181831,37.05411144600824,12.48537469120086,1221.0,南魚沼市畔地新田日の出町,南魚沼市畔地新田日の出町,code_in_target_towns
15210079033,十日町市,芋川新田,十日町市,芋川新田,十日町市芋川新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.69447138474723,37.03901025872608,12.518306898379485,0.0,十日町市芋川新田,十日町市芋川新田,code_in_target_towns
15226017088,南魚沼市,宇津野新田,南魚沼市,宇津野新田,南魚沼市宇津野新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,971.0,0.0,0.0,222.0,0.0,0.0,333.0,0.0,3050.0,0.0,0.0,0.0,0.0,0.0,111.0,138.89580977573874,37.09665527371205,12.588408744935938,4687.0,南魚沼市宇津野新田,南魚沼市宇津野新田,code_in_target_towns
15226048034,南魚沼市,畔地新田,南魚沼市,畔地新田,南魚沼市畔地新田,15226.0,48034.0,南魚沼市,畔地新田,新潟県南魚沼市畔地新田,57.0,h03_15.csv,0.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,5.0,6.0,5.0,5.0,2.0,9.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.05196,0.0,0.0736,0.0,0.07377,0.0,0.04734,0.0,0.05674,0.0,0.06402,0.0,0.0,0.0,0.03501,0.0,0.1956,0.0,0.2637,0.0,0.28755,0.0,0.316,0.0,0.16202,0.0,0.84555,1.0,0.44788,0.0,0.6005,1.0,0.0,0.0,0.3006299999999999,0.0,0.0,0.0,0.0,0.0,3.821870000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,72.0,0.0,0.0,145.0,0.0,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9526664442801,37.048978142458274,12.595398443917055,1708.0,南魚沼市畔地新田,南魚沼市畔地新田,code_in_target_towns
15226016085,南魚沼市,四十日西,南魚沼市,四十日西,南魚沼市四十日西,15226.0,16085.0,南魚沼市,四十日西,新潟県南魚沼市四十日西,65.0,h03_15.csv,2.0,3.0,6.0,2.0,0.0,1.0,1.0,5.0,5.0,6.0,3.0,1.0,3.0,6.0,11.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0758,0.0,0.15588,0.0,0.2208,0.0,0.04918,0.0,0.0,0.0,0.02837,0.0,0.03201,0.0,0.16765,0.0,0.1750499999999999,0.0,0.23472,0.0,0.13185,0.0,0.05751,0.0,0.1896,0.0,0.48606,0.0,1.03345,1.0,0.33591,0.0,0.1201,0.0,0.34449,0.0,0.20042,0.0,0.10021,0.0,0.0,0.0,4.13906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8798581397311,37.1034498351757,12.649627015425683,0.0,南魚沼市四十日西,南魚沼市四十日西,code_in_target_towns
15226027072,南魚沼市,新堀新田,南魚沼市,新堀新田,南魚沼市新堀新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,637.0,0.0,0.0,203.0,0.0,103.0,272.0,46.0,1044.0,0.0,0.0,32.0,0.0,0.0,0.0,138.9127440598819,37.0897658338626,12.7749187508191,2337.0,南魚沼市新堀新田,南魚沼市新堀新田,code_in_target_towns
15226029070,南魚沼市,田崎,南魚沼市,田崎,南魚沼市田崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,526.0,0.0,0.0,48.0,0.0,0.0,68.0,138.92937194423303,37.07913593039167,12.8633660486827,734.0,南魚沼市田崎,南魚沼市田崎,code_in_target_towns
15226041050,南魚沼市,深沢,南魚沼市,深沢,南魚沼市深沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,0.0,0.0,98.0,0.0,0.0,211.0,0.0,2065.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9411659230054,37.06837973507948,12.872664682800188,3599.0,南魚沼市深沢,南魚沼市深沢,code_in_target_towns
15210098012,十日町市,山崎,十日町市,山崎,十日町市山崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,138.69531275513353,37.050165403401024,12.952081648469736,795.0,十日町市山崎,十日町市山崎,code_in_target_towns
15226131071,南魚沼市,清水,南魚沼市,清水,南魚沼市清水,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,138.94529891454394,36.93100024565427,12.976061065402272,179.0,南魚沼市清水,南魚沼市清水,code_in_target_towns
15210094006,十日町市,桂,十日町市,桂,十日町市桂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.70143150631546,37.06005981481571,13.014517235215727,0.0,十日町市桂,十日町市桂,code_in_target_towns
15210117041,十日町市,田代,十日町市,田代,十日町市田代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.70867187412543,36.92634469362922,13.122411773603519,0.0,十日町市田代,十日町市田代,code_in_target_towns
15226012089,南魚沼市,青木新田,南魚沼市,青木新田,南魚沼市青木新田,15226.0,12089.0,南魚沼市,青木新田,新潟県南魚沼市青木新田,157.0,h03_15.csv,10.0,7.0,4.0,2.0,10.0,7.0,7.0,13.0,4.0,10.0,12.0,7.0,17.0,19.0,4.0,7.0,9.0,6.0,2.0,0.0,0.0,0.379,0.0,0.36372,0.0,0.1472,0.0,0.04918,0.0,0.2367,0.0,0.19859,0.0,0.22407,0.0,0.4358899999999999,0.0,0.14004,0.0,0.3912,0.0,0.5274000000000001,1.0,0.40257,0.0,1.0744,1.0,1.53919,2.0,0.3758,0.0,0.78379,1.0,1.0809,1.0,0.68898,1.0,0.20042,0.0,0.0,0.0,0.0,0.0,9.23904,7.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349.0,0.0,0.0,0.0,0.0,0.0,0.0,138.89670194903653,37.10209199233819,13.155266850020313,3156.0,南魚沼市青木新田,南魚沼市青木新田,code_in_target_towns
15226025080,南魚沼市,泉新田,南魚沼市,泉新田,南魚沼市泉新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,980.0,0.0,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,138.90675247542572,37.09794156110606,13.214405197219822,2832.0,南魚沼市泉新田,南魚沼市泉新田,code_in_target_towns
15210099011,十日町市,荒屋,十日町市,荒屋,十日町市荒屋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.68977749376177,37.04725087412879,13.257124141584605,343.0,十日町市荒屋,十日町市荒屋,code_in_target_towns
15226058035,南魚沼市,畔地,南魚沼市,畔地,南魚沼市畔地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,72.0,2036.0,0.0,0.0,590.0,0.0,0.0,2134.0,0.0,2220.0,0.0,0.0,0.0,67.0,0.0,33.0,138.9592604810117,37.05210564326797,13.274462081393057,7152.0,南魚沼市畔地,南魚沼市畔地,code_in_target_towns
15226028071,南魚沼市,新堀,南魚沼市,新堀,南魚沼市新堀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2174.0,0.0,0.0,1315.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9257116830393,37.08740319464778,13.30383196577248,3686.0,南魚沼市新堀,南魚沼市新堀,code_in_target_towns
15226040069,南魚沼市,法音寺,南魚沼市,法音寺,南魚沼市法音寺,15226.0,40069.0,南魚沼市,法音寺,新潟県南魚沼市法音寺,108.0,h03_15.csv,2.0,8.0,7.0,1.0,2.0,2.0,4.0,6.0,7.0,3.0,6.0,2.0,10.0,14.0,9.0,8.0,7.0,3.0,5.0,1.0,1.0,0.0758,0.0,0.41568,0.0,0.2576,0.0,0.02459,0.0,0.04734,0.0,0.05674,0.0,0.12804,0.0,0.2011799999999999,0.0,0.24507,0.0,0.11736,0.0,0.2637,0.0,0.11502,0.0,0.6320000000000001,1.0,1.13414,1.0,0.84555,1.0,0.89576,1.0,0.8407,1.0,0.34449,0.0,0.50105,1.0,0.10021,0.0,0.10021,0.0,7.34223,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9393413716301,37.077658077257595,13.400682830877454,0.0,南魚沼市法音寺,南魚沼市法音寺,code_in_target_towns
15226016086,南魚沼市,四十日,南魚沼市,四十日,南魚沼市四十日,15226.0,16086.0,南魚沼市,四十日,新潟県南魚沼市四十日,241.0,h03_15.csv,12.0,8.0,10.0,7.0,3.0,7.0,13.0,16.0,9.0,11.0,10.0,21.0,24.0,25.0,22.0,16.0,12.0,7.0,7.0,1.0,0.0,0.4548,0.0,0.41568,0.0,0.368,0.0,0.17213,0.0,0.07101,0.0,0.19859,0.0,0.4161299999999999,0.0,0.53648,1.0,0.31509,0.0,0.43032,0.0,0.4395,0.0,1.20771,1.0,1.5168,2.0,2.02525,2.0,2.0669,2.0,1.79152,2.0,1.4412,1.0,0.80381,1.0,0.7014699999999999,1.0,0.10021,0.0,0.0,0.0,15.472600000000002,13.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,149.0,0.0,0.0,107.0,0.0,2653.0,0.0,0.0,0.0,0.0,0.0,153.0,138.8695983750971,37.11394702881617,13.446425564446864,3258.0,南魚沼市四十日,南魚沼市四十日,code_in_target_towns
15461004000,湯沢町,大字土樽,湯沢町,大字土樽,湯沢町大字土樽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,33.0,36.0,10578.0,0.0,0.0,1405.0,0.0,285.0,3681.0,11647.0,9167.0,0.0,0.0,31.0,27.0,227.0,1079.0,138.86837669515106,36.881541185129535,13.5073741417114,38196.0,湯沢町大字土樽,湯沢町土樽,code_in_target_towns
15226024079,南魚沼市,泉,南魚沼市,泉,南魚沼市泉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,78.0,0.0,0.0,0.0,27.0,1867.0,292.0,0.0,1793.0,0.0,25.0,993.0,267.0,3692.0,0.0,0.0,24.0,57.0,0.0,82.0,138.9141586779245,37.09759370457916,13.551122745318596,9197.0,南魚沼市泉,南魚沼市泉,code_in_target_towns
15226015090,南魚沼市,大杉新田,南魚沼市,大杉新田,南魚沼市大杉新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,97.0,0.0,0.0,451.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,62.0,138.88899856480177,37.109161887557725,13.554231627731111,1525.0,南魚沼市大杉新田,南魚沼市大杉新田,code_in_target_towns
15226047032,南魚沼市,蛭窪,南魚沼市,蛭窪,南魚沼市蛭窪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9770043634313,37.01985736183292,13.635302173198895,37.0,南魚沼市蛭窪,南魚沼市蛭窪,code_in_target_towns
15226040082,南魚沼市,法音寺稲穂ケ丘,南魚沼市,法音寺稲穂ケ丘,南魚沼市法音寺稲穂ケ丘,15226.0,40082.0,南魚沼市,法音寺稲穂ケ丘,新潟県南魚沼市法音寺稲穂ケ丘,105.0,h03_15.csv,2.0,2.0,4.0,10.0,5.0,4.0,5.0,6.0,1.0,10.0,17.0,14.0,13.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0758,0.0,0.10392,0.0,0.1472,0.0,0.2459,0.0,0.11835,0.0,0.11348,0.0,0.1600499999999999,0.0,0.2011799999999999,0.0,0.03501,0.0,0.3912,0.0,0.7471500000000001,1.0,0.80514,1.0,0.8216000000000001,1.0,0.56707,1.0,0.09395,0.0,0.0,0.0,0.4804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.107400000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.93142945367393,37.08785510868015,13.683680534073275,0.0,南魚沼市法音寺稲穂ケ丘,南魚沼市法音寺稲穂ケ丘,code_in_target_towns
15226065098,南魚沼市,魚野川耕地,南魚沼市,魚野川耕地,南魚沼市魚野川耕地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,48.0,138.9062943705198,37.103598588052606,13.72544769447159,78.0,南魚沼市魚野川耕地,南魚沼市魚野川耕地,code_in_target_towns
15461005000,湯沢町,大字三俣,湯沢町,大字三俣,湯沢町大字三俣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,53.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.75970760628624,36.88661018084298,13.72736826705612,758.0,湯沢町大字三俣,湯沢町三俣,code_in_target_towns
15226026077,南魚沼市,下原,南魚沼市,下原,南魚沼市下原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1211.0,177.0,0.0,68.0,0.0,0.0,365.0,0.0,4989.0,0.0,0.0,239.0,0.0,0.0,537.0,138.9196102127532,37.097311459529635,13.811466564614495,7586.0,南魚沼市下原,南魚沼市下原,code_in_target_towns
15226014091,南魚沼市,奥,南魚沼市,奥,南魚沼市奥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,393.0,0.0,0.0,471.0,0.0,1937.0,0.0,0.0,0.0,0.0,0.0,239.0,138.89820075886334,37.1086121724723,13.857476606745395,3250.0,南魚沼市奥,南魚沼市奥,code_in_target_towns
15226039081,南魚沼市,藤原池田原,南魚沼市,藤原池田原,南魚沼市藤原池田原,15226.0,39081.0,南魚沼市,藤原池田原,新潟県南魚沼市藤原池田原,179.0,h03_15.csv,2.0,4.0,20.0,12.0,4.0,7.0,5.0,10.0,24.0,15.0,9.0,14.0,6.0,18.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0758,0.0,0.20784,0.0,0.736,1.0,0.29508,0.0,0.09468,0.0,0.19859,0.0,0.1600499999999999,0.0,0.3353,0.0,0.84024,1.0,0.5868,1.0,0.39555,0.0,0.80514,1.0,0.3792,0.0,1.45818,1.0,1.3153,1.0,1.1197,1.0,0.2402,0.0,0.34449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58814,7.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,46.0,0.0,79.0,0.0,0.0,604.0,0.0,2650.0,0.0,0.0,0.0,33.0,0.0,0.0,138.93461896093638,37.08936565106637,14.000156049698083,3491.0,南魚沼市藤原池田原,南魚沼市藤原池田原,code_in_target_towns
15226038076,南魚沼市,上原,南魚沼市,上原,南魚沼市上原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,0.0,0.0,46.0,50.0,0.0,714.0,0.0,0.0,970.0,0.0,162.0,451.0,0.0,2225.0,0.0,0.0,0.0,118.0,0.0,0.0,138.93045155442445,37.093448574101906,14.085821590342851,4785.0,南魚沼市上原,南魚沼市上原,code_in_target_towns
15226039068,南魚沼市,藤原,南魚沼市,藤原,南魚沼市藤原,15226.0,39068.0,南魚沼市,藤原,新潟県南魚沼市藤原,115.0,h03_15.csv,5.0,5.0,2.0,3.0,2.0,4.0,4.0,2.0,7.0,11.0,8.0,6.0,6.0,15.0,12.0,9.0,6.0,3.0,4.0,1.0,0.0,0.1895,0.0,0.2598,0.0,0.0736,0.0,0.07377,0.0,0.04734,0.0,0.11348,0.0,0.12804,0.0,0.06706,0.0,0.24507,0.0,0.43032,0.0,0.3516,0.0,0.34506,0.0,0.3792,0.0,1.21515,1.0,1.1274000000000002,1.0,1.00773,1.0,0.7206,1.0,0.34449,0.0,0.40084,0.0,0.10021,0.0,0.0,0.0,7.620260000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9474571638569,37.07975113603574,14.098713790134038,599.0,南魚沼市藤原,南魚沼市藤原,code_in_target_towns
15210087045,十日町市,新屋敷,十日町市,新屋敷,十日町市新屋敷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.70699278086104,37.082993853521316,14.15224740081893,0.0,十日町市新屋敷,十日町市新屋敷,code_in_target_towns
15226023078,南魚沼市,下原新田,南魚沼市,下原新田,南魚沼市下原新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.0,27.0,0.0,0.0,225.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,436.0,138.92007753739972,37.101827379388524,14.239669994640911,2525.0,南魚沼市下原新田,南魚沼市下原新田,code_in_target_towns
15226013091,南魚沼市,寺尾奥,南魚沼市,寺尾奥,南魚沼市寺尾奥,15226.0,13091.0,南魚沼市,寺尾奥,新潟県南魚沼市寺尾奥,64.0,h03_15.csv,0.0,0.0,2.0,4.0,2.0,3.0,0.0,5.0,2.0,4.0,5.0,4.0,5.0,8.0,6.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0736,0.0,0.09836,0.0,0.04734,0.0,0.0851099999999999,0.0,0.0,0.0,0.16765,0.0,0.07002,0.0,0.15648,0.0,0.21975,0.0,0.23004,0.0,0.316,0.0,0.64808,1.0,0.5637000000000001,1.0,0.33591,0.0,0.4804,0.0,0.45932,0.0,0.20042,0.0,0.10021,0.0,0.0,0.0,4.252389999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,138.89993919733345,37.11229864334019,14.292249688946917,43.0,南魚沼市寺尾奥,南魚沼市寺尾奥,code_in_target_towns
15210185000,十日町市,安養寺,十日町市,安養寺,十日町市安養寺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.71142873870986,37.08882308418547,14.309892987415438,183.0,十日町市安養寺,十日町市安養寺,code_in_target_towns
15226046036,南魚沼市,舞台,南魚沼市,舞台,南魚沼市舞台,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,138.97711784587787,37.044235336354845,14.37212502774759,69.0,南魚沼市舞台,南魚沼市舞台,code_in_target_towns
