TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,あさくらクリニック30,あまい医院30,いいおか医院30,おおすみ内科医院30,かわにしクリニック30,きむら内科医院30,ごいちクリニック30,さかもとクリニック30,さくらクリニック30,たつみ糖尿病内科クリニック30,ちゅうわ往診クリニック30,つぼさかクリニック30,ときわクリニック30,のぐちクリニック30,はしもと婦人科クリニック30,ふじい内科医院30,へいせいたかとりクリニック30,ましたに内科クリニック30,ますが診療所30,ますだクリニック北野30,ますだ診療所30,まつおかクリニック30,みなみクリニック30,もりたクリニック30,ゆうけいの里クリニック30,よしだクリニック30,よもぎクリニック30,クリニック吉田30,クリニック神宮前30,一般社団法人 葛城メディカルセンター30,万葉クリニック30,上島医院30,上田クリニック30,上田医院30,上田医院30_2,中島医院30,中谷医院30,中辻医院30,井上クリニック30,佐々木内科30,共和リハビリテーション診療所30,内藤内科医院30,出垣内医院30,前坊医院30,勝山内科医院30,勝山診療所30,北村医院30,医療法人 きむクリニック30,医療法人 さくら会 うねび内科クリニック30,医療法人 下村医院30,医療法人 吉川医院30,医療法人 坂口クリニック30,医療法人 堀内医院30,医療法人 奥野クリニック30,医療法人 幸仁会 木下医院30,医療法人 松谷医院30,医療法人 根元整形外科眼科医院30,医療法人 桂会 平尾病院30,医療法人 桐山医院30,医療法人 橿原友紘会 大和橿原病院30,医療法人 田仲医院30,医療法人 竹川内科クリニック30,医療法人 米田医院30,医療法人 豊生会 森下内科医院30,医療法人 酒本医院30,医療法人たなせ医院30,医療法人ひのうえ会ひがみリウマチ・糖尿病内科クリニック30,医療法人みぞかみ内科30,医療法人一路会錦織病院30,医療法人七浦医院30,医療法人下河辺医院30,医療法人下里クリニック30,医療法人中家医院30,医療法人中尾医院30,医療法人中島医院30,医療法人中川会久米診療所30,医療法人中川会飛鳥病院30,医療法人中谷診療所30,医療法人優心会 吉江医院30,医療法人前之園診療所30,医療法人医眞会 植田医院30,医療法人医誠会 橿原リハビリテーション病院30,医療法人博愛会 かつらぎ博愛会クリニック30,医療法人友愛会 かつらぎクリニック30,医療法人友愛会 しらかしクリニック30,医療法人友愛会沢田医院30,医療法人坂根医院30,医療法人孝元会 髙岡医院30,医療法人小嶌内科小児科30,医療法人小泉医院30,医療法人山下医院30,医療法人山村クリニック30,医療法人康成会藤原京クリニック30,医療法人新和会 岡本内科こどもクリニック30,医療法人春日医院30,医療法人朱雀会山下医院30,医療法人村田医院30,医療法人村田医院 内視鏡分院30,医療法人松山医院30,医療法人松田医院30,医療法人植松クリニック 八木植松クリニック30,医療法人榎本医院30,医療法人泰山会福西クリニック30,医療法人田中医院30,医療法人田中医院30_2,医療法人社団岡田会山の辺病院30,医療法人社団憲仁会中井記念病院30,医療法人社団誠医会 安東内科医院30,医療法人米田診療所30,医療法人翠悠会 桜井透析クリニック30,医療法人翠悠会診療所30,医療法人翠悠会高田診療所30,医療法人興生会吉本整形外科・外科病院30,医療法人芳隆会八嶌医院30,医療法人菊川内科医院30,医療法人菊川医院30,医療法人西井会西井クリニック30,医療法人豊生会トミークリニック30,医療法人雅会 山本クリニック30,医療法人風天会 森医院30,医療法人飯岡会 のぞみ診療所30,医療法人髙宮会 髙宮病院30,医療法人鴻池会秋津鴻池病院30,医療法人鵜山医院30,医療法人黄クリニック30,南和広域医療企業団 南奈良総合医療センター30,南和広域医療企業団 吉野病院30,南和病院30,吉岡医院30,吉川診療所30,吉村診療所30,吉田医院30,土居医院30,大住診療所30,大佐古医院30,大和高田市国民健康保険天満診療所30,大和高田市立病院30,大手内科医院30,奈良ここからクリニック30,奈良こころとからだのクリニック30,奈良県健康づくりセンター30,奈良県医療福祉生活協同組合 みみなし診療所30,奈良県立医科大学附属病院30,奈良県総合リハビリテーションセンター30,奥山医院30,奥村胃腸科30,宮本医院30,小池医院30,小西橋医院30,小阪内科クリニック30,山本医院30,島村クリニック30,島田医院30,平成まほろば病院30,平成記念病院30,御所市休日応急診療所30,徳岡クリニック30,忠岡医院30,日の出診療所30,明日香村国民健康保険診療所30,木田クリニック30,杉本クリニック30,杉本医院30,村井医院30,松原医院30,松本クリニック30,松村医院30,板橋医院30,桜井市休日夜間応急診療所30,森岡医院30,橋本クリニック30,橿原市休日夜間応急診療所30,橿原神宮前すぎもと内科クリニック30,武田内科医院30,水野医院30,河田胃腸科医院30,清保医院30,潮田クリニック30,特別養護老人ホーム かなはし苑診療所30,特別養護老人ホーム桃寿園30,田原本療院30,矢野内科外科医院30,社会医療法人健生会 大福診療所30,社会医療法人健生会土庫病院30,社会福祉法人心境荘苑診療所30,社会福祉法人恩賜財団済生会中和病院30,社会福祉法人恩賜財団済生会御所病院30,社会福祉法人綜合施設 美吉野園診療所30,社会福祉法人誠敬会ぬくもりクリニック田原本30,神宝医院30,神宮前こころのクリニック30,福井医院30,笠原内科医院30,羽田医院30,西岡医院30,西川医院30,西村医院30,西澤医院30,赤崎クリニック30,辰巳医院30,辻クリニック30,辻医院30,辻本内科医院30,酒本医院30,酢谷内科30,関谷外科胃腸科30,阪口クリニック30,青葉会 小阪医院30,飛鳥川クリニック30,香山クリニック30,鴻池診療所30,Rこころのクリニック30,LON,LAT,dist_km,total_patients,town,town_norm,match_type
29363066000,田原本町,大字味間,田原本町,大字味間,田原本町大字味間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,84.0,0.0,0.0,49.0,0.0,0.0,27.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,166.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,24.0,37.0,211.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,609.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.8112565004818,34.53841540679372,7.840671247526294,2761.0,田原本町大字味間,田原本町味間,code_in_car30
29202011000,大和高田市,片塩町,大和高田市,片塩町,大和高田市片塩町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,52.0,1085.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.0,87.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,164.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.0,0.0,0.0,0.0,0.0,0.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,271.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,135.7439502491886,34.50810863231562,7.842070668976702,9539.0,大和高田市片塩町,大和高田市片塩町,code_in_car30
29442007000,大淀町,大字北野,大淀町,大字北野,大淀町大字北野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,0.0,0.0,0.0,0.0,2410.0,0.0,266.0,34.0,0.0,68.0,0.0,30.0,319.0,0.0,0.0,91.0,0.0,2821.0,0.0,285.0,835.0,122.0,33.0,0.0,214.0,49.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,49.0,0.0,791.0,521.0,0.0,0.0,0.0,0.0,1190.0,0.0,0.0,0.0,33.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,33.0,204.0,859.0,32.0,61.0,0.0,101.0,37.0,93.0,323.0,0.0,149.0,0.0,54.0,33.0,0.0,77.0,135.0,33.0,32.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,260.0,96.0,0.0,0.0,0.0,0.0,36.0,454.0,219.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,134.0,110.0,164.0,50.0,0.0,98.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,72.0,241.0,0.0,0.0,0.0,0.0,418.0,0.0,383.0,5961.0,1577.0,662.0,0.0,0.0,78.0,0.0,0.0,0.0,83.0,0.0,70.0,0.0,44.0,0.0,32.0,148.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,33.0,120.0,1104.0,0.0,0.0,0.0,190.0,66.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,50.0,83.0,866.0,326.0,0.0,0.0,0.0,295.0,244.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,34.0,687.0,0.0,0.0,1449.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,47.0,137.0,0.0,1019.0,0.0,44.0,32.0,0.0,0.0,0.0,0.0,135.82175693136344,34.397657882362665,7.845770706202118,34959.0,大淀町大字北野,大淀町北野,code_in_car30
29202048102,大和高田市,東中二丁目,大和高田市,東中二丁目,大和高田市東中二丁目,奈良県,大和高田市,東中,二丁目,大和高田市東中二丁目,29202.0,48102.0,4.0,1200.0,44.0,52.0,62.0,88.0,82.0,70.0,51.0,69.0,83.0,114.0,104.0,82.0,54.0,53.0,83.0,61.0,31.0,14.0,1.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,8.0,7.0,4.0,2.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,844.0,0.0,0.0,350.0,0.0,0.0,118.0,0.0,0.0,51.0,0.0,78.0,72.0,0.0,0.0,74.0,0.0,0.0,0.0,56.0,1205.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,51.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,133.0,95.0,81.0,0.0,0.0,43.0,0.0,37.0,0.0,0.0,0.0,0.0,1502.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,130.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,154.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,135.73851045770803,34.500841533431384,7.849479726867041,10521.0,大和高田市東中二丁目,大和高田市東中二丁目,code_in_car30
29206042010,桜井市,朝倉台東二丁目,桜井市,朝倉台東二丁目,桜井市朝倉台東二丁目,奈良県,桜井市,朝倉台,東二丁目,桜井市朝倉台東二丁目,29206.0,42010.0,4.0,195.0,8.0,7.0,6.0,9.0,3.0,5.0,6.0,8.0,20.0,13.0,6.0,7.0,15.0,19.0,34.0,19.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.8754316965874,34.517432275092446,7.853777321920632,1208.0,桜井市朝倉台東二丁目,桜井市朝倉台東二丁目,code_in_car30
29202048200,大和高田市,栄町,大和高田市,栄町,大和高田市栄町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,98.0,0.0,0.0,0.0,56.0,0.0,116.0,0.0,0.0,0.0,0.0,57.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,135.7400008323522,34.5032623336937,7.859761120670289,1913.0,大和高田市栄町,大和高田市栄町,code_in_car30
29363064003,田原本町,大字千代南千代,田原本町,大字千代南千代,田原本町大字千代南千代,奈良県,田原本町,大字千代,南千代,田原本町大字千代南千代,29363.0,64003.0,4.0,282.0,4.0,8.0,11.0,11.0,8.0,7.0,8.0,12.0,13.0,19.0,16.0,18.0,15.0,20.0,35.0,39.0,20.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,56.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.80022495824304,34.5380825029504,7.9044478740452755,1422.0,田原本町大字千代南千代,田原本町千代南千代,code_in_car30
29202022000,大和高田市,東雲町,大和高田市,東雲町,大和高田市東雲町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,18.0,79.0,0.0,0.0,0.0,0.0,73.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,19.0,616.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,630.0,0.0,23.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,19.0,18.0,0.0,60.0,0.0,0.0,0.0,320.0,0.0,0.0,68.0,135.75253962461798,34.517600794532676,7.906064719922778,4206.0,大和高田市東雲町,大和高田市東雲町,code_in_car30
29208142000,御所市,葛城台団地,御所市,葛城台団地,御所市葛城台団地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,129.0,0.0,0.0,79.0,0.0,0.0,41.0,0.0,42.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,49.0,93.0,0.0,131.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,3210.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,215.0,297.0,0.0,0.0,42.0,0.0,72.0,0.0,0.0,0.0,189.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,44.0,0.0,144.0,0.0,671.0,258.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,48.0,0.0,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,246.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,178.0,0.0,530.0,0.0,177.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,120.0,0.0,0.0,0.0,84.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,135.72801512139046,34.46682820157017,7.909717132974269,12483.0,御所市葛城台団地,御所市葛城台団地,code_in_car30
29206035000,桜井市,大字粟原,桜井市,大字粟原,桜井市大字粟原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.89359352966687,34.496187275698226,7.91857482486541,333.0,桜井市大字粟原,桜井市粟原,code_in_car30
