TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,おおさわ医院,おがわ医院,こせき醫院,さつき内科・小児科クリニック,わだ内科外科クリニック,セオ医院,タチ医院,中津川市国民健康保険阿木診療所,中部クリニック,加藤クリニック,勝股医院,医療法人恵雄会 井口ハートクリニック,医療法人社団仁愛会 瑞浪病院,国民健康保険上矢作病院,大湫病院附属恵那診療所,学校法人廣池学園診療所,安部医院,尾崎医院,山田診療所,岐阜県厚生農業協同組合連合会 東濃中部医療センター 土岐市国民健康保険駄知診療所,岐阜県厚生農業協同組合連合会 東濃中部医療センター 東濃厚生病院,岩島医院,嶋崎内科医院,広瀬クリニック,度会医院,恵那ファミリークリニック,恵那市国民健康保険三郷診療所,恵那市国民健康保険串原診療所,恵那市国民健康保険山岡診療所,恵那市国民健康保険岩村診療所,明生クリニック,東濃中央クリニック,林外科内科,森川クリニック,河上クリニック,澤﨑内科クリニック,瑞岐会診療所,田中クリニック,石田医院,虹いろ在宅ケアクリニック,蜂谷医院,近藤クリニック,道しるべ,長谷川皮膚科,陶生堂医院,NexWel恵那地域笑顔共創クリニック,LON,LAT,dist_km,total_patients,town,town_norm,match_type
21210081006,恵那市,岩村町高松,恵那市,岩村町高松,恵那市岩村町高松,岐阜県,恵那市,岩村町,高松,恵那市岩村町高松,21210.0,81006.0,4.0,58.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,5.0,4.0,6.0,4.0,3.0,15.0,2.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.44144612165817,35.35196404190034,5.516048407545114,155.0,恵那市岩村町高松,恵那市岩村町高松,code_in_car30
21210081012,恵那市,岩村町朝日町,恵那市,岩村町朝日町,恵那市岩村町朝日町,岐阜県,恵那市,岩村町,朝日町,恵那市岩村町朝日町,21210.0,81012.0,4.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.4391277652103,35.36711025022613,5.527403025957306,0.0,恵那市岩村町朝日町,恵那市岩村町朝日町,code_in_car30
21210081010,恵那市,岩村町大通寺,恵那市,岩村町大通寺,恵那市岩村町大通寺,岐阜県,恵那市,岩村町,大通寺,恵那市岩村町大通寺,21210.0,81010.0,4.0,169.0,7.0,8.0,9.0,9.0,4.0,8.0,9.0,11.0,15.0,11.0,9.0,9.0,14.0,11.0,12.0,5.0,12.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.43748856246282,35.37130407624591,5.537597406257523,160.0,恵那市岩村町大通寺,恵那市岩村町大通寺,code_in_car30
21210081018,恵那市,岩村町西町一丁目,恵那市,岩村町西町一丁目,恵那市岩村町西町一丁目,岐阜県,恵那市,岩村町,西町一丁目,恵那市岩村町西町一丁目,21210.0,81018.0,4.0,53.0,1.0,1.0,2.0,5.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.4395781698096,35.366355024458144,5.543740432279622,139.0,恵那市岩村町西町一丁目,恵那市岩村町西町一丁目,code_in_car30
21210083013,恵那市,明智町徳間町,恵那市,明智町徳間町,恵那市明智町徳間町,岐阜県,恵那市,明智町,徳間町,恵那市明智町徳間町,21210.0,83013.0,4.0,143.0,2.0,6.0,6.0,3.0,8.0,2.0,4.0,6.0,5.0,6.0,10.0,8.0,14.0,15.0,15.0,12.0,8.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,137.38009941386935,35.303199293055876,5.55059578811875,515.0,恵那市明智町徳間町,恵那市明智町徳間町,code_in_car30
21210081037,恵那市,岩村町本町四丁目,恵那市,岩村町本町四丁目,恵那市岩村町本町四丁目,岐阜県,恵那市,岩村町,本町四丁目,恵那市岩村町本町四丁目,21210.0,81037.0,4.0,78.0,1.0,2.0,3.0,7.0,2.0,1.0,1.0,0.0,2.0,11.0,10.0,4.0,7.0,4.0,2.0,7.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.4412736240082,35.36411971739401,5.633022195978758,342.0,恵那市岩村町本町四丁目,恵那市岩村町本町四丁目,code_in_car30
21210081038,恵那市,岩村町本町五丁目,恵那市,岩村町本町五丁目,恵那市岩村町本町五丁目,岐阜県,恵那市,岩村町,本町五丁目,恵那市岩村町本町五丁目,21210.0,81038.0,4.0,61.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,5.0,5.0,4.0,6.0,4.0,6.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.44107672919216,35.365717740084456,5.65692113726627,0.0,恵那市岩村町本町五丁目,恵那市岩村町本町五丁目,code_in_car30
21210081013,恵那市,岩村町新道,恵那市,岩村町新道,恵那市岩村町新道,岐阜県,恵那市,岩村町,新道,恵那市岩村町新道,21210.0,81013.0,4.0,56.0,0.0,2.0,2.0,3.0,0.0,3.0,5.0,1.0,4.0,4.0,1.0,4.0,10.0,5.0,4.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.44069841093315,35.367053820691105,5.662495430035119,31.0,恵那市岩村町新道,恵那市岩村町新道,code_in_car30
21210083009,恵那市,明智町新町,恵那市,明智町新町,恵那市明智町新町,岐阜県,恵那市,明智町,新町,恵那市明智町新町,21210.0,83009.0,4.0,209.0,7.0,14.0,15.0,6.0,0.0,8.0,12.0,6.0,12.0,17.0,6.0,13.0,12.0,17.0,21.0,14.0,14.0,10.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,14.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,241.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.3871771860512,35.302030009956376,5.711267799870629,432.0,恵那市明智町新町,恵那市明智町新町,code_in_car30
21210081011,恵那市,岩村町江戸町,恵那市,岩村町江戸町,恵那市岩村町江戸町,岐阜県,恵那市,岩村町,江戸町,恵那市岩村町江戸町,21210.0,81011.0,4.0,113.0,7.0,10.0,7.0,2.0,2.0,3.0,10.0,7.0,7.0,6.0,6.0,8.0,16.0,6.0,8.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.44103748213124,35.36953035490057,5.773064187007063,0.0,恵那市岩村町江戸町,恵那市岩村町江戸町,code_in_car30
21210083012,恵那市,明智町常盤町,恵那市,明智町常盤町,恵那市明智町常盤町,岐阜県,恵那市,明智町,常盤町,恵那市明智町常盤町,21210.0,83012.0,4.0,308.0,5.0,10.0,20.0,4.0,4.0,2.0,10.0,16.0,18.0,11.0,20.0,18.0,20.0,25.0,34.0,22.0,31.0,22.0,13.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,22.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.39001421236594,35.301501592351016,5.801815411124304,924.0,恵那市明智町常盤町,恵那市明智町常盤町,code_in_car30
21210081036,恵那市,岩村町本町三丁目,恵那市,岩村町本町三丁目,恵那市岩村町本町三丁目,岐阜県,恵那市,岩村町,本町三丁目,恵那市岩村町本町三丁目,21210.0,81036.0,4.0,77.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,7.0,5.0,5.0,1.0,4.0,3.0,2.0,8.0,9.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.44324770350224,35.36460964022539,5.819600907750155,0.0,恵那市岩村町本町三丁目,恵那市岩村町本町三丁目,code_in_car30
21210083016,恵那市,明智町東町,恵那市,明智町東町,恵那市明智町東町,岐阜県,恵那市,明智町,東町,恵那市明智町東町,21210.0,83016.0,4.0,143.0,1.0,2.0,3.0,6.0,7.0,2.0,6.0,5.0,4.0,10.0,12.0,7.0,9.0,14.0,21.0,8.0,8.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.40507178636858,35.30462965178632,5.829127609077263,603.0,恵那市明智町東町,恵那市明智町東町,code_in_car30
21210081020,恵那市,岩村町日の出町,恵那市,岩村町日の出町,恵那市岩村町日の出町,岐阜県,恵那市,岩村町,日の出町,恵那市岩村町日の出町,21210.0,81020.0,4.0,55.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,5.0,2.0,3.0,6.0,6.0,4.0,6.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.44264498434802,35.36717600885535,5.836096552649556,0.0,恵那市岩村町日の出町,恵那市岩村町日の出町,code_in_car30
21210081021,恵那市,岩村町日の出町三丁目,恵那市,岩村町日の出町三丁目,恵那市岩村町日の出町三丁目,岐阜県,恵那市,岩村町,日の出町三丁目,恵那市岩村町日の出町三丁目,21210.0,81021.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,3.0,0.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.4430898128327,35.365958936232914,5.840452481695387,0.0,恵那市岩村町日の出町三丁目,恵那市岩村町日の出町三丁目,code_in_car30
21210081035,恵那市,岩村町本町二丁目,恵那市,岩村町本町二丁目,恵那市岩村町本町二丁目,岐阜県,恵那市,岩村町,本町二丁目,恵那市岩村町本町二丁目,21210.0,81035.0,4.0,21.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.4443245119202,35.36411108142374,5.903191461974046,28.0,恵那市岩村町本町二丁目,恵那市岩村町本町二丁目,code_in_car30
21208021000,瑞浪市,陶町猿爪,瑞浪市,陶町猿爪,瑞浪市陶町猿爪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,0.0,107.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,282.0,0.0,610.0,0.0,87.0,0.0,0.0,0.0,0.0,107.0,340.0,0.0,0.0,0.0,1282.0,0.0,0.0,47.0,0.0,0.0,0.0,224.0,0.0,0.0,41.0,137.32798792975018,35.320963920202296,5.965865548624285,4585.0,瑞浪市陶町猿爪,瑞浪市陶町猿爪,code_in_car30
21210081017,恵那市,岩村町本町一丁目,恵那市,岩村町本町一丁目,恵那市岩村町本町一丁目,岐阜県,恵那市,岩村町,本町一丁目,恵那市岩村町本町一丁目,21210.0,81017.0,4.0,42.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,7.0,0.0,8.0,1.0,6.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.44570080230906,35.36298284630205,6.0011885967937495,0.0,恵那市岩村町本町一丁目,恵那市岩村町本町一丁目,code_in_car30
21210040001,恵那市,三郷町佐々良木,恵那市,三郷町佐々良木,恵那市三郷町佐々良木,岐阜県,恵那市,三郷町,佐々良木,恵那市三郷町佐々良木,21210.0,40001.0,4.0,1089.0,27.0,53.0,40.0,41.0,31.0,31.0,52.0,53.0,54.0,49.0,57.0,59.0,90.0,101.0,90.0,66.0,56.0,65.0,46.0,24.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,8.0,8.0,7.0,7.0,7.0,5.0,2.0,0.0,72.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,146.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,74.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.35521896293795,35.40377636081466,6.086541483536465,1604.0,恵那市三郷町佐々良木,恵那市三郷町佐々良木,code_in_car30
21210081014,恵那市,岩村町殿町,恵那市,岩村町殿町,恵那市岩村町殿町,岐阜県,恵那市,岩村町,殿町,恵那市岩村町殿町,21210.0,81014.0,4.0,87.0,2.0,6.0,1.0,7.0,6.0,1.0,2.0,5.0,9.0,5.0,6.0,1.0,5.0,7.0,8.0,8.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.44610671476812,35.3652980922732,6.089352565435505,0.0,恵那市岩村町殿町,恵那市岩村町殿町,code_in_car30
21210083008,恵那市,明智町吉良見,恵那市,明智町吉良見,恵那市明智町吉良見,岐阜県,恵那市,明智町,吉良見,恵那市明智町吉良見,21210.0,83008.0,4.0,457.0,8.0,10.0,29.0,11.0,11.0,9.0,11.0,10.0,16.0,35.0,29.0,31.0,26.0,43.0,49.0,37.0,34.0,30.0,24.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,4.0,4.0,3.0,2.0,0.0,0.0,30.0,473.0,0.0,93.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,137.34457398549154,35.3068124188406,6.100257493447726,1288.0,恵那市明智町吉良見,恵那市明智町吉良見,code_in_car30
21210081015,恵那市,岩村町新市場,恵那市,岩村町新市場,恵那市岩村町新市場,岐阜県,恵那市,岩村町,新市場,恵那市岩村町新市場,21210.0,81015.0,4.0,260.0,11.0,20.0,17.0,12.0,16.0,11.0,11.0,22.0,24.0,23.0,12.0,6.0,12.0,14.0,21.0,9.0,8.0,7.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.44476622607564,35.37085816397447,6.1405734105149925,0.0,恵那市岩村町新市場,恵那市岩村町新市場,code_in_car30
21210081028,恵那市,岩村町小沢山,恵那市,岩村町小沢山,恵那市岩村町小沢山,岐阜県,恵那市,岩村町,小沢山,恵那市岩村町小沢山,21210.0,81028.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.41908522187518,35.39891288344904,6.171144017610502,0.0,恵那市岩村町小沢山,恵那市岩村町小沢山,code_in_car30
21208010011,瑞浪市,土岐町,瑞浪市,土岐町,瑞浪市土岐町,岐阜県,瑞浪市,土岐町,,瑞浪市土岐町,21208.0,10011.0,4.0,83.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,3.0,4.0,8.0,3.0,12.0,16.0,9.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,90.0,0.0,0.0,23.0,86.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,137.31559150727136,35.37079853417437,6.217799941141633,570.0,瑞浪市土岐町,瑞浪市土岐町,code_in_car30
21210081026,恵那市,岩村町下本郷,恵那市,岩村町下本郷,恵那市岩村町下本郷,岐阜県,恵那市,岩村町,下本郷,恵那市岩村町下本郷,21210.0,81026.0,4.0,32.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,6.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.44054981542254,35.38385377174323,6.418066049479845,0.0,恵那市岩村町下本郷,恵那市岩村町下本郷,code_in_car30
