CITY_NAME,S_NAME,_city_,_sname_,dominant,max_count,match_type2
小平市,御幸町,小平市,御幸町,社会福祉法人　聖ヨハネ会　桜町病院,1312,exact
小平市,天神町一丁目,小平市,天神町一丁目,公立昭和病院,3231,exact
小平市,天神町二丁目,小平市,天神町二丁目,公立昭和病院,1910,exact
小平市,天神町三丁目,小平市,天神町三丁目,公立昭和病院,610,exact
小平市,天神町四丁目,小平市,天神町四丁目,公立昭和病院,2182,exact
小平市,大沼町一丁目,小平市,大沼町一丁目,公立昭和病院,2289,exact
小平市,大沼町二丁目,小平市,大沼町二丁目,公立昭和病院,1360,exact
小平市,大沼町三丁目,小平市,大沼町三丁目,公立昭和病院,818,exact
小平市,大沼町四丁目,小平市,大沼町四丁目,医療法人社団　好仁会　滝山病院,1837,exact
小平市,大沼町五丁目,小平市,大沼町五丁目,公立昭和病院,427,exact
小平市,大沼町六丁目,小平市,大沼町六丁目,公立昭和病院,977,exact
小平市,大沼町七丁目,小平市,大沼町七丁目,公立昭和病院,2570,exact
小平市,花小金井南町一丁目,小平市,花小金井南町一丁目,公立昭和病院,2138,exact
小平市,花小金井南町二丁目,小平市,花小金井南町二丁目,公立昭和病院,469,exact
小平市,花小金井南町三丁目,小平市,花小金井南町三丁目,公立昭和病院,1600,exact
小平市,花小金井一丁目,小平市,花小金井一丁目,公立昭和病院,2206,exact
小平市,花小金井二丁目,小平市,花小金井二丁目,佐々総合病院,1421,exact
小平市,花小金井三丁目,小平市,花小金井三丁目,公立昭和病院,1746,exact
小平市,花小金井四丁目,小平市,花小金井四丁目,公立昭和病院,1346,exact
小平市,花小金井五丁目,小平市,花小金井五丁目,公立昭和病院,2877,exact
小平市,花小金井六丁目,小平市,花小金井六丁目,公立昭和病院,1403,exact
小平市,花小金井七丁目,小平市,花小金井七丁目,公立昭和病院,4249,exact
小平市,花小金井八丁目,小平市,花小金井八丁目,公立昭和病院,5386,exact
東村山市,本町一丁目,東村山市,本町一丁目,社会医療法人社団　愛有会　久米川病院,4163,exact
東村山市,本町二丁目,東村山市,本町二丁目,医療法人　泰一会　多摩北整形外科病院,1621,exact
東村山市,本町三丁目,東村山市,本町三丁目,社会医療法人社団　愛有会　久米川病院,3470,exact
東村山市,本町四丁目,東村山市,本町四丁目,社会医療法人社団　愛有会　久米川病院,9664,exact
東村山市,久米川町一丁目,東村山市,久米川町一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,2564,exact
東村山市,久米川町二丁目,東村山市,久米川町二丁目,東村山市休日準夜応急診療所,2800,exact
東村山市,久米川町三丁目,東村山市,久米川町三丁目,社会医療法人社団　愛有会　久米川病院,1729,exact
東村山市,久米川町四丁目,東村山市,久米川町四丁目,東村山市休日準夜応急診療所,3933,exact
東村山市,久米川町五丁目,東村山市,久米川町五丁目,愛の泉診療所,945,exact
東村山市,秋津町一丁目,東村山市,秋津町一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,1688,exact
東村山市,秋津町二丁目,東村山市,秋津町二丁目,医療法人社団　新新会　多摩あおば病院,1156,exact
東村山市,秋津町三丁目,東村山市,秋津町三丁目,愛の泉診療所,4514,exact
東村山市,秋津町四丁目,東村山市,秋津町四丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,2680,exact
東村山市,秋津町五丁目,東村山市,秋津町五丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,1589,exact
東村山市,青葉町一丁目,東村山市,青葉町一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,7450,exact
東村山市,青葉町二丁目,東村山市,青葉町二丁目,医療法人社団　新新会　多摩あおば病院,10548,exact
東村山市,青葉町三丁目,東村山市,青葉町三丁目,医療法人社団　恵友会　三恵病院,6078,exact
東村山市,青葉町四丁目,東村山市,青葉町四丁目,医療法人社団　新新会　多摩あおば病院,355,exact
東村山市,恩多町一丁目,東村山市,恩多町一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,1722,exact
東村山市,恩多町二丁目,東村山市,恩多町二丁目,緑風荘病院,3766,exact
東村山市,恩多町三丁目,東村山市,恩多町三丁目,社会医療法人社団　愛有会　久米川病院,1416,exact
東村山市,恩多町四丁目,東村山市,恩多町四丁目,社会医療法人社団　愛有会　久米川病院,1878,exact
東村山市,恩多町五丁目,東村山市,恩多町五丁目,医療法人社団　新新会　多摩あおば病院,2518,exact
東村山市,萩山町一丁目,東村山市,萩山町一丁目,緑風荘病院,4347,exact
東村山市,萩山町二丁目,東村山市,萩山町二丁目,緑風荘病院,6872,exact
東村山市,萩山町三丁目,東村山市,萩山町三丁目,緑風荘病院,13559,exact
東村山市,萩山町四丁目,東村山市,萩山町四丁目,緑風荘病院,2640,exact
東村山市,萩山町五丁目,東村山市,萩山町五丁目,緑風荘病院,2060,exact
東村山市,栄町一丁目,東村山市,栄町一丁目,緑風荘病院,3754,exact
東村山市,栄町二丁目,東村山市,栄町二丁目,緑風荘病院,4999,exact
東村山市,栄町三丁目,東村山市,栄町三丁目,緑風荘病院,18130,exact
東村山市,富士見町一丁目,東村山市,富士見町一丁目,緑風荘病院,14825,exact
東村山市,富士見町二丁目,東村山市,富士見町二丁目,緑風荘病院,2643,exact
東村山市,富士見町三丁目,東村山市,富士見町三丁目,緑風荘病院,4380,exact
東村山市,富士見町四丁目,東村山市,富士見町四丁目,緑風荘病院,1444,exact
東村山市,富士見町五丁目,東村山市,富士見町五丁目,緑風荘病院,2071,exact
東村山市,美住町一丁目,東村山市,美住町一丁目,緑風荘病院,11384,exact
東村山市,美住町二丁目,東村山市,美住町二丁目,東村山市休日準夜応急診療所,1962,exact
東村山市,廻田町一丁目,東村山市,廻田町一丁目,緑風荘病院,1494,exact
東村山市,廻田町二丁目,東村山市,廻田町二丁目,緑風荘病院,2051,exact
東村山市,廻田町三丁目,東村山市,廻田町三丁目,緑風荘病院,799,exact
東村山市,廻田町四丁目,東村山市,廻田町四丁目,東村山市休日準夜応急診療所,1081,exact
東村山市,多摩湖町一丁目,東村山市,多摩湖町一丁目,東村山市休日準夜応急診療所,711,exact
東村山市,多摩湖町二丁目,東村山市,多摩湖町二丁目,東村山市休日準夜応急診療所,411,exact
東村山市,多摩湖町三丁目,東村山市,多摩湖町三丁目,緑風荘病院,718,exact
東村山市,多摩湖町四丁目,東村山市,多摩湖町四丁目,公立昭和病院,620,exact
東村山市,諏訪町一丁目,東村山市,諏訪町一丁目,社会福祉法人　白十字会　東京白十字病院,2482,exact
東村山市,諏訪町二丁目,東村山市,諏訪町二丁目,社会福祉法人　白十字会　東京白十字病院,2640,exact
東村山市,諏訪町三丁目,東村山市,諏訪町三丁目,東村山診療所,1074,exact
東村山市,野口町一丁目,東村山市,野口町一丁目,東村山市休日準夜応急診療所,1688,exact
東村山市,野口町二丁目,東村山市,野口町二丁目,社会福祉法人　白十字会　東京白十字病院,1226,exact
東村山市,野口町三丁目,東村山市,野口町三丁目,東村山市休日準夜応急診療所,1891,exact
東村山市,野口町四丁目,東村山市,野口町四丁目,医療法人　泰一会　多摩北整形外科病院,1290,exact
国分寺市,東元町一丁目,国分寺市,東元町一丁目,医療法人社団　啓医会　国分寺内科中央病院,2597,exact
国分寺市,東元町二丁目,国分寺市,東元町二丁目,医療法人社団　啓医会　国分寺内科中央病院,2591,exact
国分寺市,東元町三丁目,国分寺市,東元町三丁目,公益財団法人　井之頭病院,570,exact
国分寺市,東元町四丁目,国分寺市,東元町四丁目,医療法人財団　慈生会　野村病院,645,exact
国分寺市,西元町二丁目,国分寺市,西元町二丁目,杏林大学医学部付属病院,522,exact
国分寺市,西元町三丁目,国分寺市,西元町三丁目,医療法人社団　啓医会　国分寺内科中央病院,349,exact
国分寺市,南町一丁目,国分寺市,南町一丁目,医療法人社団　福仁会　国分寺南町診療所,1126,exact
国分寺市,南町二丁目,国分寺市,南町二丁目,医療法人社団　福仁会　国分寺南町診療所,2523,exact
国分寺市,南町三丁目,国分寺市,南町三丁目,杏林大学医学部付属病院,826,exact
国分寺市,泉町一丁目,国分寺市,泉町一丁目,東京都臨時医療施設（国立病院機構東京病院）,996,exact
国分寺市,泉町二丁目,国分寺市,泉町二丁目,国立研究開発法人　国立精神・神経医療研究センター病院,1786,exact
国分寺市,泉町三丁目,国分寺市,泉町三丁目,社会福祉法人　浴光会　国分寺病院,604,exact
国分寺市,本町一丁目,国分寺市,本町一丁目,医療法人社団　福仁会　国分寺南町診療所,349,exact
国分寺市,本町二丁目,国分寺市,本町二丁目,三多摩医療生活協同組合　国分寺診療所,1014,exact
国分寺市,本町三丁目,国分寺市,本町三丁目,三多摩医療生活協同組合　国分寺診療所,690,exact
国分寺市,本町四丁目,国分寺市,本町四丁目,三多摩医療生活協同組合　国分寺診療所,1613,exact
国分寺市,本多一丁目,国分寺市,本多一丁目,三多摩医療生活協同組合　国分寺診療所,778,exact
国分寺市,本多二丁目,国分寺市,本多二丁目,杏林大学医学部付属病院,574,exact
国分寺市,本多三丁目,国分寺市,本多三丁目,三多摩医療生活協同組合　国分寺診療所,820,exact
国分寺市,本多四丁目,国分寺市,本多四丁目,公立昭和病院,340,exact
国分寺市,本多五丁目,国分寺市,本多五丁目,三多摩医療生活協同組合　国分寺診療所,885,exact
国分寺市,東恋ケ窪一丁目,国分寺市,東恋ケ窪一丁目,三多摩医療生活協同組合　国分寺診療所,872,exact
国分寺市,東恋ケ窪二丁目,国分寺市,東恋ケ窪二丁目,三多摩医療生活協同組合　国分寺診療所,1194,exact
国分寺市,東恋ケ窪三丁目,国分寺市,東恋ケ窪三丁目,社会福祉法人　浴光会　国分寺病院,4802,exact
国分寺市,東恋ケ窪四丁目,国分寺市,東恋ケ窪四丁目,社会福祉法人　浴光会　国分寺病院,3150,exact
国分寺市,東恋ケ窪五丁目,国分寺市,東恋ケ窪五丁目,緑風荘病院,355,exact
国分寺市,東恋ケ窪六丁目,国分寺市,東恋ケ窪六丁目,小金井リハビリテーション病院,974,exact
国分寺市,西恋ケ窪一丁目,国分寺市,西恋ケ窪一丁目,小金井リハビリテーション病院,530,exact
国分寺市,西恋ケ窪二丁目,国分寺市,西恋ケ窪二丁目,杏林大学医学部付属病院,219,exact
国分寺市,西恋ケ窪三丁目,国分寺市,西恋ケ窪三丁目,社会福祉法人　浴光会　国分寺病院,185,exact
国分寺市,西恋ケ窪四丁目,国分寺市,西恋ケ窪四丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,823,exact
国分寺市,東戸倉一丁目,国分寺市,東戸倉一丁目,社会福祉法人　浴光会　国分寺病院,338,exact
国分寺市,東戸倉二丁目,国分寺市,東戸倉二丁目,社会福祉法人　浴光会　国分寺病院,889,exact
国分寺市,戸倉一丁目,国分寺市,戸倉一丁目,やさか記念病院,195,exact
国分寺市,戸倉二丁目,国分寺市,戸倉二丁目,小金井リハビリテーション病院,263,exact
国分寺市,戸倉四丁目,国分寺市,戸倉四丁目,小金井リハビリテーション病院,443,exact
国分寺市,日吉町四丁目,国分寺市,日吉町四丁目,緑成会病院,638,exact
国分寺市,新町一丁目,国分寺市,新町一丁目,三多摩医療生活協同組合　国分寺診療所,209,exact
国分寺市,並木町一丁目,国分寺市,並木町一丁目,医療法人社団　武蔵野会　一橋病院,310,exact
国分寺市,北町一丁目,国分寺市,北町一丁目,国立研究開発法人　国立精神・神経医療研究センター病院,316,exact
国分寺市,北町二丁目,国分寺市,北町二丁目,小金井リハビリテーション病院,62,exact
国分寺市,北町四丁目,国分寺市,北町四丁目,緑風荘病院,155,exact
国分寺市,北町五丁目,国分寺市,北町五丁目,公立昭和病院,83,exact
東大和市,奈良橋三丁目,東大和市,奈良橋三丁目,緑風荘病院,226,exact
東大和市,奈良橋五丁目,東大和市,奈良橋五丁目,緑成会病院,85,exact
東大和市,奈良橋六丁目,東大和市,奈良橋六丁目,医療法人財団　美生会　小金井病院,383,exact
東大和市,湖畔三丁目,東大和市,湖畔三丁目,やまと苑診療所,1224,exact
東大和市,高木一丁目,東大和市,高木一丁目,東村山診療所,289,exact
東大和市,高木二丁目,東大和市,高木二丁目,緑風荘病院,884,exact
東大和市,高木三丁目,東大和市,高木三丁目,緑風荘病院,410,exact
東大和市,狭山一丁目,東大和市,狭山一丁目,やまと苑診療所,1805,exact
東大和市,狭山二丁目,東大和市,狭山二丁目,やまと苑診療所,1877,exact
東大和市,狭山三丁目,東大和市,狭山三丁目,やまと苑診療所,779,exact
東大和市,狭山四丁目,東大和市,狭山四丁目,緑風荘病院,893,exact
東大和市,狭山五丁目,東大和市,狭山五丁目,緑風荘病院,331,exact
東大和市,清水一丁目,東大和市,清水一丁目,やまと苑診療所,758,exact
東大和市,清水二丁目,東大和市,清水二丁目,緑風荘病院,341,exact
東大和市,清水三丁目,東大和市,清水三丁目,緑風荘病院,839,exact
東大和市,清水四丁目,東大和市,清水四丁目,緑風荘病院,851,exact
東大和市,清水五丁目,東大和市,清水五丁目,緑風荘病院,346,exact
東大和市,清水六丁目,東大和市,清水六丁目,緑風荘病院,813,exact
東大和市,中央一丁目,東大和市,中央一丁目,医療法人社団　幸悠会　逸見病院,518,exact
東大和市,中央二丁目,東大和市,中央二丁目,公立昭和病院,522,exact
東大和市,中央三丁目,東大和市,中央三丁目,公立昭和病院,79,exact
東大和市,中央四丁目,東大和市,中央四丁目,緑風荘病院,358,exact
東大和市,南街一丁目,東大和市,南街一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,112,exact
東大和市,仲原一丁目,東大和市,仲原一丁目,緑風荘病院,236,exact
東大和市,仲原二丁目,東大和市,仲原二丁目,緑風荘病院,756,exact
東大和市,仲原三丁目,東大和市,仲原三丁目,公立昭和病院,379,exact
東大和市,仲原四丁目,東大和市,仲原四丁目,緑風荘病院,686,exact
東大和市,向原一丁目,東大和市,向原一丁目,みその診療所,268,exact
東大和市,向原二丁目,東大和市,向原二丁目,やまと苑診療所,146,exact
東大和市,向原三丁目,東大和市,向原三丁目,緑風荘病院,197,exact
東大和市,向原四丁目,東大和市,向原四丁目,国立研究開発法人　国立精神・神経医療研究センター病院,786,exact
東大和市,向原五丁目,東大和市,向原五丁目,医療法人　泰一会　多摩北整形外科病院,537,exact
東大和市,向原六丁目,東大和市,向原六丁目,緑風荘病院,623,exact
東大和市,清原一丁目,東大和市,清原一丁目,緑風荘病院,216,exact
東大和市,清原二丁目,東大和市,清原二丁目,緑風荘病院,567,exact
東大和市,清原三丁目,東大和市,清原三丁目,公立昭和病院,651,exact
東大和市,清原四丁目,東大和市,清原四丁目,緑風荘病院,230,exact
東大和市,新堀一丁目,東大和市,新堀一丁目,緑風荘病院,757,exact
東大和市,新堀二丁目,東大和市,新堀二丁目,緑風荘病院,287,exact
東大和市,新堀三丁目,東大和市,新堀三丁目,公立昭和病院,571,exact
清瀬市,上清戸一丁目,清瀬市,上清戸一丁目,東京都臨時医療施設（国立病院機構東京病院）,869,exact
清瀬市,上清戸二丁目,清瀬市,上清戸二丁目,公益財団法人　結核予防会　複十字病院,1319,exact
清瀬市,元町一丁目,清瀬市,元町一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,1498,exact
清瀬市,元町二丁目,清瀬市,元町二丁目,清瀬診療所,2757,exact
清瀬市,中清戸一丁目,清瀬市,中清戸一丁目,清瀬診療所,1030,exact
清瀬市,中清戸二丁目,清瀬市,中清戸二丁目,みその診療所,806,exact
清瀬市,中清戸三丁目,清瀬市,中清戸三丁目,医療法人財団　きよせ旭が丘記念病院,316,exact
清瀬市,中清戸四丁目,清瀬市,中清戸四丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,904,exact
清瀬市,中清戸五丁目,清瀬市,中清戸五丁目,医療法人社団　新新会　多摩あおば病院,1219,exact
清瀬市,下清戸一丁目,清瀬市,下清戸一丁目,医療法人社団　弘善会　清瀬富士見病院,726,exact
清瀬市,下清戸二丁目,清瀬市,下清戸二丁目,医療法人社団　岸清会　清瀬下宿中央診療所,442,exact
清瀬市,下清戸三丁目,清瀬市,下清戸三丁目,医療法人財団　きよせ旭が丘記念病院,99,exact
清瀬市,下清戸四丁目,清瀬市,下清戸四丁目,公益財団法人　結核予防会　複十字病院,293,exact
清瀬市,下清戸五丁目,清瀬市,下清戸五丁目,社会福祉法人　上宮会　清瀬リハビリテーション病院,510,exact
清瀬市,下宿一丁目,清瀬市,下宿一丁目,医療法人社団　岸清会　清瀬下宿中央診療所,2124,exact
清瀬市,下宿二丁目,清瀬市,下宿二丁目,医療法人社団　岸清会　清瀬下宿中央診療所,813,exact
清瀬市,下宿三丁目,清瀬市,下宿三丁目,医療法人社団　岸清会　清瀬下宿中央診療所,311,exact
清瀬市,旭が丘一丁目,清瀬市,旭が丘一丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,692,exact
清瀬市,旭が丘二丁目,清瀬市,旭が丘二丁目,医療法人社団　岸清会　清瀬下宿中央診療所,2418,exact
清瀬市,旭が丘三丁目,清瀬市,旭が丘三丁目,杏林大学医学部付属病院,188,exact
清瀬市,旭が丘四丁目,清瀬市,旭が丘四丁目,東京都臨時医療施設（国立病院機構東京病院）,72,exact
清瀬市,旭が丘五丁目,清瀬市,旭が丘五丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,696,exact
清瀬市,旭が丘六丁目,清瀬市,旭が丘六丁目,保養会　竹丘病院,121,exact
清瀬市,中里一丁目,清瀬市,中里一丁目,清瀬診療所,2191,exact
清瀬市,中里二丁目,清瀬市,中里二丁目,医療法人社団　雅会　山本病院,828,exact
清瀬市,中里三丁目,清瀬市,中里三丁目,清瀬診療所,974,exact
清瀬市,中里四丁目,清瀬市,中里四丁目,東京都臨時医療施設（国立病院機構東京病院）,749,exact
清瀬市,中里五丁目,清瀬市,中里五丁目,医療法人財団　きよせ旭が丘記念病院,462,exact
清瀬市,中里六丁目,清瀬市,中里六丁目,医療法人社団　岸清会　清瀬下宿中央診療所,484,exact
清瀬市,野塩一丁目,清瀬市,野塩一丁目,医療法人社団　雅会　山本病院,3112,exact
清瀬市,野塩二丁目,清瀬市,野塩二丁目,医療法人社団　雅会　山本病院,1853,exact
清瀬市,野塩三丁目,清瀬市,野塩三丁目,公益財団法人　結核予防会　複十字病院,717,exact
清瀬市,野塩四丁目,清瀬市,野塩四丁目,社会福祉法人　信愛報恩会　信愛病院,940,exact
清瀬市,野塩五丁目,清瀬市,野塩五丁目,医療法人社団　雅会　山本病院,1328,exact
清瀬市,松山一丁目,清瀬市,松山一丁目,医療法人社団　新新会　多摩あおば病院,1192,exact
清瀬市,松山二丁目,清瀬市,松山二丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,913,exact
清瀬市,松山三丁目,清瀬市,松山三丁目,公益財団法人　結核予防会　複十字病院,1783,exact
清瀬市,竹丘一丁目,清瀬市,竹丘一丁目,救世軍　清瀬病院,3607,exact
清瀬市,竹丘二丁目,清瀬市,竹丘二丁目,東京都臨時医療施設（国立病院機構東京病院）,3418,exact
清瀬市,竹丘三丁目,清瀬市,竹丘三丁目,東京都臨時医療施設（国立病院機構東京病院）,5213,exact
清瀬市,梅園一丁目,清瀬市,梅園一丁目,救世軍　清瀬病院,213,exact
清瀬市,梅園二丁目,清瀬市,梅園二丁目,社会福祉法人　信愛報恩会　信愛病院,3554,exact
清瀬市,梅園三丁目,清瀬市,梅園三丁目,医療法人社団　雄心会　山崎病院,2378,exact
東久留米市,上の原一丁目,東久留米市,上の原一丁目,東久留米市休日診療所,2250,exact
東久留米市,上の原二丁目,東久留米市,上の原二丁目,堀ノ内病院,179,exact
東久留米市,神宝町一丁目,東久留米市,神宝町一丁目,東久留米市休日診療所,1272,exact
東久留米市,神宝町二丁目,東久留米市,神宝町二丁目,東久留米市休日診療所,1283,exact
東久留米市,金山町一丁目,東久留米市,金山町一丁目,東久留米市休日診療所,1675,exact
東久留米市,金山町二丁目,東久留米市,金山町二丁目,東久留米市休日診療所,1573,exact
東久留米市,氷川台一丁目,東久留米市,氷川台一丁目,東久留米市休日診療所,1414,exact
東久留米市,氷川台二丁目,東久留米市,氷川台二丁目,東久留米市休日診療所,1109,exact
東久留米市,大門町一丁目,東久留米市,大門町一丁目,東久留米市休日診療所,574,exact
東久留米市,大門町二丁目,東久留米市,大門町二丁目,東久留米市休日診療所,3845,exact
東久留米市,東本町,東久留米市,東本町,東久留米市休日診療所,3350,exact
東久留米市,新川町一丁目,東久留米市,新川町一丁目,東久留米市休日診療所,2473,exact
東久留米市,新川町二丁目,東久留米市,新川町二丁目,東久留米市休日診療所,1391,exact
東久留米市,浅間町一丁目,東久留米市,浅間町一丁目,東久留米市休日診療所,1596,exact
東久留米市,浅間町二丁目,東久留米市,浅間町二丁目,東久留米市休日診療所,2425,exact
東久留米市,浅間町三丁目,東久留米市,浅間町三丁目,東久留米市休日診療所,2256,exact
東久留米市,学園町一丁目,東久留米市,学園町一丁目,東久留米市休日診療所,1958,exact
東久留米市,学園町二丁目,東久留米市,学園町二丁目,医療法人社団　佑友会　ひばりケ丘診療所,1633,exact
東久留米市,ひばりが丘団地,東久留米市,ひばりが丘団地,東久留米市休日診療所,2633,exact
東久留米市,本町一丁目,東久留米市,本町一丁目,東久留米市休日診療所,3549,exact
東久留米市,本町二丁目,東久留米市,本町二丁目,東久留米市休日診療所,1508,exact
東久留米市,本町三丁目,東久留米市,本町三丁目,東久留米市休日診療所,5688,exact
東久留米市,本町四丁目,東久留米市,本町四丁目,東久留米市休日診療所,3569,exact
東久留米市,小山一丁目,東久留米市,小山一丁目,東久留米市休日診療所,1186,exact
東久留米市,小山二丁目,東久留米市,小山二丁目,東久留米市休日診療所,546,exact
東久留米市,小山三丁目,東久留米市,小山三丁目,東久留米市休日診療所,2550,exact
東久留米市,小山四丁目,東久留米市,小山四丁目,東久留米市休日診療所,959,exact
東久留米市,小山五丁目,東久留米市,小山五丁目,医療法人社団　良江会　久留米ヶ丘病院,2258,exact
東久留米市,幸町一丁目,東久留米市,幸町一丁目,東久留米市休日診療所,2583,exact
東久留米市,幸町二丁目,東久留米市,幸町二丁目,医療法人社団　健智会　さいわい町診療所,1242,exact
東久留米市,幸町三丁目,東久留米市,幸町三丁目,東久留米市休日診療所,2340,exact
東久留米市,幸町四丁目,東久留米市,幸町四丁目,順天堂大学医学部附属練馬病院,547,exact
東久留米市,幸町五丁目,東久留米市,幸町五丁目,東久留米市休日診療所,400,exact
東久留米市,中央町一丁目,東久留米市,中央町一丁目,東久留米市休日診療所,6590,exact
東久留米市,中央町二丁目,東久留米市,中央町二丁目,東久留米市休日診療所,2031,exact
東久留米市,中央町三丁目,東久留米市,中央町三丁目,東久留米市休日診療所,2234,exact
東久留米市,中央町四丁目,東久留米市,中央町四丁目,東久留米市休日診療所,2042,exact
東久留米市,中央町五丁目,東久留米市,中央町五丁目,医療法人社団　山本・前田記念会　前田病院,1797,exact
東久留米市,中央町六丁目,東久留米市,中央町六丁目,東久留米市休日診療所,1608,exact
東久留米市,南沢一丁目,東久留米市,南沢一丁目,東久留米市休日診療所,4033,exact
東久留米市,南沢二丁目,東久留米市,南沢二丁目,医療法人社団　佑友会　ひばりケ丘診療所,2450,exact
東久留米市,南沢三丁目,東久留米市,南沢三丁目,東久留米市休日診療所,1686,exact
東久留米市,南沢四丁目,東久留米市,南沢四丁目,武蔵野赤十字病院,842,exact
東久留米市,南沢五丁目,東久留米市,南沢五丁目,東久留米市休日診療所,1315,exact
東久留米市,前沢一丁目,東久留米市,前沢一丁目,東久留米市休日診療所,1467,exact
東久留米市,前沢二丁目,東久留米市,前沢二丁目,東久留米市休日診療所,1968,exact
東久留米市,前沢三丁目,東久留米市,前沢三丁目,東久留米市休日診療所,1699,exact
東久留米市,前沢四丁目,東久留米市,前沢四丁目,東久留米市休日診療所,1489,exact
東久留米市,前沢五丁目,東久留米市,前沢五丁目,医療法人社団　好仁会　滝山病院,1868,exact
東久留米市,南町一丁目,東久留米市,南町一丁目,東久留米市休日診療所,1912,exact
東久留米市,南町二丁目,東久留米市,南町二丁目,佐々総合病院,131,exact
東久留米市,南町三丁目,東久留米市,南町三丁目,東久留米市休日診療所,900,exact
東久留米市,南町四丁目,東久留米市,南町四丁目,東久留米市休日診療所,1423,exact
東久留米市,滝山一丁目,東久留米市,滝山一丁目,東久留米市休日診療所,845,exact
東久留米市,滝山二丁目,東久留米市,滝山二丁目,医療法人社団　好仁会　滝山病院,1064,exact
東久留米市,滝山三丁目,東久留米市,滝山三丁目,医療法人社団　好仁会　滝山病院,3087,exact
東久留米市,滝山四丁目,東久留米市,滝山四丁目,医療法人社団　好仁会　滝山病院,1609,exact
東久留米市,滝山五丁目,東久留米市,滝山五丁目,医療法人社団　好仁会　滝山病院,2064,exact
東久留米市,滝山六丁目,東久留米市,滝山六丁目,医療法人社団　好仁会　滝山病院,9689,exact
東久留米市,滝山七丁目,東久留米市,滝山七丁目,医療法人社団　好仁会　滝山病院,2451,exact
東久留米市,下里一丁目,東久留米市,下里一丁目,東久留米市休日診療所,2058,exact
東久留米市,下里二丁目,東久留米市,下里二丁目,東久留米市休日診療所,2976,exact
東久留米市,下里三丁目,東久留米市,下里三丁目,医療法人社団　好仁会　滝山病院,1335,exact
東久留米市,下里四丁目,東久留米市,下里四丁目,東久留米市休日診療所,3817,exact
東久留米市,下里五丁目,東久留米市,下里五丁目,東久留米市休日診療所,1484,exact
東久留米市,下里六丁目,東久留米市,下里六丁目,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,1103,exact
東久留米市,下里七丁目,東久留米市,下里七丁目,東久留米市休日診療所,1563,exact
東久留米市,柳窪一丁目,東久留米市,柳窪一丁目,公立昭和病院,764,exact
東久留米市,柳窪二丁目,東久留米市,柳窪二丁目,医療法人社団　好仁会　滝山病院,1823,exact
東久留米市,柳窪三丁目,東久留米市,柳窪三丁目,みその診療所,234,exact
東久留米市,柳窪四丁目,東久留米市,柳窪四丁目,医療法人社団　好仁会　滝山病院,1283,exact
東久留米市,柳窪五丁目,東久留米市,柳窪五丁目,医療法人社団　好仁会　滝山病院,371,exact
東久留米市,野火止一丁目,東久留米市,野火止一丁目,医療法人社団　山本・前田記念会　前田病院,105,exact
東久留米市,野火止二丁目,東久留米市,野火止二丁目,東久留米市休日診療所,1367,exact
東久留米市,野火止三丁目,東久留米市,野火止三丁目,東久留米市休日診療所,1798,exact
東久留米市,八幡町一丁目,東久留米市,八幡町一丁目,東久留米市休日診療所,3248,exact
東久留米市,八幡町二丁目,東久留米市,八幡町二丁目,東久留米市休日診療所,1990,exact
東久留米市,八幡町三丁目,東久留米市,八幡町三丁目,医療法人社団　山本・前田記念会　前田病院,2058,exact
東久留米市,弥生一丁目,東久留米市,弥生一丁目,医療法人社団　好仁会　滝山病院,912,exact
東久留米市,弥生二丁目,東久留米市,弥生二丁目,東久留米市休日診療所,323,exact
西東京市,新町一丁目,西東京市,新町一丁目,柳橋診療所 西東京市,2272,exact
西東京市,新町二丁目,西東京市,新町二丁目,武蔵野赤十字病院,562,exact
西東京市,新町三丁目,西東京市,新町三丁目,医療法人　徳洲会　武蔵野徳洲会病院,2052,exact
西東京市,新町四丁目,西東京市,新町四丁目,医療法人　徳洲会　武蔵野徳洲会病院,909,exact
西東京市,新町五丁目,西東京市,新町五丁目,医療法人　徳洲会　武蔵野徳洲会病院,3438,exact
西東京市,新町六丁目,西東京市,新町六丁目,医療法人　徳洲会　武蔵野徳洲会病院,2427,exact
西東京市,柳沢一丁目,西東京市,柳沢一丁目,佐々総合病院,673,exact
西東京市,柳沢二丁目,西東京市,柳沢二丁目,佐々総合病院,1327,exact
西東京市,柳沢三丁目,西東京市,柳沢三丁目,医療法人　徳洲会　武蔵野徳洲会病院,1286,exact
