town,town_norm,CITY_NAME_from_master,S_NAME_from_master,LON,LAT,dist_km,total_87,さくらコート青葉町診療所,たけうち診療所,みその診療所,みやまえ病院（旧寺田病院）,むさし小金井診療所,やさか記念病院,やまと苑診療所,わこう在宅診療所,一般社団法人　小平市医師会　応急診療所,一般財団法人　天誠会　武蔵境病院,三多摩医療生活協同組合　国分寺診療所,三鷹市医師会　休日・小児平日準夜間診療所,上井草在宅支援診療所,上井草診療所,下井草診療所,久我山おおすぎ診療所,佐々総合病院,佐藤神経内科診療所,保養会　竹丘病院,八幡診療所,公益財団法人　井之頭病院,公益財団法人　榊原記念財団　附属　榊原記念病院,公益財団法人　武蔵野健康づくり事業団　付属診療所,公益財団法人　結核予防会　複十字病院,公立昭和病院,共立診療所,前原診療所,北多摩中央医療生活協同組合　みなみうら生協診療所,北多摩生協診療所,医療法人　啓仁会　森本病院,医療法人　徳洲会　武蔵野徳洲会病院,医療法人　泰一会　多摩北整形外科病院,医療法人社団 成宗診療所,医療法人社団　じうんどう　慈雲堂病院,医療法人社団　はなぶさ会　島村記念病院,医療法人社団　ゆうの会　むさしの共立診療所,医療法人社団　久保田産婦人科病院,医療法人社団　佑友会　ひばりケ丘診療所,医療法人社団　健智会　さいわい町診療所,医療法人社団　健育会　ねりま健育会病院,医療法人社団　千秋会　田中脳神経外科病院,医療法人社団　啓医会　国分寺内科中央病院,医療法人社団　大坪会　北多摩病院,医療法人社団　大慈会　慈秀病院,医療法人社団　大日会　小金井太陽病院,医療法人社団　太樹会　鈴の木台診療所,医療法人社団　好仁会　滝山病院,医療法人社団　實理会　東京国際大堀病院,医療法人社団　山本・前田記念会　前田病院,医療法人社団　岸清会　清瀬下宿中央診療所,医療法人社団　市毛整形外科診療所,医療法人社団　幸悠会　逸見病院,医療法人社団　康野診療所,医療法人社団　弘善会　清瀬富士見病院,医療法人社団　恵友会　三恵病院,医療法人社団　慈誠会　慈誠会・練馬高野台病院,医療法人社団　成友会　小森病院,医療法人社団　新新会　多摩あおば病院,医療法人社団　杏順会　越川病院,医療法人社団　東京白報会　みたか在宅診療所,医療法人社団　東仁会　吉祥寺あさひ病院,医療法人社団　東光会　西東京中央総合病院,医療法人社団　東山会　調布東山病院,医療法人社団　桐光会　調布病院,医療法人社団　欣助会　吉祥寺病院,医療法人社団　武蔵野会　一橋病院,医療法人社団　武蔵野会　小平中央リハビリテーション病院,医療法人社団　永寿会　ふれあい診療所,医療法人社団　永寿会　三鷹中央病院,医療法人社団　碧水会　長谷川病院,医療法人社団　福仁会　国分寺南町診療所,医療法人社団　純正会　東大泉病院,医療法人社団　総合会　武蔵野中央病院,医療法人社団　翠会　陽和病院,医療法人社団　良江会　久留米ヶ丘病院,医療法人社団　花みずき会　保谷厚生病院,医療法人社団　薫風会　山田病院,医療法人社団　藤啓会　北町診療所,医療法人社団　親和会　杉並病院,医療法人社団　遼山会　関町病院,医療法人社団　陽和会　にしくぼ診療所,医療法人社団　雄心会　山崎病院,医療法人社団　雅会　山本病院,医療法人社団　飯野病院,医療法人社団　馨風会　徳島診療所,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,医療法人財団　きよせ旭が丘記念病院,医療法人財団　アドベンチスト会　東京衛生アドベンチスト病院,医療法人財団　慈生会　野村病院,医療法人財団　緑秀会　田無病院,医療法人財団　美生会　小金井病院,医療法人財団　荻窪病院,医療法人財団　西武中央病院,医療法人財団　赤光会　斎藤病院,南しばくぼ診療所,吉方病院,吉祥寺こころの診療所,吉祥寺南町診療所,和光リハビリテーション病院,和光内科外科診療所,国立研究開発法人　国立精神・神経医療研究センター病院,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,城西病院,堀ノ内病院,境南耳鼻咽喉科診療所,大泉生協病院,大泉病院,天沼診療所,学園診療所,富士見台診療所,富士見通り診療所,小野診療所,小金井リハビリテーション病院,山中病院,市毛診療所 東京都練馬区,恩多町診療所,愛の泉診療所,所沢秋津診療所,救世軍　清瀬病院,本町診療所,杉並リハビリテーション病院,杉並区休日等夜間急病診療所,杏林大学医学部付属病院,東久留米なごみ内科診療所,東久留米市休日診療所,東京衛生アドベンチスト病院附属めぐみクリニック,東京都　東村山福祉園診療所,東京都清瀬喜望園診療所,東京都臨時医療施設（国立病院機構東京病院）,東村山市休日準夜応急診療所,東村山診療所,柳橋診療所 西東京市,栄光会第一診療所,桃井診療所,武蔵境病院付属あんずクリニック,武蔵野みどり診療所,武蔵野会　新座病院,武蔵野赤十字病院,武蔵野陽和会病院,河北前田病院,河北総合病院 分院,清瀬療護園診療所,清瀬診療所,片山診療所,牟礼高山診療所,石神井診療所,社会医療法人社団　愛有会　久米川病院,社会福祉法人　上宮会　清瀬リハビリテーション病院,社会福祉法人　信愛報恩会　信愛病院,社会福祉法人　多摩済生医療団　多摩済生病院,社会福祉法人　慈生会　ベトレヘムの園病院,社会福祉法人　村山苑　ハトホーム診療所,社会福祉法人　東京弘済園　弘済園診療所,社会福祉法人　浴光会　国分寺病院,社会福祉法人　白十字会　東京白十字病院,社会福祉法人　聖ヨハネ会　桜町病院,緑成会病院,緑風荘病院,練馬区石神井休日急患診療所,美穂診療所,薬師堂診療所・乳腺外科,藤村病院,西東京市休日診療所,西荻窪診療所,調布市休日夜間急患診療所,調布診療所,阿佐ヶ谷すずき診療所,静風荘病院,順天堂大学医学部附属練馬病院,髙田整形外科病院,黒目川診療所,黒目川診療所西東京
小平市栄町二丁目,小平市栄町二丁目,小平市,栄町二丁目,139.44880672469262,35.73414272106963,8.137645675709182,4810,278,0,0,0,0,47,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,63,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,65,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,76,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,813,1555,0,0,0,0,0,0,0,0,0,0,0,0,68,0
小平市栄町三丁目,小平市栄町三丁目,小平市,栄町三丁目,139.45144371170048,35.73597667028763,7.915138146689444,2459,0,0,21,0,0,23,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,494,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,45,0,0,0,0,0,0,24,0,0,0,0,0,0,0,21,312,23,0,0,0,0,83,41,0,0,0,29,51,26,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,386,0,0,0,0,0,0,0,0,0,0,24,0,0,0
小平市小川西町一丁目,小平市小川西町一丁目,小平市,小川西町一丁目,139.45411109208405,35.73559788456708,7.671665103335632,4413,0,0,0,0,0,213,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,41,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,91,0,0,0,0,605,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市小川西町二丁目,小平市小川西町二丁目,小平市,小川西町二丁目,139.45882752389414,35.738428845625535,7.282329715889848,5340,0,0,0,0,0,124,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,34,0,0,0,34,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,36,0,0,0,0,0,0,74,0,0,0,0,0,0,0,74,149,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,43,34,0,0,100,0,0,0,0,1314,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市小川西町三丁目,小平市小川西町三丁目,小平市,小川西町三丁目,139.46248669407865,35.74111984792398,7.002667519286659,4691,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,191,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,273,0,0,0,58,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,339,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,204,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市小川西町四丁目,小平市小川西町四丁目,小平市,小川西町四丁目,139.46227046544263,35.73670324733378,6.950599384358047,5649,0,59,0,0,0,116,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1127,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,79,0,0,0,0,0,0,222,0,0,0,0,126,0,0,0,0,0,0,0,0,0,1895,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市小川西町五丁目,小平市小川西町五丁目,小平市,小川西町五丁目,139.45809364453356,35.73484891777336,7.306662895533259,9234,0,0,0,0,0,186,0,0,86,0,0,0,0,0,40,0,86,0,0,0,185,196,0,41,1093,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38,0,0,0,0,0,0,0,0,0,122,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,38,0,0,0,78,0,0,168,0,0,0,38,0,0,0,270,41,0,0,0,0,0,0,79,0,0,0,42,0,0,0,0,0,0,0,0,0,143,51,156,0,192,0,36,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,44,0,0,72,0,0,0,0,3242,2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市小川東町,小平市小川東町,小平市,小川東町,139.4778973272669,35.73477923508262,5.525412305645531,6227,0,0,556,0,0,80,0,0,180,0,0,0,0,0,0,0,62,0,0,0,0,0,0,80,542,0,0,0,0,0,84,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,100,0,184,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,0,63,0,0,0,0,0,712,0,0,0,256,0,60,0,0,0,0,0,0,209,36,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,39,963,0,0,0,0,0,0,0,0,60,0,0,0,0,0
小平市小川東町一丁目,小平市小川東町一丁目,小平市,小川東町一丁目,139.46451653015936,35.73650158384389,6.74663719820682,10352,0,0,77,0,0,303,0,0,34,0,0,0,0,0,47,0,213,0,0,0,0,0,0,566,599,0,0,0,39,0,36,151,0,0,0,38,0,0,0,0,0,0,0,40,0,0,41,0,0,185,0,347,0,0,0,0,0,60,0,0,0,0,78,0,0,271,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,41,37,0,195,178,0,0,0,0,0,0,37,0,0,0,104,0,0,0,427,0,0,0,0,0,0,0,176,0,0,0,313,0,0,41,0,0,59,0,60,0,441,0,42,0,129,0,0,0,0,0,0,0,0,0,145,0,0,0,0,59,44,103,0,0,0,0,0,37,0,0,0,234,93,0,595,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市小川東町二丁目,小平市小川東町二丁目,小平市,小川東町二丁目,139.4670857612713,35.74281813994527,6.633440828365757,16239,0,0,36,0,0,1520,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,0,0,0,33,0,53,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0,415,0,0,35,0,0,339,36,0,0,33,77,0,0,337,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,356,0,0,0,0,153,0,0,213,0,0,0,0,0,0,0,51,145,56,0,0,0,0,0,164,0,0,0,0,41,0,0,0,0,0,0,0,0,68,0,0,0,0,0,73,704,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,280,53,0,532,0,0,0,0,53,34,139,8879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市小川東町三丁目,小平市小川東町三丁目,小平市,小川東町三丁目,139.46976904137875,35.73820747920323,6.3010553691397755,6530,0,0,0,0,0,185,0,0,64,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,736,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,77,0,0,149,0,0,0,0,0,76,0,0,0,33,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,187,0,0,0,0,0,0,43,0,0,0,42,0,0,0,292,0,0,0,0,0,0,0,284,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,31,0,0,0,32,0,0,112,3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市小川東町四丁目,小平市小川東町四丁目,小平市,小川東町四丁目,139.4752544481315,35.73761522293689,5.801677022165593,11295,0,0,139,0,0,55,0,0,121,0,62,0,0,0,0,0,55,0,0,0,0,0,0,117,989,53,0,0,0,0,0,122,0,0,0,0,0,59,0,74,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4617,354,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,104,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,70,0,0,54,2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市小川東町五丁目,小平市小川東町五丁目,小平市,小川東町五丁目,139.47094451266452,35.73327008230995,6.137259099371937,7202,0,0,0,0,0,140,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,215,110,0,0,0,0,0,0,105,0,0,0,0,0,0,0,560,257,0,0,0,0,0,0,284,0,0,0,102,57,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,47,0,238,0,0,0,0,42,0,582,256,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市上水本町一丁目,小平市上水本町一丁目,小平市,上水本町一丁目,139.46270442170314,35.719317872948096,6.966916923521052,3527,0,0,0,0,0,0,0,0,142,0,293,0,0,0,0,0,0,0,0,0,0,0,0,38,87,58,0,0,0,0,41,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,94,0,0,44,0,0,72,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,84,0,136,212,0,0,0,0,0,0,0,0,0,0,58,0,0,0,229,67,0,0,0,0,0,0,0,0,0,0,83,0,72,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,89,0,0,234,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,147,0,115,99,417,50,0,0,0,0,0,0,0,0,0,129,0,0,0
小平市上水本町二丁目,小平市上水本町二丁目,小平市,上水本町二丁目,139.46790997526182,35.718696316957214,6.516788479936272,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,68,175,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市上水本町三丁目,小平市上水本町三丁目,小平市,上水本町三丁目,139.4699130794785,35.71680404498713,6.383592786681865,1235,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,58,284,95,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市上水本町四丁目,小平市上水本町四丁目,小平市,上水本町四丁目,139.47645895157592,35.716340956235044,5.822485523683421,6867,0,0,673,0,0,0,0,0,152,0,429,0,0,0,0,0,0,0,0,0,0,45,0,0,402,0,0,0,0,0,44,122,0,46,0,0,0,0,0,0,93,228,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,46,0,0,0,361,0,0,0,0,0,0,0,0,0,191,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,97,45,0,0,0,0,0,276,0,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,349,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市上水本町五丁目,小平市上水本町五丁目,小平市,上水本町五丁目,139.47745681236609,35.71196088522743,5.881240803957383,5385,0,0,132,0,0,0,0,0,464,0,62,0,0,0,0,0,327,0,0,0,0,63,0,0,265,63,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,537,0,0,48,0,0,0,88,0,0,0,0,0,0,0,741,0,0,0,387,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,59,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市上水本町六丁目,小平市上水本町六丁目,小平市,上水本町六丁目,139.47420896204653,35.71302536870172,6.121040418869501,4799,0,0,0,0,0,0,0,0,166,0,334,0,0,0,0,0,0,0,0,0,629,0,0,0,329,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1301,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,141,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,0,0,0,0,0,248,42,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市上水南町一丁目,小平市上水南町一丁目,小平市,上水南町一丁目,139.48232025065712,35.714064823085366,5.3894764351337265,6390,172,0,0,0,0,0,0,0,96,0,181,0,47,0,0,0,218,0,0,0,0,0,0,0,452,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,48,217,0,132,0,45,0,0,0,0,0,0,0,0,0,137,0,0,49,0,0,0,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,50,0,0,0,0,79,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,42,167,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市上水南町二丁目,小平市上水南町二丁目,小平市,上水南町二丁目,139.4859439191478,35.71211797923215,5.159568073816203,4418,43,0,0,0,0,0,0,0,169,44,184,0,0,0,0,0,0,0,0,0,0,78,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,552,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,44,0,0,0,0,0,0,0,46,0,0,0,574,307,0,0,0,0,0,0,90,0,0,0,69,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,50,46,0,0,0,0,110,0,0,230,0,0,0,0,0,0,0,0,36,0,56,0,0,0,0,177,42,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市上水南町三丁目,小平市上水南町三丁目,小平市,上水南町三丁目,139.49174906758117,35.71275263465306,4.649977782730293,5474,0,0,254,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,509,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,49,0,0,0,0,166,534,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,55,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,57,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市上水南町四丁目,小平市上水南町四丁目,小平市,上水南町四丁目,139.49040697421623,35.71001825389759,4.8897853088199055,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,136,50,0,0,0,0,46,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,52,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市喜平町一丁目,小平市喜平町一丁目,小平市,喜平町一丁目,139.4868049008201,35.716142409922526,4.932327587872166,5541,0,0,250,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,551,0,0,0,96,0,0,0,0,0,0,0,53,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,79,0,0,0,0,0,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,779,0,0,0,0,0,0,0,427,0,0,0,70,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,122,0,0,124,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,1260,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市喜平町二丁目,小平市喜平町二丁目,小平市,喜平町二丁目,139.48440868533538,35.719401570227575,5.043546431015865,2517,34,0,25,0,0,0,0,0,99,0,0,0,0,26,28,0,123,0,0,0,0,0,0,0,148,0,0,0,41,0,0,19,0,228,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,34,22,0,0,26,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,564,0,0,0,151,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,36,0,0,26,0,0,21,0,0,0,0,0,0,0,0,23,0,0,30,0,20,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市喜平町三丁目,小平市喜平町三丁目,小平市,喜平町三丁目,139.4897695711844,35.71951335273463,4.570640701634092,8937,0,87,195,0,0,0,0,0,147,469,0,0,0,0,32,0,609,0,0,0,40,0,571,40,1470,0,0,0,0,37,285,0,0,41,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,58,36,578,43,77,0,0,0,364,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,206,0,0,0,43,0,0,0,0,227,266,76,0,0,0,0,0,0,0,286,0,0,0,306,0,0,0,338,0,0,0,0,0,42,0,0,48,35,0,0,0,0,0,0,0,0,40,0,0,247,0,59,43,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33,0,171,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市津田町一丁目,小平市津田町一丁目,小平市,津田町一丁目,139.463258832735,35.72354991036907,6.854048767517999,2128,0,0,170,0,0,145,0,0,184,0,128,0,0,0,0,0,0,0,0,0,0,0,0,30,230,0,0,0,0,0,44,32,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,44,0,0,0,0,0,38,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,70,0,32,0,0,0,0,0,0,0,36,0,0,33,0,0,86,32,0,0,0,0,0,0,0,72,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
