TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,あい健康クリニックやすえ,いかわクリニック,いのうえクリニック,いはらクリニック,いびかわ診療所,いび漢方クリニック,いろは在宅ケアクリニック,えさきクリニック,おおくま内科クリニック,おおのクリニック,おのぎクリニック,かさい内科クリニック,かわごえクリニック,かんべ内科クリニック,こじま内科クリニック,こやまかわせみクリニック,さくらクリニック,さとう内科クリニック,しずさと診療所,しまメンタルクリニック,しま医院,すごうクリニック,すのまたファミリークリニック,たしろクリニック,つじクリニック,とみだ内科,なかしま医院,なわ医院・乳腺クリニック,ねざさ腎泌尿器科皮膚科,のぎの森クリニック,のだ医院,はぶクリニック,はやかわクリニック,ひろせ内科,ふじい内科クリニック,ほづみ耳鼻咽喉科クリニック,まくわクリニック,またまるこどもアレルギークリニック,まつながファミリークリニック,みずほクリニック,みんなのいぶきクリニック,むらせファミリークリニック,むらのわクリニック,もとす広域連合療育医療施設休日急患診療所,ゆり形成内科整形おおの,よこまく内科クリニック,オリーブ内科・外科クリニック,クリニック ラポール,クリニックママ,クリニックIB(アイビー),サクマ医院,サンシャインM&Dクリニック,シブヤ皮フ科・内科クリニック,ハットリレディス クリニック,ライトクリニック,七郷クリニック,三城クリニック,三輪クリニック,下野内科,中島洋診療所,井口クリニック,今村医院,伊藤医院,倉橋クリニック,北方ひまわりクリニック,北方医院,北方在宅クリニック,医療法人和光会 山田病院,医療法人守田クリニック,医療法人幸仁会 白木医院,医療法人徳洲会 大垣徳洲会病院,医療法人清光会 名和内科,医療法人社団幸紀会 安江病院,医療法人社団橘会 新生病院,医療法人社団誠広会 平野総合病院,医療法人若園医院,医療法人若葉会 さとうファミリークリニック,医療法人静風会 大垣病院,又丸診療所,古川医院,吉村内科,名和病院,和田医院,国枝医院 揖斐郡大野町,国枝医院 本巣市,国枝医院 瑞穂市,堀部クリニック,夏目内科クリニック,大久保医院,大井内科クリニック,大垣セントラルクリニック,大垣バイパス医院,大垣中央病院,大垣在宅クリニック,大垣市急患医療センター,大垣市民病院,大垣整形外科,大橋医院,大野医院,宇土医院,小林医院,小森内科クリニック,山川医院,岐北クリニック,岐阜清流病院,岩田医院,島クリニック,広瀬内科クリニック,後藤医院,所内科医院,揖斐川町久瀬診療所,揖斐川町春日診療所,揖斐川町藤橋国民健康保険診療所,斎藤リウマチ科内科整形外科,新美クリニック,日野医院,明石クリニック,朝日大学医科歯科医療センター,本巣内科クリニック,本巣市国民健康保険本巣診療所,東クリニック,東堀クリニック,東島内科医院,松岡医院,梅田クリニック,森医院,森外科医院,池田内科,沼口医院,渡辺内科クリニック,田中医院,田辺内科医院,真鍋医院,石田内科,社会福祉法人和光会 和光会在宅クリニック大垣,神田外科医院,福富医院,福田内科医院,穂積すこやか診療所,立山クリニック,竹中医院,竹中胃腸科,竹田クリニック,糸貫内科クリニック,網代診療所,育誠会 木野村医院,西尾医院,谷村クリニック,谷汲中央診療所,赤坂あきたクリニック,近藤クリニック,野々村医院,野原クリニック,野口整形外科内科医院,金森医院,長瀬診療所,関谷内科外科クリニック,関谷皮膚科,馬渕消化器内科クリニック,高木クリニック,高田医院,鹿野クリニック,黒川胃腸科外科クリニック,LON,LAT,dist_km,total_patients,town,town_norm,match_type
21216015001,瑞穂市,馬場小城町一丁目,瑞穂市,馬場小城町一丁目,瑞穂市馬場小城町一丁目,岐阜県,瑞穂市,馬場小城町,一丁目,瑞穂市馬場小城町一丁目,21216.0,15001.0,4.0,234.0,9.0,9.0,15.0,22.0,15.0,16.0,14.0,13.0,24.0,29.0,16.0,17.0,13.0,4.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,35.0,0.0,37.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,27.0,0.0,0.0,0.0,74.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6898223299304,35.40927475504775,13.30563671517486,1378.0,瑞穂市馬場小城町一丁目,瑞穂市馬場小城町一丁目,code_in_car30
21202016004,大垣市,室本町四丁目,大垣市,室本町四丁目,大垣市室本町四丁目,岐阜県,大垣市,室本町,四丁目,大垣市室本町四丁目,21202.0,16004.0,4.0,347.0,7.0,11.0,16.0,17.0,12.0,15.0,19.0,18.0,17.0,23.0,37.0,24.0,24.0,22.0,27.0,23.0,21.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,24.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,92.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,85.0,0.0,236.0,0.0,0.0,182.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,564.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,136.60819700883604,35.366424966481446,13.314018473058283,2724.0,大垣市室本町四丁目,大垣市室本町四丁目,code_in_car30
21216023002,瑞穂市,生津内宮町二丁目,瑞穂市,生津内宮町二丁目,瑞穂市生津内宮町二丁目,岐阜県,瑞穂市,生津内宮町,二丁目,瑞穂市生津内宮町二丁目,21216.0,23002.0,4.0,151.0,9.0,4.0,11.0,3.0,3.0,5.0,13.0,11.0,9.0,10.0,13.0,6.0,8.0,17.0,17.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,136.68811996845852,35.40715563294233,13.332039055417237,48.0,瑞穂市生津内宮町二丁目,瑞穂市生津内宮町二丁目,code_in_car30
21201603005,岐阜市,曽我屋五丁目,岐阜市,曽我屋五丁目,岐阜市曽我屋五丁目,岐阜県,岐阜市,曽我屋,五丁目,岐阜市曽我屋五丁目,21201.0,603005.0,4.0,133.0,2.0,3.0,8.0,5.0,8.0,5.0,3.0,2.0,6.0,12.0,11.0,12.0,9.0,8.0,12.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.7048435141645,35.427837238042876,13.337391535762917,612.0,岐阜市曽我屋五丁目,岐阜市曽我屋五丁目,code_in_car30
21202016001,大垣市,室本町一丁目,大垣市,室本町一丁目,大垣市室本町一丁目,岐阜県,大垣市,室本町,一丁目,大垣市室本町一丁目,21202.0,16001.0,4.0,109.0,1.0,0.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0,9.0,8.0,4.0,10.0,11.0,12.0,12.0,9.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,136.61086524996625,35.36672749830725,13.33976575488411,389.0,大垣市室本町一丁目,大垣市室本町一丁目,code_in_car30
21201564003,岐阜市,川部三丁目,岐阜市,川部三丁目,岐阜市川部三丁目,岐阜県,岐阜市,川部,三丁目,岐阜市川部三丁目,21201.0,564003.0,4.0,214.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,9.0,16.0,25.0,43.0,45.0,35.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0,4.0,2.0,0.0,22.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.70893911824732,35.43477215845573,13.340131873658368,2320.0,岐阜市川部三丁目,岐阜市川部三丁目,code_in_car30
21201552101,岐阜市,安食一丁目,岐阜市,安食一丁目,岐阜市安食一丁目,岐阜県,岐阜市,安食,一丁目,岐阜市安食一丁目,21201.0,552101.0,4.0,20.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.7211991110861,35.48864218637836,13.342253293502791,0.0,岐阜市安食一丁目,岐阜市安食一丁目,code_in_car30
21202020002,大垣市,木戸町二丁目,大垣市,木戸町二丁目,大垣市木戸町二丁目,岐阜県,大垣市,木戸町,二丁目,大垣市木戸町二丁目,21202.0,20002.0,4.0,113.0,0.0,2.0,6.0,7.0,4.0,6.0,7.0,3.0,4.0,10.0,5.0,11.0,12.0,3.0,11.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.60596054812436,35.36567175558242,13.350083040191869,0.0,大垣市木戸町二丁目,大垣市木戸町二丁目,code_in_car30
21202159004,大垣市,津村町四丁目,大垣市,津村町四丁目,大垣市津村町四丁目,岐阜県,大垣市,津村町,四丁目,大垣市津村町四丁目,21202.0,159004.0,4.0,60.0,5.0,2.0,5.0,0.0,1.0,2.0,7.0,2.0,2.0,4.0,4.0,5.0,1.0,10.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.65061198319822,35.38029423263316,13.352007461489997,327.0,大垣市津村町四丁目,大垣市津村町四丁目,code_in_car30
21202064003,大垣市,林町三丁目,大垣市,林町三丁目,大垣市林町三丁目,岐阜県,大垣市,林町,三丁目,大垣市林町三丁目,21202.0,64003.0,4.0,607.0,26.0,14.0,19.0,18.0,19.0,31.0,45.0,37.0,49.0,42.0,38.0,40.0,40.0,37.0,41.0,31.0,27.0,26.0,17.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,0.0,36.0,0.0,71.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,136.62377497390517,35.36981479554828,13.355912863772646,2928.0,大垣市林町三丁目,大垣市林町三丁目,code_in_car30
21201561003,岐阜市,東改田字鶴田,岐阜市,東改田字鶴田,岐阜市東改田字鶴田,岐阜県,岐阜市,東改田,字鶴田,岐阜市東改田字鶴田,21201.0,561003.0,4.0,46.0,0.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,2.0,5.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.7163831611334,35.45153834780717,13.356285321097603,33.0,岐阜市東改田字鶴田,岐阜市東改田字鶴田,code_in_car30
21401048000,揖斐川町,樫原,揖斐川町,樫原,揖斐川町樫原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.48885181126704,35.58110834157556,13.367662859543904,0.0,揖斐川町樫原,揖斐川町樫原,code_in_car30
