TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いび漢方クリニック,おおのクリニック,たしろクリニック,のだ医院,ふじい内科クリニック,まつながファミリークリニック,むらせファミリークリニック,ゆり形成内科整形おおの,クリニック ラポール,クリニックIB(アイビー),下野内科,今村医院,医療法人社団橘会 新生病院,国枝医院,大久保医院,小林医院,小森内科クリニック,岐阜県厚生農業協同組合連合会 岐阜・西濃医療センター 揖斐厚生病院,揖斐川町久瀬診療所,揖斐川町春日診療所,田中医院,神田外科医院,谷汲中央診療所,野原クリニック,高田医院,黒川胃腸科外科クリニック,LON,LAT,dist_km,total_patients,town,town_norm,match_type
21403019000,大野町,大字公郷,大野町,大字公郷,大野町大字公郷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57.0,595.0,128.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,64.0,0.0,0.0,136.6055677143576,35.453882376590556,10.775777323537346,1446.0,大野町大字公郷,大野町公郷,code_in_car30
21381021000,神戸町,大字田,神戸町,大字田,神戸町大字田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,190.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,51.0,136.59964359499207,35.43401064954198,10.805504526447002,334.0,神戸町大字田,神戸町田,code_in_car30
21401037000,揖斐川町,谷汲木曽屋,揖斐川町,谷汲木曽屋,揖斐川町谷汲木曽屋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.56712382637724,35.54063749008913,10.81316655569979,0.0,揖斐川町谷汲木曽屋,揖斐川町谷汲木曽屋,code_in_car30
21202194003,大垣市,青墓町三丁目,大垣市,青墓町三丁目,大垣市青墓町三丁目,岐阜県,大垣市,青墓町,三丁目,大垣市青墓町三丁目,21202.0,194003.0,4.0,316.0,6.0,3.0,8.0,14.0,15.0,3.0,14.0,15.0,13.0,16.0,18.0,25.0,27.0,38.0,31.0,40.0,17.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.5633047281478,35.39228541191485,10.837009994171877,0.0,大垣市青墓町三丁目,大垣市青墓町三丁目,code_in_car30
21381013003,神戸町,大字西保新西保,神戸町,大字西保新西保,神戸町大字西保新西保,岐阜県,神戸町,大字西保,新西保,神戸町大字西保新西保,21381.0,13003.0,4.0,176.0,3.0,6.0,8.0,6.0,6.0,2.0,6.0,0.0,14.0,19.0,9.0,6.0,12.0,8.0,20.0,30.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,136.58607533884089,35.411445366751494,10.890556722785144,130.0,神戸町大字西保新西保,神戸町西保新西保,code_in_car30
21401029000,揖斐川町,谷汲深坂,揖斐川町,谷汲深坂,揖斐川町谷汲深坂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,67.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,75.0,0.0,0.0,203.0,124.0,0.0,0.0,136.60166668267897,35.502692212192805,11.008284841600831,742.0,揖斐川町谷汲深坂,揖斐川町谷汲深坂,code_in_car30
21202194002,大垣市,青墓町二丁目,大垣市,青墓町二丁目,大垣市青墓町二丁目,岐阜県,大垣市,青墓町,二丁目,大垣市青墓町二丁目,21202.0,194002.0,4.0,119.0,3.0,2.0,5.0,11.0,5.0,5.0,4.0,4.0,6.0,11.0,9.0,4.0,7.0,15.0,11.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.55970475704527,35.38659502378507,11.141373759391492,0.0,大垣市青墓町二丁目,大垣市青墓町二丁目,code_in_car30
21202189000,大垣市,南市橋町,大垣市,南市橋町,大垣市南市橋町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,136.58235134069702,35.40320740599962,11.183031167414375,74.0,大垣市南市橋町,大垣市南市橋町,code_in_car30
21401031000,揖斐川町,谷汲名礼,揖斐川町,谷汲名礼,揖斐川町谷汲名礼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,59.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,136.58930779856232,35.52532997132846,11.187476136748446,1212.0,揖斐川町谷汲名礼,揖斐川町谷汲名礼,code_in_car30
21381012004,神戸町,大字末守清水町,神戸町,大字末守清水町,神戸町大字末守清水町,岐阜県,神戸町,大字末守,清水町,神戸町大字末守清水町,21381.0,12004.0,4.0,162.0,0.0,1.0,4.0,11.0,7.0,6.0,2.0,2.0,9.0,16.0,14.0,15.0,8.0,3.0,15.0,25.0,15.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.60021943332535,35.42551799297495,11.217742000538419,0.0,神戸町大字末守清水町,神戸町末守清水町,code_in_car30
21403017000,大野町,大字瀬古,大野町,大字瀬古,大野町大字瀬古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,206.0,221.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,136.61225994464627,35.47128904124803,11.27367073558678,1385.0,大野町大字瀬古,大野町瀬古,code_in_car30
21381010000,神戸町,大字更屋敷,神戸町,大字更屋敷,神戸町大字更屋敷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,84.0,0.0,136.59619007004275,35.41707307526448,11.326161355244357,806.0,神戸町大字更屋敷,神戸町更屋敷,code_in_car30
21381012002,神戸町,大字末守幸町,神戸町,大字末守幸町,神戸町大字末守幸町,岐阜県,神戸町,大字末守,幸町,神戸町大字末守幸町,21381.0,12002.0,4.0,221.0,3.0,8.0,9.0,6.0,12.0,5.0,6.0,7.0,13.0,18.0,28.0,7.0,12.0,20.0,24.0,18.0,17.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,136.59745994916125,35.418260208625874,11.361222965775747,572.0,神戸町大字末守幸町,神戸町末守幸町,code_in_car30
21202194001,大垣市,青墓町一丁目,大垣市,青墓町一丁目,大垣市青墓町一丁目,岐阜県,大垣市,青墓町,一丁目,大垣市青墓町一丁目,21202.0,194001.0,4.0,354.0,2.0,12.0,16.0,19.0,17.0,9.0,7.0,17.0,18.0,27.0,20.0,30.0,33.0,29.0,43.0,21.0,11.0,18.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.5634556902643,35.38632345095431,11.3674428265655,0.0,大垣市青墓町一丁目,大垣市青墓町一丁目,code_in_car30
21403018000,大野町,大字中之元,大野町,大字中之元,大野町大字中之元,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,118.0,160.0,43.0,77.0,0.0,0.0,0.0,420.0,49.0,0.0,0.0,0.0,39.0,0.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,46.0,113.0,0.0,197.0,136.6133972976737,35.46547147478125,11.373978290889886,1791.0,大野町大字中之元,大野町中之元,code_in_car30
21381020000,神戸町,大字安次,神戸町,大字安次,神戸町大字安次,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,37.0,41.0,0.0,35.0,111.0,0.0,0.0,56.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,120.0,0.0,136.60542958182282,35.431400283905816,11.398436018314928,660.0,神戸町大字安次,神戸町安次,code_in_car30
21381013001,神戸町,大字西保,神戸町,大字西保,神戸町大字西保,岐阜県,神戸町,大字西保,,神戸町大字西保,21381.0,13001.0,4.0,528.0,14.0,17.0,24.0,27.0,67.0,30.0,13.0,30.0,28.0,45.0,26.0,24.0,22.0,34.0,46.0,45.0,17.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,136.59454402886263,35.41261905915422,11.455365764117339,782.0,神戸町大字西保,神戸町西保,code_in_car30
21381001010,神戸町,大字神戸高塚,神戸町,大字神戸高塚,神戸町大字神戸高塚,岐阜県,神戸町,大字神戸,高塚,神戸町大字神戸高塚,21381.0,1010.0,4.0,88.0,18.0,5.0,4.0,3.0,1.0,6.0,23.0,7.0,4.0,6.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.60297731509505,35.42525900570305,11.456837001984415,0.0,神戸町大字神戸高塚,神戸町神戸高塚,code_in_car30
21381012003,神戸町,大字末守,神戸町,大字末守,神戸町大字末守,岐阜県,神戸町,大字末守,,神戸町大字末守,21381.0,12003.0,4.0,23.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.60013746855677,35.419679948998166,11.499300910842372,0.0,神戸町大字末守,神戸町末守,code_in_car30
21202193000,大垣市,昼飯町,大垣市,昼飯町,大垣市昼飯町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,60.0,0.0,51.0,0.0,133.0,0.0,0.0,0.0,0.0,56.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.56989424991227,35.38876206764833,11.519786553311397,948.0,大垣市昼飯町,大垣市昼飯町,code_in_car30
21202180000,大垣市,赤坂町,大垣市,赤坂町,大垣市赤坂町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,59.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,136.57821754944723,35.39445165606798,11.564987750223509,226.0,大垣市赤坂町,大垣市赤坂町,code_in_car30
21381001001,神戸町,大字神戸三津屋,神戸町,大字神戸三津屋,神戸町大字神戸三津屋,岐阜県,神戸町,大字神戸,三津屋,神戸町大字神戸三津屋,21381.0,1001.0,4.0,208.0,4.0,8.0,5.0,5.0,7.0,10.0,7.0,7.0,7.0,12.0,10.0,15.0,20.0,18.0,26.0,16.0,19.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,72.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,136.60255537993393,35.420942044721166,11.629764425444549,200.0,神戸町大字神戸三津屋,神戸町神戸三津屋,code_in_car30
21401038000,揖斐川町,谷汲神原,揖斐川町,谷汲神原,揖斐川町谷汲神原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.5546441038846,35.55733785238529,11.638999809699781,567.0,揖斐川町谷汲神原,揖斐川町谷汲神原,code_in_car30
21381014000,神戸町,大字南方,神戸町,大字南方,神戸町大字南方,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,41.0,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,213.0,136.59198359812376,35.40637276924028,11.65430042735738,1846.0,神戸町大字南方,神戸町南方,code_in_car30
21403020000,大野町,大字領家,大野町,大字領家,大野町大字領家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.61573356790953,35.45576206393486,11.661406473656303,69.0,大野町大字領家,大野町領家,code_in_car30
21381001002,神戸町,大字神戸宮町,神戸町,大字神戸宮町,神戸町大字神戸宮町,岐阜県,神戸町,大字神戸,宮町,神戸町大字神戸宮町,21381.0,1002.0,4.0,389.0,19.0,21.0,16.0,23.0,20.0,21.0,26.0,19.0,22.0,23.0,29.0,20.0,25.0,31.0,25.0,19.0,12.0,10.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,23.0,0.0,0.0,405.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.60433368838164,35.42264813865008,11.69093772572811,535.0,神戸町大字神戸宮町,神戸町神戸宮町,code_in_car30
21381023001,神戸町,大字丈六道,神戸町,大字丈六道,神戸町大字丈六道,岐阜県,神戸町,大字丈六道,,神戸町大字丈六道,21381.0,23001.0,4.0,827.0,22.0,53.0,62.0,65.0,53.0,39.0,43.0,40.0,69.0,88.0,62.0,31.0,37.0,39.0,54.0,19.0,25.0,11.0,8.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.60770205051404,35.427169077506875,11.764280173994715,220.0,神戸町大字丈六道,神戸町丈六道,code_in_car30
21381001017,神戸町,大字神戸昭和町,神戸町,大字神戸昭和町,神戸町大字神戸昭和町,岐阜県,神戸町,大字神戸,昭和町,神戸町大字神戸昭和町,21381.0,1017.0,4.0,207.0,6.0,6.0,9.0,5.0,8.0,9.0,13.0,6.0,15.0,17.0,21.0,8.0,11.0,15.0,18.0,21.0,8.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,136.60263564018535,35.4178930644403,11.792456280332443,209.0,神戸町大字神戸昭和町,神戸町神戸昭和町,code_in_car30
21381001011,神戸町,大字神戸井田,神戸町,大字神戸井田,神戸町大字神戸井田,岐阜県,神戸町,大字神戸,井田,神戸町大字神戸井田,21381.0,1011.0,4.0,431.0,18.0,26.0,16.0,12.0,31.0,26.0,20.0,22.0,25.0,25.0,35.0,32.0,30.0,30.0,23.0,30.0,8.0,13.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,115.0,0.0,136.6064940316115,35.424186226317055,11.796296232949834,582.0,神戸町大字神戸井田,神戸町神戸井田,code_in_car30
21381001003,神戸町,大字神戸本町,神戸町,大字神戸本町,神戸町大字神戸本町,岐阜県,神戸町,大字神戸,本町,神戸町大字神戸本町,21381.0,1003.0,4.0,206.0,3.0,7.0,6.0,9.0,12.0,3.0,6.0,9.0,10.0,9.0,14.0,16.0,19.0,18.0,18.0,12.0,17.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,11.0,0.0,31.0,0.0,0.0,178.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,136.60461328075678,35.41978866111399,11.854029165824832,442.0,神戸町大字神戸本町,神戸町神戸本町,code_in_car30
21381001004,神戸町,大字神戸横町,神戸町,大字神戸横町,神戸町大字神戸横町,岐阜県,神戸町,大字神戸,横町,神戸町大字神戸横町,21381.0,1004.0,4.0,128.0,5.0,5.0,6.0,4.0,7.0,8.0,11.0,10.0,6.0,9.0,7.0,4.0,6.0,8.0,7.0,8.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,136.6063275518856,35.42116694853236,11.925157200335224,154.0,神戸町大字神戸横町,神戸町神戸横町,code_in_car30
21403023000,大野町,大字加納,大野町,大字加納,大野町大字加納,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.61534984024905,35.44064645356434,11.9403153333807,719.0,大野町大字加納,大野町加納,code_in_car30
21381001006,神戸町,大字神戸鍛冶屋町,神戸町,大字神戸鍛冶屋町,神戸町大字神戸鍛冶屋町,岐阜県,神戸町,大字神戸,鍛冶屋町,神戸町大字神戸鍛冶屋町,21381.0,1006.0,4.0,160.0,7.0,8.0,9.0,8.0,5.0,6.0,1.0,7.0,6.0,16.0,12.0,10.0,9.0,10.0,13.0,11.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.60464355303142,35.41762697698103,11.966978231037977,0.0,神戸町大字神戸鍛冶屋町,神戸町神戸鍛冶屋町,code_in_car30
21381001005,神戸町,大字神戸上新町,神戸町,大字神戸上新町,神戸町大字神戸上新町,岐阜県,神戸町,大字神戸,上新町,神戸町大字神戸上新町,21381.0,1005.0,4.0,158.0,2.0,3.0,3.0,7.0,8.0,9.0,4.0,10.0,6.0,7.0,14.0,14.0,10.0,17.0,11.0,10.0,12.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,136.60659370185618,35.419637087112655,12.021921315447868,207.0,神戸町大字神戸上新町,神戸町神戸上新町,code_in_car30
21381023002,神戸町,大字丈六道,神戸町,大字丈六道,神戸町大字丈六道,岐阜県,神戸町,大字丈六道,,神戸町大字丈六道,21381.0,23002.0,4.0,59.0,3.0,1.0,1.0,3.0,1.0,6.0,3.0,2.0,5.0,3.0,7.0,4.0,4.0,4.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.61251833923214,35.43018575017876,12.047071922200534,74.0,神戸町大字丈六道,神戸町丈六道,code_in_car30
21202187000,大垣市,草道島町,大垣市,草道島町,大垣市草道島町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.59001038780067,35.39825453043496,12.068821116716814,73.0,大垣市草道島町,大垣市草道島町,code_in_car30
21381013002,神戸町,大字西保東方,神戸町,大字西保東方,神戸町大字西保東方,岐阜県,神戸町,大字西保,東方,神戸町大字西保東方,21381.0,13002.0,4.0,126.0,2.0,3.0,4.0,4.0,8.0,6.0,4.0,4.0,5.0,8.0,11.0,11.0,3.0,13.0,20.0,8.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6019409075402,35.41063592066329,12.140503418606816,139.0,神戸町大字西保東方,神戸町西保東方,code_in_car30
21403021000,大野町,大字大衣斐,大野町,大字大衣斐,大野町大字大衣斐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6213523654952,35.45707238306013,12.151620550141136,181.0,大野町大字大衣斐,大野町大衣斐,code_in_car30
