CITY_NAME,S_NAME,dominant_sel6,max_count_sel6,match_type2,plot_label
武蔵野市,境四丁目,医療法人　徳洲会　武蔵野徳洲会病院,364.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
武蔵野市,境五丁目,武蔵野赤十字病院,795.0,exact,武蔵野赤十字病院
武蔵野市,境南町一丁目,武蔵野赤十字病院,1500.0,exact,武蔵野赤十字病院
武蔵野市,境南町二丁目,武蔵野赤十字病院,1047.0,exact,武蔵野赤十字病院
武蔵野市,境南町三丁目,医療法人　徳洲会　武蔵野徳洲会病院,247.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
武蔵野市,境南町四丁目,医療法人　徳洲会　武蔵野徳洲会病院,391.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
武蔵野市,境南町五丁目,佐々総合病院,238.0,exact,佐々総合病院
武蔵野市,桜堤一丁目,医療法人　徳洲会　武蔵野徳洲会病院,1220.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
武蔵野市,桜堤二丁目,医療法人　徳洲会　武蔵野徳洲会病院,680.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
武蔵野市,桜堤三丁目,医療法人　徳洲会　武蔵野徳洲会病院,1760.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
三鷹市,下連雀一丁目,医療法人社団　薫風会　山田病院,51.0,exact,医療法人社団　薫風会　山田病院
三鷹市,下連雀二丁目,武蔵野赤十字病院,272.0,exact,武蔵野赤十字病院
三鷹市,下連雀三丁目,武蔵野赤十字病院,697.0,exact,武蔵野赤十字病院
三鷹市,下連雀四丁目,武蔵野赤十字病院,168.0,exact,武蔵野赤十字病院
三鷹市,下連雀五丁目,,0.0,exact,その他(6施設すべて0人)
三鷹市,下連雀六丁目,武蔵野赤十字病院,197.0,exact,武蔵野赤十字病院
三鷹市,下連雀七丁目,武蔵野赤十字病院,301.0,exact,武蔵野赤十字病院
三鷹市,下連雀八丁目,武蔵野赤十字病院,130.0,exact,武蔵野赤十字病院
三鷹市,下連雀九丁目,武蔵野赤十字病院,138.0,exact,武蔵野赤十字病院
三鷹市,牟礼一丁目,,0.0,exact,その他(6施設すべて0人)
三鷹市,牟礼二丁目,医療法人社団　薫風会　山田病院,56.0,exact,医療法人社団　薫風会　山田病院
三鷹市,牟礼三丁目,武蔵野赤十字病院,90.0,exact,武蔵野赤十字病院
三鷹市,牟礼四丁目,武蔵野赤十字病院,46.0,exact,武蔵野赤十字病院
三鷹市,牟礼五丁目,佐々総合病院,395.0,exact,佐々総合病院
三鷹市,牟礼六丁目,武蔵野赤十字病院,163.0,exact,武蔵野赤十字病院
三鷹市,牟礼七丁目,武蔵野赤十字病院,72.0,exact,武蔵野赤十字病院
三鷹市,井の頭一丁目,武蔵野赤十字病院,233.0,exact,武蔵野赤十字病院
三鷹市,井の頭二丁目,,0.0,exact,その他(6施設すべて0人)
三鷹市,井の頭三丁目,武蔵野赤十字病院,52.0,exact,武蔵野赤十字病院
三鷹市,井の頭四丁目,佐々総合病院,84.0,exact,佐々総合病院
三鷹市,井の頭五丁目,医療法人社団　東光会　西東京中央総合病院,107.0,exact,医療法人社団　東光会　西東京中央総合病院
三鷹市,中原一丁目,武蔵野赤十字病院,87.0,exact,武蔵野赤十字病院
三鷹市,中原二丁目,,0.0,exact,その他(6施設すべて0人)
三鷹市,中原三丁目,武蔵野赤十字病院,37.0,exact,武蔵野赤十字病院
三鷹市,中原四丁目,武蔵野赤十字病院,275.0,exact,武蔵野赤十字病院
三鷹市,北野一丁目,,0.0,exact,その他(6施設すべて0人)
三鷹市,北野二丁目,医療法人　徳洲会　武蔵野徳洲会病院,51.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
三鷹市,北野三丁目,,0.0,exact,その他(6施設すべて0人)
三鷹市,北野四丁目,武蔵野赤十字病院,129.0,exact,武蔵野赤十字病院
三鷹市,新川一丁目,医療法人　徳洲会　武蔵野徳洲会病院,93.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
三鷹市,新川二丁目,医療法人社団　薫風会　山田病院,107.0,exact,医療法人社団　薫風会　山田病院
三鷹市,新川三丁目,医療法人　徳洲会　武蔵野徳洲会病院,94.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
三鷹市,新川四丁目,医療法人　徳洲会　武蔵野徳洲会病院,49.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
