都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,CITY_NAME_from_master,S_NAME_from_master,town_name_show,TOWN_CODE_11,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計
三重県,津市,白塚町,,津市白塚町,24201,001001,4,679.0,津市,白塚町,津市白塚町,24201001001,13.0,8.0,17.0,16.0,28.0,25.0,21.0,29.0,25.0,38.0,29.0,64.0,88.0,92.0,62.0,48.0,42.0,23.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,7.0,6.0,5.0,5.0,3.0,1.0,0.0,0.0,45.0
三重県,津市,白塚町,,津市白塚町,24201,001002,4,233.0,津市,白塚町,津市白塚町,24201001002,10.0,13.0,15.0,12.0,11.0,7.0,12.0,17.0,12.0,15.0,21.0,14.0,15.0,12.0,16.0,19.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0
三重県,津市,白塚町,,津市白塚町,24201,001003,4,253.0,津市,白塚町,津市白塚町,24201001003,5.0,17.0,19.0,17.0,8.0,7.0,11.0,10.0,20.0,16.0,17.0,15.0,21.0,13.0,26.0,13.0,14.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0
三重県,津市,白塚町,,津市白塚町,24201,001004,4,6473.0,津市,白塚町,津市白塚町,24201001004,177.0,177.0,216.0,270.0,396.0,345.0,321.0,299.0,401.0,501.0,453.0,425.0,419.0,458.0,443.0,419.0,308.0,173.0,63.0,12.0,0.0,7.0,9.0,8.0,7.0,9.0,10.0,10.0,10.0,14.0,20.0,20.0,24.0,26.0,37.0,42.0,47.0,37.0,20.0,6.0,1.0,0.0,364.0
三重県,津市,栗真小川町,,津市栗真小川町,24201,002001,4,265.0,津市,栗真小川町,津市栗真小川町,24201002001,6.0,7.0,11.0,6.0,11.0,6.0,7.0,5.0,14.0,18.0,28.0,17.0,8.0,12.0,25.0,31.0,31.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,16.0
三重県,津市,栗真小川町,,津市栗真小川町,24201,002002,4,609.0,津市,栗真小川町,津市栗真小川町,24201002002,29.0,34.0,28.0,24.0,19.0,15.0,21.0,45.0,38.0,56.0,32.0,30.0,31.0,51.0,54.0,42.0,26.0,23.0,6.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,3.0,3.0,1.0,0.0,0.0,37.0
三重県,津市,一身田町,,津市一身田町,24201,005001,4,1222.0,津市,一身田町,津市一身田町,24201005001,28.0,31.0,41.0,51.0,46.0,50.0,46.0,46.0,71.0,83.0,69.0,77.0,75.0,65.0,90.0,77.0,105.0,81.0,50.0,19.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,8.0,9.0,13.0,9.0,5.0,2.0,1.0,80.0
三重県,津市,一身田町,,津市一身田町,24201,005002,4,220.0,津市,一身田町,津市一身田町,24201005002,9.0,7.0,9.0,9.0,10.0,5.0,13.0,8.0,7.0,17.0,13.0,24.0,8.0,12.0,10.0,18.0,21.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,13.0
三重県,津市,一身田町,,津市一身田町,24201,005003,4,464.0,津市,一身田町,津市一身田町,24201005003,8.0,13.0,23.0,22.0,29.0,13.0,7.0,21.0,21.0,37.0,34.0,26.0,14.0,38.0,48.0,53.0,36.0,15.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,4.0,2.0,1.0,0.0,0.0,31.0
三重県,津市,一身田豊野,,津市一身田豊野,24201,008001,4,1433.0,津市,一身田豊野,津市一身田豊野,24201008001,48.0,59.0,49.0,83.0,61.0,25.0,40.0,41.0,81.0,144.0,102.0,60.0,66.0,83.0,157.0,173.0,96.0,53.0,9.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,4.0,3.0,4.0,7.0,15.0,19.0,12.0,6.0,1.0,0.0,0.0,93.0
三重県,津市,一身田豊野,,津市一身田豊野,24201,008002,4,308.0,津市,一身田豊野,津市一身田豊野,24201008002,2.0,6.0,4.0,9.0,10.0,9.0,12.0,7.0,12.0,10.0,14.0,17.0,29.0,31.0,25.0,21.0,18.0,23.0,32.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,21.0
三重県,津市,一身田上津部田,,津市一身田上津部田,24201,009001,4,1016.0,津市,一身田上津部田,津市一身田上津部田,24201009001,32.0,60.0,50.0,37.0,22.0,33.0,50.0,58.0,59.0,61.0,44.0,70.0,117.0,141.0,106.0,39.0,22.0,12.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,11.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,59.0
三重県,津市,一身田上津部田,,津市一身田上津部田,24201,009002,4,1479.0,津市,一身田上津部田,津市一身田上津部田,24201009002,86.0,91.0,107.0,87.0,42.0,30.0,74.0,87.0,110.0,132.0,119.0,96.0,75.0,59.0,70.0,54.0,57.0,57.0,34.0,6.0,1.0,3.0,5.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,3.0,1.0,0.0,82.0
三重県,津市,一身田上津部田,,津市一身田上津部田,24201,009003,4,927.0,津市,一身田上津部田,津市一身田上津部田,24201009003,37.0,45.0,67.0,69.0,37.0,33.0,28.0,39.0,78.0,105.0,72.0,79.0,45.0,53.0,39.0,34.0,30.0,16.0,6.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,48.0
三重県,津市,一身田上津部田,,津市一身田上津部田,24201,009004,4,634.0,津市,一身田上津部田,津市一身田上津部田,24201009004,21.0,29.0,30.0,31.0,22.0,19.0,13.0,36.0,36.0,66.0,66.0,70.0,39.0,44.0,43.0,30.0,20.0,11.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,35.0
三重県,津市,一身田平野,,津市一身田平野,24201,010001,4,756.0,津市,一身田平野,津市一身田平野,24201010001,22.0,24.0,17.0,30.0,21.0,36.0,24.0,26.0,31.0,53.0,59.0,55.0,48.0,51.0,82.0,70.0,35.0,48.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,8.0,8.0,4.0,6.0,2.0,0.0,0.0,51.0
三重県,津市,一身田平野,,津市一身田平野,24201,010002,4,1100.0,津市,一身田平野,津市一身田平野,24201010002,36.0,27.0,26.0,76.0,128.0,66.0,63.0,47.0,57.0,69.0,82.0,51.0,50.0,37.0,59.0,30.0,47.0,53.0,45.0,13.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,6.0,3.0,6.0,6.0,5.0,1.0,0.0,59.0
三重県,津市,上浜町,四丁目,津市上浜町四丁目,24201,024001,4,1295.0,津市,上浜町四丁目,津市上浜町四丁目,24201024001,42.0,142.0,189.0,96.0,84.0,22.0,23.0,95.0,182.0,167.0,77.0,40.0,20.0,18.0,25.0,9.0,7.0,10.0,1.0,2.0,0.0,2.0,7.0,7.0,2.0,2.0,1.0,1.0,3.0,6.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,50.0
三重県,津市,上浜町,四丁目,津市上浜町四丁目,24201,024002,4,291.0,津市,上浜町四丁目,津市上浜町四丁目,24201024002,24.0,14.0,8.0,15.0,14.0,15.0,24.0,25.0,23.0,14.0,25.0,16.0,15.0,8.0,13.0,10.0,8.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0
三重県,津市,八町,一丁目,津市八町一丁目,24201,057001,4,565.0,津市,八町一丁目,津市八町一丁目,24201057001,15.0,10.0,12.0,11.0,42.0,27.0,18.0,16.0,31.0,26.0,48.0,53.0,36.0,37.0,56.0,53.0,32.0,29.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,6.0,4.0,3.0,1.0,0.0,0.0,37.0
三重県,津市,八町,二丁目,津市八町二丁目,24201,057002,4,485.0,津市,八町二丁目,津市八町二丁目,24201057002,10.0,15.0,15.0,16.0,23.0,29.0,21.0,24.0,23.0,26.0,40.0,34.0,38.0,34.0,35.0,32.0,28.0,22.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,31.0
三重県,津市,八町,三丁目,津市八町三丁目,24201,057003,4,394.0,津市,八町三丁目,津市八町三丁目,24201057003,19.0,11.0,16.0,10.0,19.0,19.0,23.0,20.0,25.0,17.0,23.0,36.0,20.0,21.0,35.0,23.0,29.0,14.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,26.0
三重県,津市,新町,一丁目,津市新町一丁目,24201,060001,4,611.0,津市,新町一丁目,津市新町一丁目,24201060001,14.0,14.0,19.0,20.0,24.0,40.0,28.0,30.0,34.0,47.0,59.0,60.0,48.0,36.0,29.0,22.0,44.0,27.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,1.0,0.0,0.0,36.0
三重県,津市,新町,二丁目,津市新町二丁目,24201,060002,4,738.0,津市,新町二丁目,津市新町二丁目,24201060002,25.0,31.0,33.0,37.0,32.0,32.0,36.0,43.0,55.0,64.0,50.0,47.0,38.0,33.0,54.0,42.0,35.0,30.0,14.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,1.0,0.0,0.0,42.0
三重県,津市,新町,三丁目,津市新町三丁目,24201,060003,4,192.0,津市,新町三丁目,津市新町三丁目,24201060003,12.0,10.0,7.0,6.0,6.0,4.0,16.0,15.0,11.0,8.0,10.0,8.0,12.0,13.0,18.0,16.0,12.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0
三重県,津市,神戸,,津市神戸,24201,072001,4,431.0,津市,神戸,津市神戸,24201072001,9.0,15.0,22.0,16.0,14.0,12.0,15.0,22.0,16.0,30.0,27.0,25.0,25.0,38.0,61.0,38.0,25.0,15.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,27.0
三重県,津市,神戸,,津市神戸,24201,072002,4,679.0,津市,神戸,津市神戸,24201072002,16.0,30.0,31.0,25.0,18.0,24.0,17.0,36.0,41.0,56.0,38.0,46.0,39.0,51.0,65.0,56.0,45.0,31.0,9.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,6.0,6.0,5.0,4.0,1.0,0.0,0.0,44.0
三重県,津市,神戸,,津市神戸,24201,072003,4,186.0,津市,神戸,津市神戸,24201072003,7.0,3.0,7.0,13.0,5.0,5.0,7.0,8.0,12.0,7.0,13.0,9.0,5.0,17.0,24.0,21.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0
三重県,津市,神戸,,津市神戸,24201,072004,4,812.0,津市,神戸,津市神戸,24201072004,56.0,58.0,43.0,34.0,32.0,10.0,37.0,65.0,66.0,40.0,43.0,37.0,18.0,24.0,15.0,23.0,35.0,80.0,72.0,16.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,9.0,7.0,2.0,1.0,50.0
三重県,津市,半田,,津市半田,24201,073001,4,3568.0,津市,半田,津市半田,24201073001,155.0,165.0,143.0,146.0,128.0,210.0,246.0,226.0,249.0,270.0,227.0,209.0,194.0,210.0,222.0,204.0,162.0,89.0,40.0,5.0,2.0,6.0,9.0,5.0,4.0,3.0,6.0,8.0,8.0,9.0,11.0,10.0,12.0,12.0,17.0,21.0,23.0,19.0,10.0,4.0,1.0,0.0,198.0
三重県,津市,半田,,津市半田,24201,073002,4,297.0,津市,半田,津市半田,24201073002,6.0,14.0,9.0,8.0,12.0,7.0,5.0,17.0,11.0,21.0,12.0,21.0,25.0,16.0,38.0,29.0,23.0,17.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,20.0
三重県,津市,半田,,津市半田,24201,073003,4,1658.0,津市,半田,津市半田,24201073003,92.0,113.0,81.0,65.0,49.0,59.0,103.0,107.0,129.0,134.0,102.0,86.0,79.0,107.0,115.0,96.0,81.0,42.0,15.0,1.0,0.0,3.0,6.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,9.0,11.0,11.0,10.0,5.0,2.0,0.0,0.0,96.0
三重県,津市,半田,,津市半田,24201,073004,4,1524.0,津市,半田,津市半田,24201073004,80.0,141.0,97.0,69.0,55.0,37.0,63.0,138.0,116.0,117.0,102.0,80.0,80.0,60.0,92.0,72.0,55.0,45.0,19.0,2.0,0.0,3.0,7.0,4.0,2.0,1.0,1.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,9.0,8.0,7.0,5.0,2.0,0.0,0.0,84.0
三重県,津市,半田,,津市半田,24201,073005,4,530.0,津市,半田,津市半田,24201073005,14.0,25.0,50.0,60.0,26.0,23.0,17.0,26.0,45.0,73.0,58.0,47.0,24.0,19.0,13.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0
三重県,津市,野田,,津市野田,24201,074001,4,1872.0,津市,野田,津市野田,24201074001,44.0,46.0,55.0,79.0,48.0,42.0,60.0,68.0,105.0,109.0,98.0,92.0,84.0,174.0,239.0,153.0,144.0,112.0,74.0,34.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,14.0,22.0,17.0,17.0,13.0,7.0,3.0,1.0,130.0
三重県,津市,野田,,津市野田,24201,074002,4,452.0,津市,野田,津市野田,24201074002,13.0,13.0,15.0,12.0,15.0,13.0,12.0,21.0,24.0,23.0,19.0,28.0,44.0,39.0,55.0,32.0,32.0,29.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,1.0,0.0,0.0,31.0
三重県,津市,観音寺町,,津市観音寺町,24201,077001,4,1791.0,津市,観音寺町,津市観音寺町,24201077001,65.0,76.0,91.0,86.0,36.0,69.0,74.0,85.0,98.0,155.0,116.0,121.0,118.0,116.0,147.0,107.0,115.0,69.0,28.0,6.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,6.0,5.0,7.0,7.0,9.0,14.0,12.0,14.0,8.0,3.0,1.0,0.0,108.0
三重県,津市,観音寺町,,津市観音寺町,24201,077002,4,529.0,津市,観音寺町,津市観音寺町,24201077002,28.0,30.0,9.0,16.0,9.0,19.0,31.0,33.0,33.0,34.0,28.0,32.0,36.0,31.0,35.0,36.0,22.0,30.0,22.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,32.0
三重県,津市,渋見町,,津市渋見町,24201,078001,4,1476.0,津市,渋見町,津市渋見町,24201078001,48.0,79.0,96.0,57.0,29.0,24.0,38.0,66.0,107.0,121.0,92.0,81.0,83.0,125.0,147.0,106.0,92.0,55.0,24.0,2.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,5.0,5.0,10.0,14.0,12.0,11.0,6.0,2.0,0.0,0.0,94.0
三重県,津市,渋見町,,津市渋見町,24201,078002,4,103.0,津市,渋見町,津市渋見町,24201078002,10.0,7.0,5.0,3.0,4.0,5.0,11.0,9.0,9.0,4.0,7.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三重県,津市,渋見町,,津市渋見町,24201,078003,4,697.0,津市,渋見町,津市渋見町,24201078003,47.0,41.0,39.0,24.0,23.0,29.0,49.0,56.0,50.0,59.0,44.0,46.0,33.0,36.0,45.0,32.0,26.0,9.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,38.0
三重県,津市,渋見町,,津市渋見町,24201,078004,4,209.0,津市,渋見町,津市渋見町,24201078004,15.0,14.0,7.0,3.0,4.0,10.0,22.0,15.0,14.0,10.0,12.0,8.0,9.0,15.0,14.0,13.0,8.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0
三重県,津市,長岡町,,津市長岡町,24201,079001,4,1818.0,津市,長岡町,津市長岡町,24201079001,108.0,144.0,124.0,94.0,46.0,46.0,75.0,121.0,154.0,152.0,132.0,79.0,85.0,61.0,85.0,137.0,85.0,60.0,16.0,4.0,1.0,4.0,7.0,5.0,2.0,1.0,1.0,2.0,4.0,5.0,6.0,6.0,5.0,5.0,5.0,8.0,15.0,10.0,7.0,2.0,0.0,0.0,100.0
三重県,津市,長岡町,,津市長岡町,24201,079002,4,596.0,津市,長岡町,津市長岡町,24201079002,24.0,41.0,26.0,29.0,11.0,20.0,19.0,32.0,32.0,40.0,32.0,61.0,50.0,59.0,48.0,30.0,17.0,18.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,5.0,3.0,2.0,2.0,1.0,0.0,0.0,37.0
三重県,津市,長岡町,,津市長岡町,24201,079003,4,420.0,津市,長岡町,津市長岡町,24201079003,18.0,14.0,24.0,27.0,11.0,8.0,24.0,20.0,31.0,39.0,30.0,23.0,34.0,25.0,36.0,22.0,20.0,9.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,23.0
三重県,津市,長岡町,,津市長岡町,24201,079004,4,208.0,津市,長岡町,津市長岡町,24201079004,9.0,6.0,6.0,10.0,8.0,8.0,8.0,12.0,13.0,12.0,17.0,21.0,15.0,17.0,15.0,12.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0
三重県,津市,河辺町,,津市河辺町,24201,080001,4,1650.0,津市,河辺町,津市河辺町,24201080001,36.0,51.0,76.0,68.0,46.0,58.0,73.0,92.0,88.0,100.0,96.0,184.0,218.0,167.0,149.0,85.0,34.0,21.0,5.0,3.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,11.0,14.0,14.0,14.0,10.0,4.0,2.0,1.0,0.0,0.0,98.0
三重県,津市,河辺町,,津市河辺町,24201,080002,4,626.0,津市,河辺町,津市河辺町,24201080002,46.0,33.0,12.0,9.0,12.0,32.0,38.0,43.0,41.0,20.0,26.0,31.0,27.0,25.0,37.0,43.0,44.0,53.0,35.0,15.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,6.0,4.0,2.0,0.0,41.0
三重県,津市,河辺町,,津市河辺町,24201,080003,4,1604.0,津市,河辺町,津市河辺町,24201080003,40.0,74.0,91.0,115.0,90.0,69.0,42.0,52.0,76.0,159.0,174.0,202.0,135.0,92.0,77.0,53.0,35.0,19.0,8.0,0.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,8.0,12.0,9.0,7.0,7.0,6.0,4.0,2.0,1.0,0.0,0.0,84.0
三重県,津市,安東町,,津市安東町,24201,081001,4,438.0,津市,安東町,津市安東町,24201081001,7.0,14.0,16.0,17.0,16.0,10.0,14.0,16.0,15.0,31.0,30.0,29.0,28.0,43.0,36.0,40.0,31.0,28.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,28.0
三重県,津市,安東町,,津市安東町,24201,081002,4,64.0,津市,安東町,津市安東町,24201081002,2.0,0.0,0.0,3.0,4.0,3.0,2.0,2.0,1.0,4.0,5.0,3.0,6.0,2.0,5.0,9.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
三重県,津市,小舟,,津市小舟,24201,086001,4,166.0,津市,小舟,津市小舟,24201086001,2.0,2.0,3.0,14.0,8.0,6.0,7.0,3.0,8.0,13.0,13.0,14.0,13.0,8.0,11.0,12.0,15.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,10.0
三重県,津市,小舟,,津市小舟,24201,086002,4,1149.0,津市,小舟,津市小舟,24201086002,16.0,28.0,35.0,34.0,33.0,17.0,21.0,38.0,82.0,68.0,69.0,51.0,70.0,134.0,187.0,135.0,81.0,33.0,14.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,11.0,18.0,15.0,10.0,4.0,1.0,0.0,0.0,82.0
三重県,津市,片田志袋町,,津市片田志袋町,24201,094001,4,541.0,津市,片田志袋町,津市片田志袋町,24201094001,20.0,23.0,16.0,25.0,19.0,14.0,25.0,23.0,27.0,42.0,38.0,26.0,31.0,42.0,60.0,47.0,34.0,20.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,4.0,2.0,1.0,0.0,0.0,35.0
三重県,津市,片田志袋町,,津市片田志袋町,24201,094002,4,190.0,津市,片田志袋町,津市片田志袋町,24201094002,5.0,2.0,8.0,9.0,5.0,8.0,4.0,6.0,9.0,13.0,12.0,14.0,17.0,12.0,20.0,14.0,17.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,12.0
三重県,津市,藤方,,津市藤方,24201,117001,4,1365.0,津市,藤方,津市藤方,24201117001,52.0,56.0,83.0,53.0,46.0,90.0,58.0,80.0,93.0,112.0,75.0,70.0,73.0,75.0,105.0,84.0,71.0,45.0,10.0,4.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,6.0,10.0,9.0,9.0,5.0,1.0,0.0,0.0,77.0
三重県,津市,藤方,,津市藤方,24201,117002,4,4186.0,津市,藤方,津市藤方,24201117002,197.0,157.0,190.0,162.0,269.0,317.0,298.0,294.0,299.0,321.0,294.0,284.0,215.0,191.0,225.0,153.0,103.0,66.0,30.0,14.0,1.0,7.0,8.0,7.0,4.0,6.0,9.0,10.0,10.0,10.0,13.0,13.0,16.0,14.0,15.0,21.0,17.0,12.0,8.0,3.0,1.0,0.0,204.0
三重県,津市,垂水,,津市垂水,24201,118001,4,228.0,津市,垂水,津市垂水,24201118001,6.0,12.0,12.0,8.0,14.0,17.0,11.0,11.0,14.0,13.0,19.0,16.0,11.0,9.0,17.0,6.0,6.0,12.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0
三重県,津市,垂水,,津市垂水,24201,118002,4,3057.0,津市,垂水,津市垂水,24201118002,148.0,207.0,192.0,162.0,145.0,118.0,158.0,213.0,252.0,267.0,261.0,168.0,167.0,128.0,149.0,139.0,70.0,51.0,24.0,3.0,1.0,6.0,11.0,7.0,4.0,3.0,3.0,5.0,7.0,9.0,10.0,11.0,10.0,11.0,10.0,14.0,16.0,8.0,6.0,2.0,0.0,0.0,153.0
