TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いちいクリニック内科・皮膚科,いとうクリニック,おおはしアイクリニック,ぶんかばしファミリークリニック,今市病院,医療法人 博友会 日光腎クリニック,吉原医院,学校法人獨協学園 獨協医科大学日光医療センター,小沢医院,小泉内科クリニック,小西医院,山﨑内科医院,岡医院,岡村整形外科,川上病院,新沢外科,日光市民病院,日光市立小来川診療所,日光野口病院,木村内科医院,本町内科クリニック,栃木県県西保健所今市支所,森島こどもクリニック,森病院,沼尾医院,熊谷医院,石塚クリニック,荒井腎クリニック,藤原医院,見龍堂クリニックかわせみ,見龍堂医療福祉総合クリニック,阿久津医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
09206071020,日光市,今市,日光市,今市,日光市今市,栃木県,日光市,今市,,日光市今市,9206.0,71020.0,4.0,360.0,9.0,4.0,6.0,11.0,12.0,10.0,15.0,10.0,14.0,33.0,25.0,23.0,29.0,26.0,35.0,32.0,33.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,22.0,64.0,0.0,0.0,0.0,1193.0,0.0,0.0,154.0,63.0,0.0,0.0,0.0,0.0,143.0,0.0,159.0,63.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,85.0,139.68525400747487,36.73049855113839,9.20113712516447,2133.0,日光市今市,日光市今市,code_in_car30
09205070000,鹿沼市,下久我,鹿沼市,下久我,鹿沼市下久我,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.66151496497747,36.587321469449535,9.2065442612602,0.0,鹿沼市下久我,鹿沼市下久我,code_in_car30
09206035000,日光市,松原町,日光市,松原町,日光市松原町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,0.0,64.0,0.0,233.0,0.0,0.0,232.0,0.0,0.0,48.0,45.0,48.0,186.0,0.0,96.0,1141.0,0.0,0.0,235.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,202.0,107.0,141.0,139.61870848153447,36.74708268149494,9.218966563144976,3664.0,日光市松原町,日光市松原町,code_in_car30
09206072005,日光市,瀬川,日光市,瀬川,日光市瀬川,栃木県,日光市,瀬川,,日光市瀬川,9206.0,72005.0,4.0,53.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,4.0,5.0,6.0,4.0,5.0,3.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6897020200478,36.728239347883395,9.24963142940383,0.0,日光市瀬川,日光市瀬川,code_in_car30
09206072004,日光市,瀬川,日光市,瀬川,日光市瀬川,栃木県,日光市,瀬川,,日光市瀬川,9206.0,72004.0,4.0,558.0,13.0,20.0,18.0,13.0,19.0,24.0,22.0,26.0,19.0,27.0,38.0,44.0,49.0,44.0,56.0,30.0,32.0,34.0,22.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,1.0,0.0,38.0,0.0,0.0,487.0,0.0,557.0,0.0,376.0,553.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,486.0,0.0,36.0,0.0,0.0,42.0,0.0,442.0,53.0,0.0,0.0,0.0,0.0,236.0,0.0,333.0,139.6909909699508,36.7278095913729,9.28709370813806,3830.0,日光市瀬川,日光市瀬川,code_in_car30
09206805000,日光市,板橋,日光市,板橋,日光市板橋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.72574028854334,36.68047143892267,9.303580851141865,0.0,日光市板橋,日光市板橋,code_in_car30
09206034000,日光市,石屋町,日光市,石屋町,日光市石屋町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.61504492798687,36.74791671872651,9.331986826294884,325.0,日光市石屋町,日光市石屋町,code_in_car30
09206071019,日光市,今市,日光市,今市,日光市今市,栃木県,日光市,今市,,日光市今市,9206.0,71019.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.69158745279242,36.72801115994287,9.338687192894728,0.0,日光市今市,日光市今市,code_in_car30
09206079003,日光市,瀬尾,日光市,瀬尾,日光市瀬尾,栃木県,日光市,瀬尾,,日光市瀬尾,9206.0,79003.0,4.0,289.0,15.0,21.0,31.0,25.0,14.0,12.0,12.0,20.0,17.0,23.0,20.0,10.0,12.0,13.0,11.0,9.0,18.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,79.0,0.0,0.0,42.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,274.0,133.0,0.0,0.0,0.0,0.0,109.0,139.67620880947908,36.73698733870123,9.357567007699005,1006.0,日光市瀬尾,日光市瀬尾,code_in_car30
09206079001,日光市,瀬尾,日光市,瀬尾,日光市瀬尾,栃木県,日光市,瀬尾,,日光市瀬尾,9206.0,79001.0,4.0,924.0,40.0,32.0,37.0,46.0,58.0,50.0,46.0,45.0,54.0,72.0,61.0,59.0,61.0,57.0,73.0,42.0,38.0,23.0,12.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,7.0,5.0,5.0,3.0,1.0,1.0,0.0,53.0,0.0,0.0,92.0,0.0,137.0,174.0,39.0,587.0,0.0,0.0,0.0,0.0,0.0,731.0,0.0,99.0,42.0,0.0,0.0,1016.0,0.0,0.0,113.0,137.0,298.0,0.0,150.0,0.0,51.0,0.0,44.0,931.0,139.67738065698353,36.73646528221205,9.360734022425985,4641.0,日光市瀬尾,日光市瀬尾,code_in_car30
09206071007,日光市,今市,日光市,今市,日光市今市,栃木県,日光市,今市,,日光市今市,9206.0,71007.0,4.0,913.0,20.0,27.0,27.0,35.0,49.0,42.0,28.0,40.0,41.0,67.0,60.0,64.0,61.0,52.0,61.0,70.0,63.0,55.0,28.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,6.0,8.0,8.0,6.0,3.0,1.0,0.0,59.0,54.0,0.0,136.0,0.0,167.0,160.0,1887.0,764.0,0.0,0.0,0.0,0.0,0.0,495.0,89.0,500.0,339.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,917.0,139.69709615884634,36.72491299530372,9.41596033719533,5713.0,日光市今市,日光市今市,code_in_car30
09205100006,鹿沼市,入粟野,鹿沼市,入粟野,鹿沼市入粟野,栃木県,鹿沼市,入粟野,,鹿沼市入粟野,9205.0,100006.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5546384950778,36.60000050760137,9.418234465314033,0.0,鹿沼市入粟野,鹿沼市入粟野,code_in_car30
09206032003,日光市,稲荷町三丁目,日光市,稲荷町三丁目,日光市稲荷町三丁目,栃木県,日光市,稲荷町,三丁目,日光市稲荷町三丁目,9206.0,32003.0,4.0,124.0,0.0,0.0,6.0,6.0,4.0,1.0,3.0,3.0,4.0,13.0,7.0,5.0,9.0,8.0,13.0,14.0,13.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.61710230078293,36.74907732016109,9.447963503937624,85.0,日光市稲荷町三丁目,日光市稲荷町三丁目,code_in_car30
09206079021,日光市,瀬尾,日光市,瀬尾,日光市瀬尾,栃木県,日光市,瀬尾,,日光市瀬尾,9206.0,79021.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.68705045343765,36.732267129327674,9.454519925651924,0.0,日光市瀬尾,日光市瀬尾,code_in_car30
09206033000,日光市,御幸町,日光市,御幸町,日光市御幸町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,0.0,78.0,0.0,339.0,55.0,0.0,524.0,0.0,0.0,0.0,0.0,134.0,113.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,0.0,0.0,46.0,139.61150036854568,36.748806232254005,9.460785205329815,2753.0,日光市御幸町,日光市御幸町,code_in_car30
09205100005,鹿沼市,入粟野,鹿沼市,入粟野,鹿沼市入粟野,栃木県,鹿沼市,入粟野,,鹿沼市入粟野,9205.0,100005.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.56348863753243,36.593871269332716,9.478515480087527,0.0,鹿沼市入粟野,鹿沼市入粟野,code_in_car30
09206078002,日光市,土沢,日光市,土沢,日光市土沢,栃木県,日光市,土沢,,日光市土沢,9206.0,78002.0,4.0,2374.0,70.0,84.0,106.0,103.0,75.0,104.0,118.0,130.0,154.0,174.0,157.0,176.0,191.0,199.0,221.0,124.0,89.0,49.0,27.0,8.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,7.0,7.0,10.0,12.0,16.0,21.0,14.0,11.0,6.0,3.0,1.0,0.0,140.0,0.0,0.0,0.0,0.0,1503.0,163.0,130.0,2563.0,0.0,0.0,96.0,0.0,101.0,647.0,51.0,421.0,489.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,1261.0,225.0,0.0,151.0,96.0,798.0,446.0,139.7249451953246,36.69188535912868,9.562506345832473,9249.0,日光市土沢,日光市土沢,code_in_car30
09206071022,日光市,今市,日光市,今市,日光市今市,栃木県,日光市,今市,,日光市今市,9206.0,71022.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.68843583754523,36.73329185522299,9.61981735269187,0.0,日光市今市,日光市今市,code_in_car30
09206071010,日光市,今市,日光市,今市,日光市今市,栃木県,日光市,今市,,日光市今市,9206.0,71010.0,4.0,1063.0,33.0,46.0,56.0,58.0,52.0,56.0,49.0,62.0,71.0,92.0,89.0,74.0,60.0,72.0,69.0,35.0,42.0,22.0,14.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,5.0,3.0,1.0,1.0,0.0,57.0,88.0,0.0,52.0,0.0,522.0,521.0,137.0,1276.0,0.0,0.0,0.0,0.0,0.0,1091.0,39.0,0.0,678.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,80.0,0.0,0.0,216.0,139.70330255545602,36.722574582411255,9.633292876512284,5185.0,日光市今市,日光市今市,code_in_car30
09206032001,日光市,稲荷町一丁目,日光市,稲荷町一丁目,日光市稲荷町一丁目,栃木県,日光市,稲荷町,一丁目,日光市稲荷町一丁目,9206.0,32001.0,4.0,196.0,2.0,7.0,8.0,6.0,5.0,4.0,3.0,4.0,12.0,17.0,10.0,7.0,12.0,19.0,20.0,21.0,20.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,139.61333591885605,36.750532411910044,9.63492854152064,1450.0,日光市稲荷町一丁目,日光市稲荷町一丁目,code_in_car30
09206032002,日光市,稲荷町二丁目,日光市,稲荷町二丁目,日光市稲荷町二丁目,栃木県,日光市,稲荷町,二丁目,日光市稲荷町二丁目,9206.0,32002.0,4.0,375.0,4.0,16.0,13.0,15.0,8.0,9.0,12.0,19.0,27.0,23.0,21.0,29.0,25.0,31.0,32.0,35.0,19.0,30.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,25.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,205.0,0.0,72.0,0.0,0.0,130.0,0.0,0.0,0.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,63.0,0.0,0.0,139.61631381928086,36.750929306929415,9.657881399689362,2341.0,日光市稲荷町二丁目,日光市稲荷町二丁目,code_in_car30
09206085001,日光市,板橋,日光市,板橋,日光市板橋,栃木県,日光市,板橋,,日光市板橋,9206.0,85001.0,4.0,1366.0,48.0,37.0,39.0,50.0,57.0,71.0,63.0,73.0,83.0,83.0,100.0,116.0,109.0,134.0,94.0,80.0,65.0,29.0,18.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,7.0,7.0,11.0,9.0,9.0,8.0,3.0,2.0,0.0,0.0,79.0,107.0,312.0,91.0,87.0,606.0,70.0,0.0,1303.0,0.0,0.0,0.0,0.0,0.0,458.0,100.0,157.0,149.0,0.0,310.0,0.0,0.0,77.0,75.0,109.0,0.0,1241.0,0.0,0.0,39.0,33.0,520.0,150.0,139.73076622754417,36.675940673465846,9.66348071616927,5994.0,日光市板橋,日光市板橋,code_in_car30
09206031000,日光市,下鉢石町,日光市,下鉢石町,日光市下鉢石町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,0.0,0.0,0.0,309.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,100.0,334.0,0.0,0.0,430.0,0.0,58.0,0.0,0.0,0.0,44.0,52.0,0.0,0.0,0.0,0.0,188.0,135.0,0.0,0.0,139.6093917437012,36.75057793304767,9.67902381619839,2012.0,日光市下鉢石町,日光市下鉢石町,code_in_car30
09206054004,日光市,清滝四丁目,日光市,清滝四丁目,日光市清滝四丁目,栃木県,日光市,清滝,四丁目,日光市清滝四丁目,9206.0,54004.0,4.0,106.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,1.0,5.0,8.0,5.0,9.0,8.0,5.0,15.0,15.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,87.0,0.0,0.0,0.0,51.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.56008850784605,36.73516837362888,9.696795604872,605.0,日光市清滝四丁目,日光市清滝四丁目,code_in_car30
09206085002,日光市,板橋,日光市,板橋,日光市板橋,栃木県,日光市,板橋,,日光市板橋,9206.0,85002.0,4.0,1053.0,42.0,31.0,40.0,39.0,30.0,36.0,63.0,60.0,60.0,73.0,67.0,89.0,74.0,89.0,100.0,58.0,42.0,32.0,18.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,7.0,9.0,6.0,5.0,4.0,2.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,314.0,37.0,0.0,170.0,0.0,0.0,0.0,69.0,0.0,35.0,0.0,0.0,85.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,35.0,0.0,0.0,220.0,38.0,299.0,139.73228863711793,36.65820215748147,9.736027379912189,1495.0,日光市板橋,日光市板橋,code_in_car30
09206048000,日光市,清滝和の代町,日光市,清滝和の代町,日光市清滝和の代町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.57462179679382,36.74288774345668,9.764743174564426,0.0,日光市清滝和の代町,日光市清滝和の代町,code_in_car30
09206071021,日光市,今市,日光市,今市,日光市今市,栃木県,日光市,今市,,日光市今市,9206.0,71021.0,4.0,747.0,15.0,30.0,28.0,22.0,34.0,32.0,41.0,44.0,39.0,50.0,47.0,39.0,57.0,59.0,66.0,63.0,34.0,26.0,14.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,6.0,7.0,4.0,3.0,1.0,0.0,0.0,46.0,0.0,0.0,44.0,91.0,940.0,349.0,40.0,1008.0,237.0,0.0,0.0,0.0,0.0,597.0,36.0,489.0,334.0,0.0,50.0,0.0,0.0,79.0,100.0,0.0,0.0,0.0,649.0,0.0,100.0,233.0,0.0,121.0,139.69516542071074,36.730912500716435,9.791222378824418,5497.0,日光市今市,日光市今市,code_in_car30
09206072006,日光市,瀬川,日光市,瀬川,日光市瀬川,栃木県,日光市,瀬川,,日光市瀬川,9206.0,72006.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,5.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,139.69037370784426,36.73432330105253,9.81568634413854,348.0,日光市瀬川,日光市瀬川,code_in_car30
09206081000,日光市,小倉,日光市,小倉,日光市小倉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.723686327308,36.62787849088708,9.819218118173282,0.0,日光市小倉,日光市小倉,code_in_car30
09206030000,日光市,中鉢石町,日光市,中鉢石町,日光市中鉢石町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6077685178162,36.751741853063265,9.826850013992493,318.0,日光市中鉢石町,日光市中鉢石町,code_in_car30
09206051000,日光市,清滝中安戸町,日光市,清滝中安戸町,日光市清滝中安戸町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5587700839879,36.7359498817725,9.83596236360296,103.0,日光市清滝中安戸町,日光市清滝中安戸町,code_in_car30
09205039000,鹿沼市,下遠部,鹿沼市,下遠部,鹿沼市下遠部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7024761966924,36.60255168680375,9.842247529259843,0.0,鹿沼市下遠部,鹿沼市下遠部,code_in_car30
09206049000,日光市,清滝桜ケ丘町,日光市,清滝桜ケ丘町,日光市清滝桜ケ丘町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5639557835788,36.73953070414961,9.90643310318868,0.0,日光市清滝桜ケ丘町,日光市清滝桜ケ丘町,code_in_car30
09206041000,日光市,匠町,日光市,匠町,日光市匠町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,51.0,62.0,0.0,0.0,0.0,0.0,58.0,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,56.0,139.59284019136035,36.750205449144694,9.937419370848861,1508.0,日光市匠町,日光市匠町,code_in_car30
09206054003,日光市,清滝三丁目,日光市,清滝三丁目,日光市清滝三丁目,栃木県,日光市,清滝,三丁目,日光市清滝三丁目,9206.0,54003.0,4.0,173.0,1.0,1.0,4.0,16.0,3.0,4.0,4.0,3.0,0.0,9.0,16.0,12.0,14.0,17.0,14.0,19.0,17.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,26.0,29.0,29.0,34.0,385.0,0.0,59.0,0.0,0.0,0.0,201.0,0.0,113.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,23.0,139.55333849530382,36.73379658212119,9.939925383704171,1714.0,日光市清滝三丁目,日光市清滝三丁目,code_in_car30
