TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,町丁字コード6桁,地域階層レベル,総数,医療需要者数合計,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,5,男女,秘匿処理,秘匿先情報,合算地域,年齢「不詳」,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）20～69歳,-,-.1,かとうクリニック,かわづクリニック,のぞみ記念 下田循環器・腎臓クリニック,はらクリニック,ひがしなかクリニック,上の山鎮目クリニック,下田メディカルセンター,下田メディカルセンター附属みなとクリニック,佐倉医院,佐藤医院,公益社団法人地域医療振興協会 いなずさ診療所,公益社団法人地域医療振興協会 上河津診療所,公益社団法人地域医療振興協会 伊豆下田診療所,公益社団法人地域医療振興協会 伊豆今井浜病院,医療法人社団桑寿会 下田温泉病院,医療法人社団辰五会 ふれあい南伊豆ホスピタル,小川クリニック,市之瀬診療所,河井医院,白津医院,臼井医院,菊池医院,鈴木クリニック,飯島医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
22302016000,河津町,大鍋,河津町,大鍋,河津町大鍋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.92301123709606,34.78167258900191,11.316826475406351,110.0,河津町大鍋,河津町大鍋,code_in_car30
22302011000,河津町,見高,河津町,見高,河津町見高,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.01903455433103,34.76133802324197,11.453632055087533,2456.0,河津町見高,河津町見高,code_in_car30
22302015000,河津町,梨本,河津町,梨本,河津町梨本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9482323658616,34.784285041683624,11.512006683056612,240.0,河津町梨本,河津町梨本,code_in_car30
22304041001,南伊豆町,吉祥一色,南伊豆町,吉祥一色,南伊豆町吉祥一色,静岡県,南伊豆町,吉祥,一色,南伊豆町吉祥一色,22304.0,41001.0,41001.0,4.0,170,12.318200000000004,1.0,6.0,4.0,7.0,1.0,1.0,3.0,4.0,10.0,9.0,8.0,13.0,18.0,22.0,22.0,19.0,8.0,6.0,7.0,1.0,0.0,0.0379,0.31176,0.1472,0.17213,0.02367,0.02837,0.0960299999999999,0.13412,0.3500999999999999,0.35208,0.3516,0.74763,1.1376000000000002,1.78222,2.0669,2.12743,0.9608,0.68898,0.7014699999999999,0.10021,0.0,5011.0,総数,,,,-,11,74,85,41,14,89,10051,59.62353,0.0,0.0,0.0,132.0,0.0,45.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,87.0,0.0,212.0,0.0,46.0,187.0,0.0,0.0,292.0,138.81514682850408,34.65576580455691,11.817932096050612,1455.0,南伊豆町吉祥一色,南伊豆町吉祥一色,code_in_car30
22304033000,南伊豆町,石廊崎,南伊豆町,石廊崎,南伊豆町石廊崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,240.0,138.8392102569963,34.61400316970243,11.898706343363614,684.0,南伊豆町石廊崎,南伊豆町石廊崎,code_in_car30
22304063000,南伊豆町,市之瀬,南伊豆町,市之瀬,南伊豆町市之瀬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,21.0,86.0,419.0,0.0,74.0,0.0,29.0,0.0,0.0,20.0,0.0,0.0,0.0,963.0,170.0,20.0,0.0,0.0,0.0,116.0,138.80861470682487,34.68549756381052,12.087445320030204,1918.0,南伊豆町市之瀬,南伊豆町市之瀬,code_in_car30
22304042000,南伊豆町,差田,南伊豆町,差田,南伊豆町差田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,202.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,0.0,0.0,0.0,0.0,0.0,279.0,138.8172048188771,34.64185043637832,12.101883770234013,1594.0,南伊豆町差田,南伊豆町差田,code_in_car30
22304044000,南伊豆町,中木,南伊豆町,中木,南伊豆町中木,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82519957123594,34.62347334918361,12.346574138485717,0.0,南伊豆町中木,南伊豆町中木,code_in_car30
22302012000,河津町,見高,河津町,見高,河津町見高,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,139.00431432365144,34.77965546918765,12.421289387792951,796.0,河津町見高,河津町見高,code_in_car30
22305018000,松崎町,明伏,松崎町,明伏,松崎町明伏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82878172780283,34.74711474275301,12.600627329040753,0.0,松崎町明伏,松崎町明伏,code_in_car30
22304058000,南伊豆町,立岩,南伊豆町,立岩,南伊豆町立岩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,138.8020185284236,34.65185444459224,13.088430149446987,393.0,南伊豆町立岩,南伊豆町立岩,code_in_car30
22302020000,河津町,川津筏場,河津町,川津筏場,河津町川津筏場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,156.0,0.0,382.0,0.0,0.0,0.0,0.0,2024.0,0.0,138.0,2147.0,0.0,0.0,0.0,135.0,0.0,0.0,291.0,0.0,0.0,138.97966980086449,34.79431516682445,13.100116133139394,5273.0,河津町川津筏場,河津町川津筏場,code_in_car30
22305013000,松崎町,大澤,松崎町,大澤,松崎町大澤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.83820097107088,34.76405626371739,13.158935826205399,0.0,松崎町大澤,松崎町大澤,code_in_car30
22304043000,南伊豆町,入間,南伊豆町,入間,南伊豆町入間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,27.0,0.0,31.0,0.0,36.0,0.0,0.0,0.0,60.0,30.0,0.0,0.0,0.0,0.0,71.0,165.0,70.0,0.0,63.0,50.0,138.80465153843215,34.63194264541004,13.583751804814334,603.0,南伊豆町入間,南伊豆町入間,code_in_car30
22304057000,南伊豆町,妻良,南伊豆町,妻良,南伊豆町妻良,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,416.0,440.0,0.0,82.0,0.0,0.0,128.0,138.78970483607557,34.65746852028916,14.052720641192725,1837.0,南伊豆町妻良,南伊豆町妻良,code_in_car30
22305015000,松崎町,南郷,松崎町,南郷,松崎町南郷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.81074376509696,34.74970099987727,14.125652304944108,0.0,松崎町南郷,松崎町南郷,code_in_car30
22305012000,松崎町,峰輪,松崎町,峰輪,松崎町峰輪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82906026725328,34.76996062621086,14.21496018871371,0.0,松崎町峰輪,松崎町峰輪,code_in_car30
22302013000,河津町,梨本,河津町,梨本,河津町梨本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.91702862267184,34.80827077416133,14.322611812259812,0.0,河津町梨本,河津町梨本,code_in_car30
22302014000,河津町,梨本,河津町,梨本,河津町梨本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.96246962541994,34.80947982376665,14.430734977736574,0.0,河津町梨本,河津町梨本,code_in_car30
22301001000,東伊豆町,稲取,東伊豆町,稲取,東伊豆町稲取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1034.0,0.0,0.0,0.0,686.0,435.0,0.0,1058.0,850.0,941.0,1708.0,267.0,4392.0,0.0,387.0,0.0,0.0,1064.0,0.0,376.0,87.0,0.0,0.0,139.02341413298493,34.792927571865334,14.567020597071306,13285.0,東伊豆町稲取,東伊豆町稲取,code_in_car30
22305011000,松崎町,船田,松崎町,船田,松崎町船田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82363101772884,34.772895735492,14.798618644312606,0.0,松崎町船田,松崎町船田,code_in_car30
22305009000,松崎町,建久寺,松崎町,建久寺,松崎町建久寺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.80338771534662,34.759999161480685,15.321880654815658,0.0,松崎町建久寺,松崎町建久寺,code_in_car30
22305010000,松崎町,吉田,松崎町,吉田,松崎町吉田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.80631772087233,34.764313952784725,15.387282504746507,0.0,松崎町吉田,松崎町吉田,code_in_car30
