TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,あしがらクリニック,あじさい内視鏡クリニック,いしぐろ整形外科,いのうえクリニック,おひさまクリニック 開成,くまざわ脳神経・内科クリニック,こいけクリニック,こうえい痛みのクリニック,こうの内科クリニック,とうめい厚木クリニック,なかいファミリークリニック,なかがわ医院,ねもと総合内科クリニック,はたの渋沢クリニック,まえかわクリニック,まごころ内科整形外科クリニック,みかんクリニック,みやうち内科糖尿病クリニック,もてぎクリニック,りゅう医院,ファミリークリニック“悠久”,マナクリニック,一般社団法人秦野伊勢原医師会 秦野市休日夜間急患診療所,二宮胃腸内科クリニック,二見医院,佐藤病院,光生診療所,公益社団法人有隣厚生会 富士小山病院,公益財団法人積善会 曽我病院,内藤医院,加藤クリニック,医療法人 _友会 白_医院,医療法人 亀_医院,医療法人 百合が丘クリニック,医療法人 能清会 飛彈クリニック,医療法人 関野小児科内科クリニック,医療法人杏林会 八木病院,医療法人桃一会 及川医院,医療法人社団 五常会 鶴巻メンタルクリニック,医療法人社団 仁輪会 くず葉台病院,医療法人社団 佐藤内科医院,医療法人社団 博慈会 いいぬまクリニック,医療法人社団 奥津医院,医療法人社団 安寧会 川上医院,医療法人社団 富田医院,医療法人社団 山口内科循環器科,医療法人社団 村田医院,医療法人社団 松和会 友和クリニック,医療法人社団 武尾医院,医療法人社団 翠明会 あおば診療所,医療法人社団 誠知会 秦野南口クリニック,医療法人社団 鈴木医院,医療法人社団慈邦会 石川医院,医療法人社団明芳会 北小田原病院,医療法人財団 青山会 みくるべ病院,医療法人邦友会 小田原循環器病院,医療法人陽風会 高台病院,医療生協かながわ生活協同組合 おだわら診療所,南が丘クリニック,南寿堂医院,南足柄クリニック,友成医院,古閑医院,吉原医院,吉沢医院,吉邑クリニック,善ファミリークリニック,城島医院,堀内医院,大井町クリニック,大内病院,大秦野内科クリニック,安部内科胃腸科クリニック,宮野内科・小児科医院,富士フイルムグループ健康保険組合 富士フイルム健康管理センター,小杉産婦人科内科小児科クリニック,小松循環器科・内科,小泉クリニック,小田原中央クリニック,小田原矢作クリニック,山北中央診療所,山北町立山北診療所,山口医院,山田内科医院,山門内科クリニック,岡部医院,川口医院,斉藤医院,日野原記念ピースハウス病院,東名厚木メディカルサテライトクリニック,東名厚木病院,松元医院,松田町国民健康保険診療所,森田医院,横田整形外科,樹医院,渋沢内科クリニック,渡辺医院,渡辺消化器科クリニック,渥美医院,瀬戸クリニック,特定医療法人清輝会 国府津病院,甫守内科医院,石井呼吸器内科医院,神奈川県立中井やまゆり園診療所,神奈川県立足柄上病院,秦野メディカルクリニック,秦野北クリニック,秦野寿町クリニック,秦野病院,秦野赤十字病院,秦野駅南口診療所,笹尾内科,米山クリニック,緑蔭診療所,菱木医院,螢田診療所,足柄上地区休日急患診療所,足柄療護園診療所,遠藤クリニック,鈴張町クリニック,鈴木内科医院,鈴木医院,鈴木脳外科内科クリニック,開成駅光クリニック,阿部ひ尿器科,LON,LAT,dist_km,total_patients,town,town_norm,match_type
14206093000,小田原市,曽我谷津,小田原市,曽我谷津,小田原市曽我谷津,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,277.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,139.18284373473506,35.3050041677717,14.817579886490321,2490.0,小田原市曽我谷津,小田原市曽我谷津,code_in_car30
14206094000,小田原市,曽我別所,小田原市,曽我別所,小田原市曽我別所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,595.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,131.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,32.0,37.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,139.18371727846127,35.30636339556218,14.821890406625721,2393.0,小田原市曽我別所,小田原市曽我別所,code_in_car30
14206095000,小田原市,曽我岸,小田原市,曽我岸,小田原市曽我岸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,53.0,341.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,139.18350762326614,35.305040432448045,14.8696957195325,2080.0,小田原市曽我岸,小田原市曽我岸,code_in_car30
14361005000,中井町,鴨沢,中井町,鴨沢,中井町鴨沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1971284700665,35.33485262149852,14.92067960404148,0.0,中井町鴨沢,中井町鴨沢,code_in_car30
14206047000,小田原市,多古,小田原市,多古,小田原市多古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.15419192205303,35.270578333094065,14.92456583825355,1051.0,小田原市多古,小田原市多古,code_in_car30
14211025000,秦野市,平沢,秦野市,平沢,秦野市平沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,963.0,1282.0,0.0,0.0,91.0,501.0,0.0,0.0,157.0,74.0,0.0,194.0,456.0,32.0,170.0,0.0,70.0,223.0,152.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,163.0,0.0,0.0,252.0,2332.0,74.0,437.0,2685.0,42.0,193.0,0.0,0.0,0.0,113.0,47.0,0.0,0.0,216.0,211.0,0.0,0.0,0.0,67.0,0.0,372.0,31.0,508.0,0.0,32.0,0.0,226.0,0.0,0.0,0.0,38.0,555.0,0.0,0.0,0.0,250.0,604.0,889.0,0.0,0.0,7856.0,32.0,0.0,0.0,32.0,34.0,205.0,0.0,758.0,0.0,254.0,385.0,0.0,104.0,0.0,0.0,0.0,0.0,1522.0,0.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,967.0,263.0,1428.0,107.0,0.0,1914.0,172.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1242.0,0.0,0.0,0.0,108.0,0.0,139.20150504846822,35.36816740928824,14.951443264291031,33769.0,秦野市平沢,秦野市平沢,code_in_car30
14206135000,小田原市,曽我光海,小田原市,曽我光海,小田原市曽我光海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,68.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,60.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.18310968185497,35.30199616917648,14.991487499040526,1837.0,小田原市曽我光海,小田原市曽我光海,code_in_car30
14206082000,小田原市,飯泉,小田原市,飯泉,小田原市飯泉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,72.0,0.0,49.0,74.0,0.0,0.0,133.0,0.0,313.0,0.0,112.0,0.0,0.0,0.0,51.0,166.0,0.0,0.0,47.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,47.0,46.0,43.0,0.0,0.0,211.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,341.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,0.0,161.0,52.0,47.0,103.0,0.0,51.0,0.0,44.0,0.0,0.0,139.16736247739735,35.281854554776274,15.000547580358019,8151.0,小田原市飯泉,小田原市飯泉,code_in_car30
14361006000,中井町,古怒田,中井町,古怒田,中井町古怒田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.19424011216043,35.32235067938633,15.039946796945191,0.0,中井町古怒田,中井町古怒田,code_in_car30
14206087000,小田原市,千代,小田原市,千代,小田原市千代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,44.0,81.0,0.0,0.0,0.0,41.0,0.0,78.0,0.0,0.0,37.0,0.0,549.0,0.0,55.0,50.0,198.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,1552.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,479.0,35.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,1667.0,0.0,0.0,113.0,69.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,71.0,55.0,0.0,0.0,794.0,0.0,0.0,0.0,59.0,0.0,0.0,139.18025142359497,35.29586266381251,15.09574014815056,7216.0,小田原市千代,小田原市千代,code_in_car30
14211047000,秦野市,菩提,秦野市,菩提,秦野市菩提,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,117.0,61.0,0.0,0.0,158.0,47.0,0.0,0.0,44.0,106.0,0.0,0.0,204.0,99.0,0.0,0.0,51.0,0.0,44.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,59.0,0.0,861.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,48.0,359.0,139.0,49.0,0.0,956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,826.0,620.0,67.0,0.0,845.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,139.18978274993745,35.42134191732836,15.25001674844984,8291.0,秦野市菩提,秦野市菩提,code_in_car30
14361014000,中井町,境別所,中井町,境別所,中井町境別所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.2054815375211,35.355878152700754,15.337576374791176,0.0,中井町境別所,中井町境別所,code_in_car30
14211008011,秦野市,曽屋,秦野市,曽屋,秦野市曽屋,神奈川県,秦野市,曽屋,,秦野市曽屋,14211.0,8011.0,4.0,337.0,4.0,14.0,13.0,9.0,9.0,15.0,13.0,7.0,20.0,29.0,40.0,30.0,18.0,34.0,32.0,29.0,12.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,89.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.20495409541786,35.38594462567777,15.442211967097945,883.0,秦野市曽屋,秦野市曽屋,code_in_car30
14211021000,秦野市,新町,秦野市,新町,秦野市新町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,71.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,41.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,282.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,139.20629882117578,35.37740421184619,15.446496347592573,3178.0,秦野市新町,秦野市新町,code_in_car30
14211022000,秦野市,鈴張町,秦野市,鈴張町,秦野市鈴張町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,32.0,72.0,0.0,0.0,0.0,0.0,85.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,29.0,67.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,455.0,29.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,139.20705409913165,35.373979639468864,15.484425683727059,1587.0,秦野市鈴張町,秦野市鈴張町,code_in_car30
14206072000,小田原市,矢作,小田原市,矢作,小田原市矢作,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,49.0,0.0,44.0,0.0,0.0,0.0,0.0,139.1784553516761,35.28631717261774,15.52451756343633,2524.0,小田原市矢作,小田原市矢作,code_in_car30
14206076000,小田原市,下新田,小田原市,下新田,小田原市下新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1726350487306,35.27953151184668,15.537268616656124,84.0,小田原市下新田,小田原市下新田,code_in_car30
14206070000,小田原市,下堀,小田原市,下堀,小田原市下堀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,24.0,0.0,52.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,139.18180881337835,35.28951296358081,15.584305208877607,1793.0,小田原市下堀,小田原市下堀,code_in_car30
