医療機関名,保険区分,都道府県名,市区町村名,所在地,緯度,経度,distance_km,病床数計,診療科目
一般社団法人　労働保健協会診療所,医科,東京都,板橋区,板橋区南町９番１１号,35.73664,139.70302,14.84250734391672,0,内 放
下落合整形外科診療所,医科,東京都,新宿区,新宿区下落合三丁目１７番３８号,35.72164,139.70334,14.880603795872192,0,放 整外 リハ
山脇診療所,医科,東京都,渋谷区,渋谷区代々木四丁目５番１６号　Ｌａ鳳山１０１号,35.67883,139.69211,14.957117558985471,0,内 外 整外 リハ 放 皮 ひ
明星大学診療所,医科,東京都,日野市,日野市程久保二丁目１番地１,35.64617,139.409,14.961109174497055,0,内 精
医療法人社団　明芳会　イムス板橋リハビリテーション病院,医科,東京都,板橋区,板橋区小豆沢三丁目１１番１号,35.77999,139.69264,14.963192749839852,153,内 循環器内科 リハ 神内 心臓リハビリテーション科
学校法人　立教学院診療所,医科,東京都,豊島区,豊島区西池袋三丁目３４番１号,35.72969,139.7047,14.975132222280456,0,内 精 皮
医療法人社団　柏水会　三軒茶屋診療所,医科,東京都,世田谷区,世田谷区三軒茶屋二丁目１９番１６号,35.64293,139.66573,14.988602490504206,0,精 心内
医療法人社団交鐘会　あおぞら在宅診療所多摩,医科,神奈川県,川崎市麻生区,川崎市麻生区五力田２－２－１　メイヒルズ２０５,35.59955,139.49315,15.05565344757917,0,内
医療法人社団　久福会　関野病院,医科,東京都,豊島区,豊島区池袋三丁目２８番３号,35.73512,139.70558,15.06580011662748,112,内 外 整外 脳外 心外 皮 婦 リハ 放 麻 ペインクリニック内科 腎臓内科 呼内 胃腸内科 循環器内科
天谷医院板橋診療所,医科,東京都,板橋区,板橋区小豆沢二丁目１７番１号　平本コーポ１０２号,35.77578,139.69598,15.078376475307437,0,内 循環器内科
医療法人社団　東京白報会　せたがや在宅診療所,医科,東京都,世田谷区,世田谷区玉川三丁目１３番８号　七のはなビル２階,35.61329,139.62512,15.118021546490697,0,内 精 皮 眼 耳い
医療法人社団　卓秀会　平塚胃腸病院,医科,東京都,豊島区,豊島区西池袋三丁目２番１６号,35.72873,139.70628,15.118283228137464,40,内 外 消化器内科 消化器外科 大腸・肛門外科 内視鏡内科 内視鏡外科
医療法人社団　明芳会　板橋中央総合病院附属　板橋セントラルクリニック,医科,東京都,板橋区,板橋区小豆沢二丁目１６番１５号,35.77507,139.69682,15.123284622513683,0,皮 小 形外 美外 精 眼 心内 麻
地方独立行政法人　東京都立病院機構　東京都立大久保病院,医科,東京都,新宿区,新宿区歌舞伎町二丁目４４番１号,35.69665,139.70128,15.124680365142336,304,内 腎臓内科 精 外 整外 リハ 脳外 皮 ひ 婦 眼 耳い 歯外 麻 放 病理 循環器内科 血管外科 乳腺外科 消化器外科
医療法人社団　美誠会　板橋宮本病院,医科,東京都,板橋区,板橋区宮本町５１番１５号,35.76486,139.70082,15.133323360178736,180,内 リハ
医療法人社団　心愛会　ＴＯＷＮ訪問診療所板橋,医科,東京都,板橋区,板橋区大山金井町３５番２号　ボンボニエール１階１０１号室,35.74688,139.70526,15.14404073978822,0,内 循環器内科 形外 皮
入曽診療所,医科,埼玉県,狭山市,狭山市南入曽４２６－１,35.83409,139.43086,15.1447881528756,0,内 小 皮
医療法人社団　慈誠会　浮間舟渡病院,医科,東京都,板橋区,板橋区舟渡一丁目１７番１号,35.79293,139.68752,15.145756859124848,149,内 外 整外 耳い リウ
医療法人社団　瀬田診療所,医科,東京都,世田谷区,世田谷区上野毛四丁目２４番１５号　１階,35.61868,139.63626,15.168683026436966,0,内 小
医療法人社団　明芳会　板橋中央総合病院,医科,東京都,板橋区,板橋区小豆沢二丁目１２番７号,35.77563,139.69716,15.172984670548692,579,内 呼内 消化器内科 消化器外科 循環器内科 血液内科 腫瘍内科 腎臓内科 人工透析内科 糖尿病内科 腎臓外科 脳内 外 呼外 心外 整外 脳外 形外 美外 精 リウ 小 皮 ひ 産婦 眼 耳い リハ 放射線診断科 放射線治療科 病理 麻 救急科 移植外科
医療法人　三星会　かわさき記念病院,医科,神奈川県,川崎市宮前区,川崎市宮前区潮見台２０－１,35.59322,139.53073,15.201181873138312,300,精 脳内 内
医療法人社団　ベテル　ベテル南新宿診療所,医科,東京都,渋谷区,渋谷区代々木二丁目６番８号　中島第一ビル２階,35.68786,139.69911,15.206047275601176,0,外 内 整外 形外 リハ
川崎市高津休日急患診療所,医科,神奈川県,川崎市高津区,川崎市高津区溝口５－１５－５,35.60746,139.6143,15.214595722623322,0,内 小
医療法人　尚寿会　大生病院,医科,埼玉県,狭山市,狭山市大字水野６００番地,35.83167,139.42595,15.2321614982999,473,内 精 心内 リハ 皮 歯 歯外 リウ 放射線診断 循内 消内 老年精神（認知症）
医療法人　ネオポリス診療所　新宿皮フ科,医科,東京都,新宿区,新宿区新宿三丁目２４番１号　ＮＥＷＮＯ・ＧＳ新宿１０階,35.69267,139.70139,15.248400539366775,0,皮 精 心内 美容外科
東入間医師会休日急患診療所,医科,埼玉県,ふじみ野市,ふじみ野市駒林元町３－１－２０,35.86639,139.52417,15.248664972116602,0,内 小 外
医療法人社団　瑞雲会　高田馬場病院,医科,東京都,豊島区,豊島区高田三丁目８番９号,35.71482,139.70671,15.24886170744758,47,内 外 整外
新宿皮膚と心の診療所,医科,東京都,新宿区,新宿区新宿三丁目２２番１１号　Ｒ・Ｓビル２階,35.69309,139.70178,15.269724344922498,0,皮 心内 内 形外 精 心療皮膚科
よよぎ女性診療所,医科,東京都,渋谷区,渋谷区富ヶ谷一丁目８番３号　安達ビジネス・パークビル４０１,35.6691,139.69051,15.27044552934968,0,産婦 女性内科
医療法人社団　春陽会　参宮橋脊椎外科病院,医科,東京都,渋谷区,渋谷区代々木三丁目５７番１号,35.68094,139.69691,15.27398300752589,22,整外 内 麻 リハ
ＪＲ東京総合病院,医科,東京都,渋谷区,渋谷区代々木二丁目１番３号,35.68671,139.69954,15.282687154873798,425,内 脳内 血液・腫瘍内科 糖尿病・内分泌内科 乳腺外科 リウ 呼内 循環器内科 消化器内科 消化器外科 精 小 皮 放 脳外 呼外 外 整外 形外 麻 ペインクリニック外科 緩和ケア科 血管外科 産婦 耳い 眼 ひ リハ 臨床検査科 歯外 救急科 病理
川崎市北部地域療育センター診療所,医科,神奈川県,川崎市麻生区,川崎市麻生区片平５－２６－１,35.59743,139.49223,15.3051599630107,0,小 耳い リハ 児精 小神内
医療法人社団　Ｆｏｒ　ｔｈｅ　ｐａｔｉｅｎｔｓ　深沢７丁目診療所,医科,東京都,世田谷区,世田谷区深沢７丁目４番１号　地下１階,35.62437,139.64786,15.31006070666687,0,内
一般財団法人　平和協会　駒沢病院,医科,東京都,世田谷区,世田谷区駒沢二丁目２番１５号,35.63382,139.6604,15.311963594737133,88,内 精 神 消 循 外 整外 皮ひ 放 麻 リウ リハ
高田馬場診療所,医科,東京都,新宿区,新宿区高田馬場一丁目１７番１８号　新澤ビル２階,35.71166,139.70705,15.321882031636653,0,精神科 児童精神科 漢方精神科 内 心内 漢方内科
医療法人財団　青葉会　青葉病院,医科,東京都,世田谷区,世田谷区太子堂二丁目１５番２号,35.64391,139.67152,15.324052067034629,87,乳腺外科 形外 内 循環器内科 リハ 整外 腎臓内科
代々木公園診療所,医科,東京都,渋谷区,渋谷区富ヶ谷一丁目９番５号　ＦＴビル２階,35.66824,139.69069,15.327541743341015,0,内 神内 消 循 リハ 放
医療法人社団　武美会　富士診療所,医科,東京都,昭島市,昭島市朝日町四丁目２番２６号　１階２階,35.7075,139.3712,15.331988507873795,0,内 小
一般財団法人　平和協会　駒沢診療所,医科,東京都,世田谷区,世田谷区上馬四丁目５番８号,35.634,139.66103,15.338917873996952,0,内 婦 歯 心内
こころの診療所　三軒茶屋,医科,東京都,世田谷区,世田谷区三軒茶屋一丁目３８番８号　ステーションプラザロイヤル３０１号,35.6434,139.67125,15.34045464851304,0,精 心内
板橋中央総合病院付属アイ・タワークリニック,医科,東京都,板橋区,板橋区舟渡一丁目１３番１０号,35.79179,139.69067,15.34082832239834,0,内 皮 整外 リハ 人工透析内科 腎臓内科 リウ 循環器内科 呼内
医療法人社団　松弘会　三愛病院,医科,埼玉県,さいたま市桜区,さいたま市桜区田島４－３５－１７,35.84858,139.62569,15.360889240770902,199,外 整外 脳外 内 リハ 放 形外 ひ 麻 呼外 リウ 心外 歯外 歯 循内 消内、消外 糖尿病内科 眼 皮 耳い
医療法人社団　大坪会　三軒茶屋第一病院,医科,東京都,世田谷区,世田谷区三軒茶屋一丁目２２番８号,35.64073,139.66914,15.381876845000177,173,内 外 整外 皮 ひ 麻 小外 消化器内科 消化器外科 循環器内科 代謝内科 大腸肛門外科 ペインクリニック外科 乳腺外科
西池袋こころの診療所,医科,東京都,豊島区,豊島区池袋二丁目５３番８号　秋島ビル２階,35.73432,139.70912,15.381981124807448,0,精 心内
一般社団法人　蕨戸田市医師会　戸田休日・平日夜間急患診療所,医科,埼玉県,戸田市,戸田市新曽１２９５－３,35.8226,139.66524,15.383707732926126,0,内 小
駒沢・風の診療所,医科,東京都,世田谷区,世田谷区上馬四丁目４番１０号　芙蓉ハイム１階Ｂ号室,35.63357,139.66124,15.385800299824524,0,内 リウ アレ 消化器内科
医療法人社団　大坪会　三軒茶屋病院,医科,東京都,世田谷区,世田谷区三軒茶屋一丁目２１番５号,35.64013,139.66862,15.38912648380298,247,内 腎臓内科（人工透析） ひ リハ 皮
小豆沢病院附属本蓮沼診療所,医科,東京都,板橋区,板橋区小豆沢一丁目７番７号,35.77364,139.70055,15.390055711569332,0,内 外 整外
日野みんなの診療所,医科,東京都,日野市,日野市東豊田２－１６－３,35.66101,139.39066,15.408520170304907,12,救急科 小 内 外 整外 麻 脳外 ひ 皮 形外 リハ
医療法人社団　医汪会　東中野診療所,医科,東京都,八王子市,八王子市東中野７６番地２,35.6361,139.41306,15.409752117993005,0,内 小 外 皮
医療法人財団　同潤会　富士見病院,医科,東京都,板橋区,板橋区大和町１４番１６号,35.76064,139.70541,15.423127715532738,48,内 循 外 胃 整外 皮 ひ リハ 放 心内
医療法人財団　健康文化会　小豆沢病院,医科,東京都,板橋区,板橋区小豆沢一丁目６番８号,35.77285,139.70135,15.431117122424451,134,内 神内 外 麻 小 整外 眼 ひ 皮 リハ 消化器内科 消化器外科 呼内 循環器内科 糖尿病内科 内分泌外科 がん化学療法外科（麻） 人工透析内科 肛門外科 放射線診断科
医療法人社団　田島厚生会　舟渡病院,医科,東京都,板橋区,板橋区舟渡二丁目１９番１２号,35.79523,139.6897,15.43904349728596,44,内 小 外 リハ 耳い 整外
医療法人社団東光会　在宅専門診療所　戸田中央トータルケアクリニック,医科,埼玉県,戸田市,戸田市本町１－２４－７,35.80931,139.67921,15.44992993654556,0,内 消 呼 循 リハ
板橋区役所前診療所,医科,東京都,板橋区,板橋区氷川町１番１２号　コスモ・ディエース３階,35.75166,139.70807,15.46990764445529,0,内 リハ 皮
一般財団法人　京浜保健衛生協会診療所,医科,神奈川県,川崎市高津区,川崎市高津区上作延８１１－１,35.597,139.59044,15.482936968673176,0,内 外 婦
医療法人財団　明理会　明理会東京大和病院,医科,東京都,板橋区,板橋区本町３６番３号,35.76174,139.70589,15.492869226552504,168,ひ 婦 乳腺外科 内 消化器内科 消化器外科 腎臓内科 整外 脳内 循環器内科 皮 心外 麻 リハ 放 耳い 呼内
医療法人社団　泰栄会　つつじが丘診療所,医科,東京都,昭島市,昭島市つつじが丘三丁目５番地　６号棟第１１９号,35.7137,139.36832,15.493481411132722,0,内 外 放 小 胃
医療法人社団　邦秀会　代々木の森診療所,医科,東京都,渋谷区,渋谷区代々木一丁目５５番１０号　学園ビル８階,35.68438,139.70125,15.51194362578836,0,精 心内
医療法人社団　弘生会　東都三軒茶屋リハビリテーション病院,医科,東京都,世田谷区,世田谷区三軒茶屋一丁目２４番３号,35.64051,139.6709,15.51951108850179,157,内 リハ
医療法人社団　豊迪会　大同病院,医科,東京都,豊島区,豊島区高田三丁目２２番８号,35.71439,139.70972,15.524232352869362,60,内 外 整外 ひ リハ
なでしこ女性診療所,医科,東京都,新宿区,新宿区高田馬場一丁目１番　メトロシティ西早稲田２階,35.70898,139.70888,15.52748851779247,0,婦 皮
天木診療所,医科,東京都,板橋区,板橋区清水町４７番７号,35.76469,139.7054,15.528319210281898,0,内 外 小 皮
医療法人財団　東京勤労者医療会　おおくぼ戸山診療所,医科,東京都,新宿区,新宿区大久保二丁目８番２号,35.70278,139.70758,15.530404812035716,0,内 呼 小
溝ノ口診療所,医科,神奈川県,川崎市高津区,川崎市高津区下作延４－１０－１１,35.60074,139.6051,15.547494640132044,0,内 神 小 放
岩渕診療所,医科,東京都,板橋区,板橋区本町１７番１号,35.76038,139.70764,15.613094446494756,0,内 小 耳い
東海大学医学部付属東京病院,医科,東京都,渋谷区,渋谷区代々木一丁目２番５号,35.68047,139.70084,15.624468376434423,99,内 外 ひ 眼 耳い 神内 呼外 放 呼内 糖尿病内科 消化器内科 循環器内科 病理
川越セントノア病院,医科,埼玉県,川越市,川越市下赤坂２９０番地２,35.86168,139.47906,15.626049083616586,168,精
医療法人社団　白報会　つばさ総合診療所,医科,埼玉県,入間市,入間市下藤沢三丁目２５番１,35.82091,139.40685,15.633432718020387,0,内 整外 リハ 皮 精 眼 耳い 歯
川崎田園都市病院,医科,神奈川県,川崎市麻生区,川崎市麻生区片平１７８２,35.59655,139.48299,15.647949927250272,305,内 リハ 精
新宿髙島屋眼科診療所,医科,東京都,渋谷区,渋谷区千駄ヶ谷五丁目２４番２号,35.68465,139.70335,15.681704945950443,0,眼
医療法人社団　東光会　戸田中央総合病院,医科,埼玉県,戸田市,戸田市本町１－１９－３,35.81126,139.68073,15.686684529104872,517,内 呼内 小 脳内 外 整外 形外 リハ 脳外 心外 呼外 眼 耳い 皮 ひ 放 麻 アレ リウ 移植外 病理 精 緩ケ内 婦 救急 消内、消外 循内 乳外 腎内
医療法人財団　明理会　鶴川サナトリウム病院,医科,東京都,町田市,町田市真光寺町１９７番地,35.60483,139.45811,15.688877338817369,587,内 精神科 老年精神科 老年内科
医療法人社団　敬昭会　芙蓉診療所,医科,東京都,新宿区,新宿区新宿五丁目１４番５号　畠中ビル１・２・３階,35.69453,139.70721,15.701857804067808,0,内 呼内 消化器内科 循環器内科
医療法人社団　昇陽会　南池袋診療所,医科,東京都,豊島区,豊島区南池袋三丁目１４番１１号　中町ビル３階,35.72608,139.71275,15.707486480961249,0,内
東邦大学医療センター大橋病院,医科,東京都,目黒区,目黒区大橋二丁目２２番３６号,35.65247,139.68445,15.712989442439149,320,心外 外 整外 眼 脳外 脳内 耳い 小 呼内 リウ 産婦 皮 形外 リハ 放 精 麻 病理 内 循環器内科 消化器内科 消化器外科 腎臓内科 糖尿病・代謝・内分泌内科 ひ 呼外
川崎高津診療所,医科,神奈川県,川崎市高津区,川崎市高津区溝口４－１－３Ｔ・Ｉビルディング４Ｆ,35.6032,139.61623,15.716366025416432,0,外 内 皮
社会医療法人社団　大成会　長汐病院,医科,東京都,豊島区,豊島区池袋一丁目５番８号,35.73512,139.71283,15.719717019475276,302,内 外 整外 脳外 皮 ひ 眼 耳い リハ 循環器内科 呼内 消化器外科
医療法人社団医心会　宮前平グリーンハイツ診療所,医科,神奈川県,川崎市宮前区,川崎市宮前区けやき平１－１６－２０９,35.59099,139.57214,15.722868001176952,0,内 小
医療法人社団　明生会　セントラル病院,医科,東京都,渋谷区,渋谷区松濤二丁目１８番１号,35.65903,139.68968,15.732887360961575,92,内 整外 皮 形外
古畑病院,医科,東京都,世田谷区,世田谷区池尻二丁目３３番１０号,35.64914,139.68211,15.744612137397445,39,内 内視鏡内科 外 整外 リハ 消化器内科 肛門外科
医療法人社団　東京みどり会　池袋サンシャイン通り眼科診療所,医科,東京都,豊島区,豊島区東池袋一丁目５番６号　ビック池袋東口ビル５階,35.73067,139.71323,15.74531954400529,0,眼
帝京大学医学部附属溝口病院,医科,神奈川県,川崎市高津区,川崎市高津区二子５－１－１,35.60287,139.61655,15.762101106547917,400,内 脳内 心内 外 整外 脳外 形外 精 小 皮 ひ 産婦 眼 耳い リハ 放 病理 臨床 麻 消内 消外 循内 歯 呼外
医療法人社団　明生会　セントラル病院松濤,医科,東京都,渋谷区,渋谷区松濤二丁目１１番１２号,35.65907,139.69012,15.765090414459843,110,内
赤羽リハビリテーション病院,医科,東京都,北区,北区赤羽西６丁目３７番１２号,35.77068,139.70621,15.777550845458808,240,リハ
医療法人　宝生会　ＰＬ病院東京診療所,医科,東京都,渋谷区,渋谷区神山町１７番８号光丘渋谷ビル内,35.66373,139.69365,15.7943641125563,0,内 神内 眼 放 婦 内分泌代謝内科 消化器内科 循環器内科 呼内
医療法人社団　伍光会　川崎北部在宅診療所,医科,神奈川県,横浜市青葉区,横浜市青葉区美しが丘西３－６４－１３アスティオン美しが丘１Ｆ　１－Ａ,35.58774,139.53265,15.80280829446607,0,内 精
医療法人財団　はるたか会　子ども在宅クリニックあおぞら診療所せたがや,医科,東京都,世田谷区,世田谷区池尻二丁目３１番２４号　信田ビル４階,35.64996,139.68364,15.806966936063429,0,小 内
医療法人社団亮正会　総合高津中央病院,医科,神奈川県,川崎市高津区,川崎市高津区溝口１－１６－７,35.60093,139.6133,15.8284933344274,260,内 呼内 神内 小 外 形外 皮 産婦 耳い リウ 放 眼 リハ ひ 整外 脳外 消内 肛外 糖内 腎内 人透内 消外 循内 血管外 小外
医療生活協同組合　早稲田診療所,医科,東京都,新宿区,新宿区西早稲田三丁目１７番２３号,35.71243,139.71283,15.82856768503099,0,内 小 精
医療法人財団　東京勤労者医療会　代々木診療所,医科,東京都,渋谷区,渋谷区千駄ヶ谷四丁目２６番,35.68144,139.70378,15.836318689504882,0,内 消 循
医療法人財団　逸生会　大橋病院,医科,東京都,北区,北区桐ヶ丘一丁目２２番１号,35.7753,139.70564,15.88408365215509,144,内 外 整外 リハ 神内 婦 消化器内科
医療法人社団　明生会　セントラル病院分院,医科,東京都,渋谷区,渋谷区神泉町２５番１号,35.65765,139.69075,15.893618128516191,120,内
鬼子母神診療所,医科,東京都,豊島区,豊島区雑司が谷三丁目３番１７号,35.72053,139.71455,15.898395859998011,0,内 外 ひ 糖尿病内科 神内 呼内 歯 矯歯 小歯 歯外
渋谷神山町診療所,医科,東京都,渋谷区,渋谷区神山町１１－１０　梅澤ビル２階,35.66296,139.69455,15.906231926392264,0,精 心内 内
医療法人社団　晃進会　川崎みどりの病院,医科,神奈川県,川崎市麻生区,川崎市麻生区王禅寺字五郎谷１１４２,35.58702,139.52431,15.926990818586011,120,内 リハ
生協浮間診療所,医科,東京都,北区,北区浮間三丁目２２番１号,35.78775,139.70117,16.00690587400651,0,内 小 外
城北診療所,医科,東京都,北区,北区赤羽北二丁目１９番１号,35.78268,139.70416,16.039398338780543,0,内 消化器内科 循環器内科 呼内 小 皮 神内 整外 精 心内 老年精神科 麻 外
日野台診療所,医科,東京都,日野市,日野市日野台四丁目２６番地１６,35.67385,139.37483,16.058783248784252,0,内 小
医療法人社団　博栄会　浮間中央病院,医科,東京都,北区,北区赤羽北二丁目２１番１９号,35.7844,139.70357,16.06108843722906,95,内 整外 リハ 放 循環器内科 呼内 心外 消化器外科 脳外 ひ 外 糖尿病内科 腎臓内科 内分泌内科
医療法人財団　仁寿会　荘病院,医科,東京都,板橋区,板橋区板橋一丁目４１番１４号,35.74874,139.71526,16.065513201277728,60,産婦 小
一般社団法人　玉川医師会診療所,医科,東京都,世田谷区,世田谷区中町二丁目２５番１７号,35.61295,139.64378,16.083021774723257,0,内 小
松原診療所,医科,東京都,世田谷区,世田谷区中町二丁目３７番１９号,35.61199,139.64221,16.086627943863157,0,内 小 皮 こう
医療法人社団　西北診療所,医科,東京都,新宿区,新宿区西早稲田三丁目１２番４号,35.70995,139.71533,16.088297814214634,0,内 外 皮 胃 循 整外
医療法人社団　生全会　池袋病院,医科,東京都,豊島区,豊島区東池袋三丁目５番４号,35.73101,139.71704,16.089469229399146,96,内 外 整外 脳外 皮 眼 リハ 放 麻 乳腺外科 肝臓内科 内視鏡内科 糖尿病内科 呼外 消化器外科 消化器内科 肛門外科 呼内 循環器内科 胃腸内科 内分泌内科 救急科 泌尿器科（人工透析） 臨床検査科
日野市立病院,医科,東京都,日野市,日野市多摩平四丁目３番地１,35.66693,139.37823,16.0955574537749,300,内 小 外 消化器外科 乳腺外科 血管外科 総合内科 整外 脳外 皮 ひ 眼 産婦 耳い 歯外 循環器内科 精 麻 放 リハ 救急科 病理
医療法人財団　啓明会　中島病院附属　なかじまクリニック,医科,埼玉県,戸田市,戸田市下戸田２丁目９番２０号,35.81446,139.68378,16.117165022214238,0,内 外 小 整外 神内 循 呼 消 こう 呼外 形外 皮 ひ 脳外 精
医療法人財団　啓明会　中島病院,医科,埼玉県,戸田市,戸田市下戸田２－７－１０,35.81484,139.68358,16.127247577053588,111,内 外 小 整外 神内 麻 循 呼 消 形外 こう 呼外 皮
小林病院,医科,埼玉県,入間市,入間市宮寺２４１７,35.79481,139.37856,16.166208994680627,99,内 神内 消内 呼内 循内 糖内 血外 整外 リハ
帝京大学医学部附属病院,医科,東京都,板橋区,板橋区加賀二丁目１１番１号,35.75928,139.71448,16.190981803138875,1078,内 外 心外 産婦 整外 眼 小 耳い 皮 ひ リハ 麻 放 精 脳外 形外 歯外 歯 小歯 矯歯 小外 救急科 緩和ケア内科 腫瘍内科 病理 脳内 呼外 循環器内科 消化器外科 消化器内科
医療法人社団晃進会　たま日吉台病院,医科,神奈川県,川崎市麻生区,川崎市麻生区王禅寺１１０５,35.58441,139.52791,16.19323486198361,199,内 外 皮 整外 リハ 精 呼内 糖内
聖みどり病院,医科,埼玉県,さいたま市南区,さいたま市南区白幡５丁目１９番２５号,35.84526,139.64827,16.19924535021106,120,精 神内 心内
総務省第二庁舎診療所,医科,東京都,新宿区,新宿区若松町１９番１号,35.70044,139.7148,16.220974140571965,0,内 皮 耳い 歯 精
自衛隊中央病院,医科,東京都,世田谷区,世田谷区池尻一丁目２番２４号,35.64358,139.68373,16.222867541329478,348,内 精 小 整外 脳外 皮 ひ 産婦 眼 リハ 放 麻 外 歯 形外 呼外 心外 神内 リウ 耳い 呼内 循環器内科 消化器内科 消化器外科 代謝内科 感染症内科 腎臓内科 救急科 病理
川崎医療生活協同組合　坂戸診療所,医科,神奈川県,川崎市高津区,川崎市高津区坂戸１－６－１８,35.59896,139.61906,16.25244433459954,0,内 外 循内
多摩海上ビル診療所,医科,東京都,多摩市,多摩市鶴牧二丁目１番地１　多摩東京海上日動ビルディング地下１階,35.62123,139.41818,16.259485047498483,0,内 外 循 婦 眼
多摩平の森の病院,医科,東京都,日野市,日野市多摩平三丁目１番地１７,35.66467,139.37755,16.261381808006984,126,リハ 内 神内 老年内科 老年精神科
公益社団法人　日野市医師会　日野市休日準夜診療所,医科,東京都,日野市,日野市多摩平三丁目１番地１２,35.66467,139.37755,16.261381808006984,0,内 小
北参道こころの診療所,医科,東京都,渋谷区,渋谷区千駄ヶ谷三丁目３２番２号　北参道ウイングビル２階,35.67718,139.70694,16.269578265226336,0,心内 精 内
柿生記念病院,医科,神奈川県,川崎市麻生区,川崎市麻生区上麻生６－２８－２０,35.58749,139.49605,16.28546284299762,270,内 神内 リハ 消内
豊岡第一病院,医科,埼玉県,入間市,入間市黒須１３６９番地３,35.83331,139.41075,16.30885527566961,78,内 外 整外 リウ 皮 形外 美外 婦 放 ひ リハ 麻 乳外 呼内 脳内 循内 胃内 消内、消外
医療法人社団　巨樹の会　原宿リハビリテーション病院,医科,東京都,渋谷区,渋谷区神宮前六丁目２６番１号,35.66749,139.70236,16.312629986553063,332,リハ 内 循環器内科 歯
伊藤診療所,医科,東京都,町田市,町田市鶴川四丁目３５番地２,35.59709,139.46161,16.318406088764952,0,内 胃 外 皮
豊島中央病院,医科,東京都,豊島区,豊島区上池袋二丁目４２番２１号,35.73737,139.71936,16.319538301448375,60,内 整外 人工透析内科 腎臓内科 糖尿病内科 循環器内科 放 消化器内科 血管外科 外
医療法人　誠壽会　上福岡総合病院,医科,埼玉県,ふじみ野市,ふじみ野市福岡９３１,35.87671,139.53952,16.339134108268315,284,内 神内 外 整外 脳外 小 皮 ひ 産婦 眼 耳い リハ 放 歯 歯外 麻 呼内 形外 リウ 内視鏡内 内視鏡外 頭頸部外科
地方独立行政法人　東京都立病院機構　東京都立多摩南部地域病院,医科,東京都,多摩市,多摩市中沢二丁目１番地２,35.62268,139.41461,16.35950663955133,287,内 精 小 外 整外 脳外 皮 ひ 産婦 眼 耳い 放 麻 歯外 循環器内科 消化器内科 消化器外科 緩和ケア内科 病理 呼内 糖尿病内科 内視鏡内科 内視鏡外科 リウ 乳腺外科 リハ
医療法人財団　東京勤労者医療会　代々木病院,医科,東京都,渋谷区,渋谷区千駄ヶ谷一丁目３０番７号,35.68075,139.70963,16.35964010403535,150,内 呼 麻 婦 消 リハ ひ 眼 外 循 精 神 皮 整外
医療法人社団　康明会　康明会病院,医科,東京都,日野市,日野市豊田二丁目３２番地１,35.65404,139.38336,16.36961472013039,96,内 脳内 老年内科 消化器内科 循環器内科 リハ 放
医療法人社団　大日会　太陽こども病院,医科,東京都,昭島市,昭島市松原町一丁目２番１号,35.71313,139.35846,16.385069344150423,33,小 耳い
下馬診療所,医科,東京都,世田谷区,世田谷区下馬一丁目４５番３号,35.64032,139.68297,16.38523238503546,0,内
独立行政法人　国立病院機構　東京医療センター,医科,東京都,目黒区,目黒区東が丘二丁目５番１号,35.62511,139.66676,16.40192589539966,688,内 小 呼内 外 心外 形外 神内 産婦 眼 耳い 精 麻 脳外 整外 皮 ひ リハ 歯 歯外 呼外 アレ 腎臓内科 血液内科 リウマチ・内科 内分泌内科 緩和ケア内科 乳腺外科 救急科 放射線診断科 消化器内科 消化器外科 循環器内科 放射線治療科 感染症内科 病理
国立研究開発法人　国立国際医療研究センター病院,医科,東京都,新宿区,新宿区戸山一丁目２１番１号,35.7011,139.71707,16.407299542584145,719,内 小 小外 外 整外 皮 ひ 麻 産 婦 リハ 神内 心外 歯 呼 呼外 眼 耳い 精 脳外 形外 歯外 アレ リウ 循環器内科 糖尿病内科 血液内科 内分泌代謝内科 腎臓内科 消化器内科 消化器外科 心内 感染症内科 新生児内科 内視鏡内科 緩和ケア内科 人工透析内科 ペインクリニック内科 頭頸部外科 救急科 放射線診断科 放射線治療科 病理
医療法人社団　総生会　麻生総合病院,医科,神奈川県,川崎市麻生区,川崎市麻生区上麻生６－２５－１,35.58614,139.49617,16.428794616358307,199,内 外 形外 整外 脳外 ひ 眼 耳い 放診 リハ 脳・神内 呼内 呼外 胸外 麻 消内 消外 循内 透内 救急 肛外 皮 婦 乳外 頭頚外 血管外 糖・内泌内 感染内 腎内 腹外
豊島区池袋休日診療所,医科,東京都,豊島区,豊島区東池袋四丁目４２番１６号　１階,35.72796,139.72079,16.428920379706277,0,内 小
山田光胤記念漢方内科渋谷診療所,医科,東京都,渋谷区,渋谷区道玄坂二丁目７番４号　浜之上ビル３階,35.6586,139.69855,16.454458600628207,0,漢方内科 内 呼内 循環器内科 消化器内科 婦 小 精 皮
入間市夜間診療所,医科,埼玉県,入間市,入間市上藤沢７３０番地１,35.81447,139.38921,16.457119974627354,0,内 小
国家公務員共済組合連合会　三宿病院,医科,東京都,目黒区,目黒区上目黒五丁目３３番１２号,35.6416,139.68529,16.467013490514923,244,内 小 放 循 外 整外 婦 眼 耳い 消 呼 心外 脳外 皮 形外 ひ 麻 神内 歯 リハ 血液内科 精
一般財団法人　産業保健研究財団　聖仁会診療所,医科,東京都,渋谷区,渋谷区道玄坂一丁目１６番１０号　渋谷ＤＴビル地下１階,35.65651,139.69727,16.467090207531513,0,内
