都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,CITY_NAME_from_master,S_NAME_from_master,town_name_show,TOWN_CODE_11,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計
栃木県,宇都宮市,山本,三丁目,宇都宮市山本三丁目,09201,238003,4,299.0,宇都宮市,山本三丁目,宇都宮市山本三丁目,09201238003,10.0,9.0,10.0,19.0,10.0,10.0,7.0,12.0,24.0,27.0,32.0,27.0,24.0,16.0,19.0,13.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0
栃木県,宇都宮市,富士見が丘,一丁目,宇都宮市富士見が丘一丁目,09201,239001,4,969.0,宇都宮市,富士見が丘一丁目,宇都宮市富士見が丘一丁目,09201239001,26.0,37.0,52.0,58.0,32.0,26.0,33.0,34.0,82.0,85.0,65.0,44.0,59.0,67.0,74.0,75.0,46.0,28.0,7.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,7.0,8.0,6.0,3.0,1.0,0.0,0.0,56.0
栃木県,宇都宮市,富士見が丘,二丁目,宇都宮市富士見が丘二丁目,09201,239002,4,1091.0,宇都宮市,富士見が丘二丁目,宇都宮市富士見が丘二丁目,09201239002,35.0,30.0,38.0,52.0,39.0,37.0,37.0,49.0,55.0,86.0,73.0,72.0,82.0,98.0,122.0,87.0,48.0,21.0,11.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,8.0,11.0,10.0,6.0,2.0,1.0,0.0,0.0,65.0
栃木県,宇都宮市,富士見が丘,三丁目,宇都宮市富士見が丘三丁目,09201,239003,4,920.0,宇都宮市,富士見が丘三丁目,宇都宮市富士見が丘三丁目,09201239003,13.0,32.0,38.0,40.0,33.0,15.0,23.0,31.0,64.0,79.0,79.0,39.0,51.0,63.0,87.0,94.0,63.0,39.0,14.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,5.0,8.0,11.0,8.0,4.0,1.0,0.0,0.0,57.0
栃木県,宇都宮市,富士見が丘,四丁目,宇都宮市富士見が丘四丁目,09201,239004,4,1390.0,宇都宮市,富士見が丘四丁目,宇都宮市富士見が丘四丁目,09201239004,34.0,43.0,51.0,52.0,56.0,49.0,47.0,68.0,92.0,112.0,92.0,86.0,101.0,101.0,118.0,95.0,60.0,46.0,21.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,6.0,8.0,11.0,11.0,7.0,5.0,2.0,0.0,0.0,78.0
栃木県,宇都宮市,清原台,一丁目,宇都宮市清原台一丁目,09201,240001,4,1170.0,宇都宮市,清原台一丁目,宇都宮市清原台一丁目,09201240001,43.0,30.0,47.0,40.0,62.0,94.0,70.0,65.0,101.0,85.0,77.0,65.0,50.0,72.0,89.0,65.0,31.0,17.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,6.0,8.0,7.0,4.0,2.0,1.0,0.0,0.0,60.0
栃木県,宇都宮市,清原台,二丁目,宇都宮市清原台二丁目,09201,240002,4,1173.0,宇都宮市,清原台二丁目,宇都宮市清原台二丁目,09201240002,42.0,47.0,53.0,41.0,53.0,68.0,66.0,73.0,91.0,103.0,69.0,61.0,67.0,86.0,82.0,68.0,41.0,11.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,7.0,8.0,8.0,5.0,1.0,1.0,0.0,0.0,62.0
栃木県,宇都宮市,清原台,三丁目,宇都宮市清原台三丁目,09201,240003,4,1185.0,宇都宮市,清原台三丁目,宇都宮市清原台三丁目,09201240003,28.0,40.0,41.0,45.0,44.0,89.0,66.0,85.0,67.0,90.0,67.0,78.0,50.0,89.0,94.0,70.0,42.0,20.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,7.0,9.0,8.0,5.0,2.0,1.0,0.0,0.0,63.0
栃木県,宇都宮市,清原台,四丁目,宇都宮市清原台四丁目,09201,240004,4,1752.0,宇都宮市,清原台四丁目,宇都宮市清原台四丁目,09201240004,71.0,48.0,44.0,57.0,90.0,158.0,136.0,115.0,121.0,115.0,105.0,97.0,82.0,109.0,128.0,83.0,47.0,20.0,7.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,9.0,12.0,9.0,6.0,2.0,1.0,0.0,0.0,85.0
栃木県,宇都宮市,清原台,五丁目,宇都宮市清原台五丁目,09201,240005,4,2019.0,宇都宮市,清原台五丁目,宇都宮市清原台五丁目,09201240005,59.0,55.0,61.0,85.0,139.0,180.0,133.0,128.0,130.0,155.0,119.0,97.0,109.0,145.0,114.0,78.0,46.0,20.0,11.0,4.0,0.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,5.0,6.0,5.0,6.0,7.0,12.0,11.0,9.0,6.0,2.0,1.0,0.0,0.0,95.0
