TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いからし内科クリニック,いなげ内科呼吸器内科医院,いまい医院,おきたまフラワークリニック,きだ内科クリニック,くぼた診療所,こまがた医院,さとうクリニック,さとう小児科医院,さゆりクリニック,しおいクリニック,はぎの内科医院,まつはし内科胃腸科クリニック,トータルヘルスクリニック,三上医院,三友堂リハビリテーションセンター,三友堂病院,三須小児科内科医院,中山胃腸科内科医院,中條医院,佐藤病院,公立置賜南陽病院,公立置賜川西診療所,公立置賜総合病院,公立置賜長井病院,公立高畠病院,内科島津医院,医療法人 さの医院,医療法人 安日クリニック,医療法人かすかわ醫院,医療法人中村循環器科医院,医療法人古川医院,医療法人杏山会吉川記念病院,医療法人消化器内科遠藤一平医院,医療法人石橋医院,医療法人社団きじまキッズクリニック,医療法人社団仁陽会仁陽堂外田医院,医療法人社団仁鷹会新野医院,医療法人社団小林医院,医療法人社団有朋会池田内科医院,医療法人社団根際会もり医院,医療法人社団梅津医院,医療法人社団聰明会 みゆき整形外科クリニック,医療法人社団鈴木内科医院,南陽東置賜休日診療所,南陽矢吹クリニック,外田医院,多田医院,大塚医院,大森医院,大辻外科胃腸科医院,平井医院,後藤医院,成島園診療所,斎藤内科循環器科クリニック,本町クリニック,松下クリニック,板垣医院,柄沢医院,横沢医院,田中クリニック,白鷹町立病院,相田医院,石井ファミリークリニック,社会福祉法人山形県社会福祉事業団希望が丘診療所,笹井内科クリニック,米沢こころの病院,米沢市平日夜間・休日診療所,西山医院,赤湯駅前クリニック,金子医院,長井西置賜休日診療所,阿達医院,飯豊町国民健康保険診療所,黄木脳神経クリニック,齋藤内科クリニック,齋藤医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
06402023008,白鷹町,大字荒砥乙仲町三の一,白鷹町,大字荒砥乙仲町三の一,白鷹町大字荒砥乙仲町三の一,山形県,白鷹町,大字荒砥乙,仲町三の一,白鷹町大字荒砥乙仲町三の一,6402.0,23008.0,4.0,154.0,5.0,6.0,1.0,8.0,7.0,11.0,13.0,13.0,13.0,12.0,8.0,15.0,4.0,9.0,9.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,107.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,140.10031116812672,38.17983165418506,21.63754395457576,508.0,白鷹町大字荒砥乙仲町三の一,白鷹町荒砥乙仲町三の一,code_in_car30
06403002007,飯豊町,大字小白川字上郷,飯豊町,大字小白川字上郷,飯豊町大字小白川字上郷,山形県,飯豊町,大字小白川,字上郷,飯豊町大字小白川字上郷,6403.0,2007.0,4.0,38.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,5.0,1.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.95767378628952,38.03169241276646,21.64572113155931,0.0,飯豊町大字小白川字上郷,飯豊町小白川字上郷,code_in_car30
06402015002,白鷹町,大字滝野上折居,白鷹町,大字滝野上折居,白鷹町大字滝野上折居,山形県,白鷹町,大字滝野,上折居,白鷹町大字滝野上折居,6402.0,15002.0,4.0,51.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,3.0,2.0,6.0,6.0,5.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,13.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1290390126229,38.188747974827976,21.676362872337165,314.0,白鷹町大字滝野上折居,白鷹町滝野上折居,code_in_car30
06402022008,白鷹町,大字荒砥甲仲町三の一,白鷹町,大字荒砥甲仲町三の一,白鷹町大字荒砥甲仲町三の一,山形県,白鷹町,大字荒砥甲,仲町三の一,白鷹町大字荒砥甲仲町三の一,6402.0,22008.0,4.0,171.0,4.0,5.0,9.0,12.0,4.0,3.0,5.0,5.0,10.0,16.0,11.0,14.0,11.0,11.0,18.0,12.0,11.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0981592180356,38.18035054646596,21.768054293080624,260.0,白鷹町大字荒砥甲仲町三の一,白鷹町荒砥甲仲町三の一,code_in_car30
06209030003,長井市,寺泉上野,長井市,寺泉上野,長井市寺泉上野,山形県,長井市,寺泉,上野,長井市寺泉上野,6209.0,30003.0,4.0,108.0,4.0,3.0,3.0,6.0,0.0,1.0,7.0,8.0,7.0,4.0,5.0,9.0,6.0,14.0,12.0,6.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.9977828880203,38.11424378973438,21.773835148668617,457.0,長井市寺泉上野,長井市寺泉上野,code_in_car30
06402023005,白鷹町,大字荒砥乙横町二,白鷹町,大字荒砥乙横町二,白鷹町大字荒砥乙横町二,山形県,白鷹町,大字荒砥乙,横町二,白鷹町大字荒砥乙横町二,6402.0,23005.0,4.0,168.0,11.0,12.0,9.0,6.0,5.0,7.0,13.0,16.0,14.0,10.0,9.0,8.0,12.0,6.0,5.0,9.0,7.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1042507111785,38.18311655888665,21.833638290522714,1019.0,白鷹町大字荒砥乙横町二,白鷹町荒砥乙横町二,code_in_car30
06402015001,白鷹町,大字滝野下折居,白鷹町,大字滝野下折居,白鷹町大字滝野下折居,山形県,白鷹町,大字滝野,下折居,白鷹町大字滝野下折居,6402.0,15001.0,4.0,83.0,5.0,4.0,3.0,2.0,0.0,0.0,6.0,6.0,5.0,4.0,1.0,2.0,10.0,8.0,12.0,4.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1238558598409,38.18910150571901,21.851523260810094,105.0,白鷹町大字滝野下折居,白鷹町滝野下折居,code_in_car30
06402023003,白鷹町,大字荒砥乙出来町二,白鷹町,大字荒砥乙出来町二,白鷹町大字荒砥乙出来町二,山形県,白鷹町,大字荒砥乙,出来町二,白鷹町大字荒砥乙出来町二,6402.0,23003.0,4.0,247.0,8.0,7.0,12.0,18.0,8.0,13.0,7.0,7.0,13.0,23.0,24.0,14.0,13.0,14.0,13.0,23.0,11.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,195.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.10708203185948,38.18448401879825,21.878372050907362,809.0,白鷹町大字荒砥乙出来町二,白鷹町荒砥乙出来町二,code_in_car30
06209033007,長井市,勧進代里巻,長井市,勧進代里巻,長井市勧進代里巻,山形県,長井市,勧進代,里巻,長井市勧進代里巻,6209.0,33007.0,4.0,104.0,2.0,3.0,3.0,5.0,3.0,6.0,1.0,5.0,5.0,6.0,9.0,7.0,6.0,10.0,10.0,11.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.03443440924602,38.14857224362743,21.887053431995355,306.0,長井市勧進代里巻,長井市勧進代里巻,code_in_car30
06402001003,白鷹町,大字高玉八景,白鷹町,大字高玉八景,白鷹町大字高玉八景,山形県,白鷹町,大字高玉,八景,白鷹町大字高玉八景,6402.0,1003.0,4.0,131.0,6.0,4.0,5.0,6.0,8.0,8.0,11.0,0.0,4.0,10.0,7.0,9.0,10.0,12.0,6.0,9.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.05960192630394,38.16434771374917,21.89374326018885,73.0,白鷹町大字高玉八景,白鷹町高玉八景,code_in_car30
06402023004,白鷹町,大字荒砥乙横町一,白鷹町,大字荒砥乙横町一,白鷹町大字荒砥乙横町一,山形県,白鷹町,大字荒砥乙,横町一,白鷹町大字荒砥乙横町一,6402.0,23004.0,4.0,80.0,0.0,1.0,0.0,4.0,9.0,3.0,3.0,3.0,3.0,5.0,8.0,5.0,6.0,10.0,7.0,6.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.10172860084703,38.182972000018296,21.906290229929915,261.0,白鷹町大字荒砥乙横町一,白鷹町荒砥乙横町一,code_in_car30
06403008003,飯豊町,大字高峰字橋本,飯豊町,大字高峰字橋本,飯豊町大字高峰字橋本,山形県,飯豊町,大字高峰,字橋本,飯豊町大字高峰字橋本,6403.0,8003.0,4.0,28.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.9528438070946,37.98475234019478,21.918624731981357,35.0,飯豊町大字高峰字橋本,飯豊町高峰字橋本,code_in_car30
06402022007,白鷹町,大字荒砥甲仲町二,白鷹町,大字荒砥甲仲町二,白鷹町大字荒砥甲仲町二,山形県,白鷹町,大字荒砥甲,仲町二,白鷹町大字荒砥甲仲町二,6402.0,22007.0,4.0,265.0,7.0,11.0,12.0,9.0,5.0,12.0,10.0,14.0,12.0,13.0,23.0,19.0,27.0,21.0,25.0,13.0,16.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,35.0,22.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,139.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,556.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.09186551664104,38.17971304335604,21.939903189841775,1410.0,白鷹町大字荒砥甲仲町二,白鷹町荒砥甲仲町二,code_in_car30
06403009000,飯豊町,大字中,飯豊町,大字中,飯豊町大字中,山形県,飯豊町,大字中,,飯豊町大字中,6403.0,9000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.97249136071088,38.081797077847995,21.946887087540617,0.0,飯豊町大字中,飯豊町中,code_in_car30
06209031003,長井市,川原沢川北,長井市,川原沢川北,長井市川原沢川北,山形県,長井市,川原沢,川北,長井市川原沢川北,6209.0,31003.0,4.0,110.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,5.0,6.0,2.0,4.0,13.0,12.0,11.0,6.0,4.0,14.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.00966863363993,38.12946943113723,21.974476398717556,0.0,長井市川原沢川北,長井市川原沢川北,code_in_car30
06402001001,白鷹町,大字高玉雪舟町,白鷹町,大字高玉雪舟町,白鷹町大字高玉雪舟町,山形県,白鷹町,大字高玉,雪舟町,白鷹町大字高玉雪舟町,6402.0,1001.0,4.0,122.0,0.0,0.0,7.0,3.0,2.0,4.0,4.0,2.0,3.0,12.0,10.0,12.0,8.0,8.0,9.0,16.0,5.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.05012571365535,38.15984580886896,21.975648190499076,382.0,白鷹町大字高玉雪舟町,白鷹町高玉雪舟町,code_in_car30
06209032004,長井市,草岡粡舘,長井市,草岡粡舘,長井市草岡粡舘,山形県,長井市,草岡,粡舘,長井市草岡粡舘,6209.0,32004.0,4.0,120.0,2.0,5.0,7.0,6.0,5.0,2.0,1.0,2.0,13.0,6.0,6.0,6.0,5.0,17.0,10.0,11.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,43.0,130.0,0.0,0.0,0.0,0.0,140.0212875411352,38.13969477060895,21.978244915229286,376.0,長井市草岡粡舘,長井市草岡粡舘,code_in_car30
06402014004,白鷹町,大字十王塩田,白鷹町,大字十王塩田,白鷹町大字十王塩田,山形県,白鷹町,大字十王,塩田,白鷹町大字十王塩田,6402.0,14004.0,4.0,133.0,0.0,0.0,2.0,5.0,4.0,2.0,1.0,4.0,5.0,4.0,5.0,5.0,10.0,6.0,6.0,8.0,11.0,21.0,23.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,9.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1243730974396,38.19074974332747,22.01165115632016,679.0,白鷹町大字十王塩田,白鷹町十王塩田,code_in_car30
06209033002,長井市,勧進代平,長井市,勧進代平,長井市勧進代平,山形県,長井市,勧進代,平,長井市勧進代平,6209.0,33002.0,4.0,82.0,6.0,4.0,0.0,1.0,4.0,3.0,7.0,2.0,1.0,4.0,6.0,9.0,6.0,4.0,2.0,7.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,55.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,140.02670817447853,38.144934109674956,22.053656138326645,635.0,長井市勧進代平,長井市勧進代平,code_in_car30
