都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,CITY_NAME_from_master,S_NAME_from_master,town_name_show,TOWN_CODE_11,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計
奈良県,生駒市,白庭台,一丁目,生駒市白庭台一丁目,29209,101101,4,688.0,生駒市,白庭台一丁目,生駒市白庭台一丁目,29209101101,20.0,32.0,36.0,35.0,28.0,19.0,20.0,39.0,41.0,45.0,42.0,40.0,65.0,58.0,80.0,44.0,19.0,11.0,8.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,8.0,5.0,2.0,1.0,1.0,0.0,0.0,42.0
奈良県,生駒市,白庭台,二丁目,生駒市白庭台二丁目,29209,101102,4,495.0,生駒市,白庭台二丁目,生駒市白庭台二丁目,29209101102,13.0,26.0,29.0,14.0,12.0,12.0,25.0,31.0,25.0,34.0,28.0,37.0,44.0,61.0,57.0,26.0,10.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,27.0
奈良県,生駒市,白庭台,三丁目,生駒市白庭台三丁目,29209,101103,4,777.0,生駒市,白庭台三丁目,生駒市白庭台三丁目,29209101103,10.0,19.0,49.0,67.0,41.0,23.0,13.0,17.0,31.0,87.0,78.0,67.0,61.0,59.0,78.0,44.0,15.0,12.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,7.0,5.0,2.0,1.0,0.0,0.0,0.0,43.0
奈良県,生駒市,白庭台,四丁目,生駒市白庭台四丁目,29209,101104,4,1648.0,生駒市,白庭台四丁目,生駒市白庭台四丁目,29209101104,159.0,216.0,122.0,78.0,39.0,20.0,99.0,187.0,210.0,190.0,98.0,62.0,40.0,38.0,38.0,22.0,19.0,5.0,4.0,0.0,0.0,6.0,11.0,4.0,2.0,1.0,1.0,3.0,6.0,7.0,7.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,71.0
奈良県,生駒市,白庭台,五丁目,生駒市白庭台五丁目,29209,101105,4,1442.0,生駒市,白庭台五丁目,生駒市白庭台五丁目,29209101105,42.0,148.0,203.0,86.0,39.0,19.0,37.0,76.0,188.0,222.0,90.0,56.0,60.0,62.0,52.0,30.0,15.0,9.0,2.0,2.0,0.0,2.0,8.0,7.0,2.0,1.0,1.0,1.0,3.0,7.0,9.0,4.0,3.0,4.0,5.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,68.0
奈良県,生駒市,白庭台,六丁目,生駒市白庭台六丁目,29209,101106,4,454.0,生駒市,白庭台六丁目,生駒市白庭台六丁目,29209101106,14.0,24.0,40.0,49.0,15.0,10.0,12.0,9.0,35.0,63.0,39.0,37.0,27.0,23.0,21.0,19.0,9.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,21.0
奈良県,生駒市,喜里が丘,一丁目,生駒市喜里が丘一丁目,29209,123001,4,553.0,生駒市,喜里が丘一丁目,生駒市喜里が丘一丁目,29209123001,9.0,15.0,25.0,25.0,21.0,7.0,11.0,18.0,38.0,36.0,36.0,31.0,22.0,35.0,86.0,64.0,42.0,23.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,8.0,7.0,5.0,3.0,1.0,0.0,0.0,38.0
奈良県,生駒市,喜里が丘,二丁目,生駒市喜里が丘二丁目,29209,123002,4,478.0,生駒市,喜里が丘二丁目,生駒市喜里が丘二丁目,29209123002,24.0,27.0,29.0,12.0,8.0,9.0,30.0,30.0,33.0,31.0,21.0,27.0,38.0,46.0,39.0,28.0,17.0,12.0,11.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,27.0
奈良県,生駒市,喜里が丘,三丁目,生駒市喜里が丘三丁目,29209,123003,4,707.0,生駒市,喜里が丘三丁目,生駒市喜里が丘三丁目,29209123003,20.0,24.0,33.0,48.0,44.0,24.0,20.0,33.0,35.0,60.0,59.0,56.0,46.0,53.0,63.0,40.0,27.0,11.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,38.0
奈良県,生駒市,北大和,一丁目,生駒市北大和一丁目,29209,131001,4,773.0,生駒市,北大和一丁目,生駒市北大和一丁目,29209131001,14.0,32.0,34.0,33.0,46.0,20.0,20.0,30.0,33.0,58.0,67.0,79.0,70.0,78.0,75.0,36.0,19.0,11.0,6.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,6.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0,45.0
