TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,町丁字コード6桁,地域階層レベル,総数,医療需要者数合計,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,5,男女,秘匿処理,秘匿先情報,合算地域,年齢「不詳」,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）20～69歳,-,-.1,かとうクリニック,かわづクリニック,のぞみ記念 下田循環器・腎臓クリニック,はらクリニック,ひがしなかクリニック,上の山鎮目クリニック,下田メディカルセンター,下田メディカルセンター附属みなとクリニック,中江医院,佐倉医院,佐藤医院,公益社団法人地域医療振興協会 いなずさ診療所,公益社団法人地域医療振興協会 上河津診療所,公益社団法人地域医療振興協会 伊豆下田診療所,公益社団法人地域医療振興協会 伊豆今井浜病院,医療法人慈愛会 石田医院,医療法人社団健育会西伊豆健育会病院,医療法人社団康心会 康心会伊豆東部病院,医療法人社団桑寿会 下田温泉病院,医療法人社団辰五会 ふれあい南伊豆ホスピタル,小川クリニック,河井医院,白津医院,臼井医院,菊池医院,鈴木クリニック,飯島医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
22219053000,下田市,田牛,下田市,田牛,下田市田牛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,71.0,86.0,65.0,79.0,132.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,62.0,178.0,592.0,0.0,0.0,138.90775607334234,34.631906832649754,10.328694572953921,1898.0,下田市田牛,下田市田牛,code_in_car30
22305012000,松崎町,峰輪,松崎町,峰輪,松崎町峰輪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82906026725328,34.76996062621086,10.653393700953545,0.0,松崎町峰輪,松崎町峰輪,code_in_car30
22304023000,南伊豆町,手石,南伊豆町,手石,南伊豆町手石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1808.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,196.0,2105.0,0.0,0.0,0.0,0.0,138.88130125572212,34.63477348445055,10.784068138355506,4653.0,南伊豆町手石,南伊豆町手石,code_in_car30
22305011000,松崎町,船田,松崎町,船田,松崎町船田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82363101772884,34.772895735492,11.24572725042214,0.0,松崎町船田,松崎町船田,code_in_car30
22305022028,松崎町,岩科南側,松崎町,岩科南側,松崎町岩科南側,静岡県,松崎町,岩科南側,,松崎町岩科南側,22305.0,22028.0,22028.0,4.0,117,8.800210000000002,4.0,4.0,5.0,1.0,0.0,2.0,0.0,5.0,4.0,4.0,7.0,9.0,7.0,21.0,12.0,10.0,8.0,9.0,4.0,1.0,0.0,0.1516,0.20784,0.184,0.02459,0.0,0.05674,0.0,0.16765,0.14004,0.15648,0.30765,0.51759,0.4424,1.70121,1.1274000000000002,1.1197,0.9608,1.03347,0.40084,0.10021,0.0,5071.0,総数,,,,-,13,39,65,32,14,59,6973,60.09829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.80774206291534,34.71545490436713,11.259755195596474,292.0,松崎町岩科南側,松崎町岩科南側,code_in_car30
22305006000,松崎町,門野,松崎町,門野,松崎町門野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.83497438999896,34.78710334739186,11.284430043246012,0.0,松崎町門野,松崎町門野,code_in_car30
22305015000,松崎町,南郷,松崎町,南郷,松崎町南郷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.81074376509696,34.74970099987727,11.351819677325516,0.0,松崎町南郷,松崎町南郷,code_in_car30
22301001000,東伊豆町,稲取,東伊豆町,稲取,東伊豆町稲取,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1034.0,0.0,0.0,0.0,686.0,435.0,0.0,0.0,1058.0,850.0,941.0,1708.0,267.0,4392.0,0.0,0.0,4867.0,0.0,387.0,0.0,1064.0,0.0,376.0,87.0,0.0,0.0,139.02341413298493,34.792927571865334,11.513478167223216,18152.0,東伊豆町稲取,東伊豆町稲取,code_in_car30
22304014000,南伊豆町,加納,南伊豆町,加納,南伊豆町加納,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,240.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,1104.0,155.0,0.0,1533.0,138.84879805385563,34.6441277246249,11.516356347605905,4734.0,南伊豆町加納,南伊豆町加納,code_in_car30
22304031000,南伊豆町,下流,南伊豆町,下流,南伊豆町下流,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,66.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,150.0,0.0,341.0,103.0,0.0,0.0,0.0,107.0,497.0,0.0,63.0,0.0,379.0,138.8678634914471,34.628550832526514,11.955085057492193,2054.0,南伊豆町下流,南伊豆町下流,code_in_car30
22305021027,松崎町,岩科北側,松崎町,岩科北側,松崎町岩科北側,静岡県,松崎町,岩科北側,,松崎町岩科北側,22305.0,21027.0,21027.0,4.0,109,8.286850000000001,0.0,0.0,4.0,3.0,1.0,0.0,2.0,2.0,5.0,10.0,3.0,11.0,11.0,10.0,12.0,8.0,13.0,6.0,5.0,3.0,0.0,0.0,0.0,0.1472,0.07377,0.02367,0.0,0.06402,0.06706,0.1750499999999999,0.3912,0.13185,0.63261,0.6952,0.8101,1.1274000000000002,0.89576,1.5613,0.68898,0.50105,0.3006299999999999,0.0,5062.0,総数,,,,-,4,48,57,35,14,55,6895,63.75688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.79747594524437,34.73289380705607,12.217408432783909,0.0,松崎町岩科北側,松崎町岩科北側,code_in_car30
22305010000,松崎町,吉田,松崎町,吉田,松崎町吉田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.80631772087233,34.764313952784725,12.255553509660736,0.0,松崎町吉田,松崎町吉田,code_in_car30
22305009000,松崎町,建久寺,松崎町,建久寺,松崎町建久寺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.80338771534662,34.759999161480685,12.335576292398674,0.0,松崎町建久寺,松崎町建久寺,code_in_car30
22305008000,松崎町,那賀,松崎町,那賀,松崎町那賀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.79950441925857,34.75681444835915,12.559808804436187,0.0,松崎町那賀,松崎町那賀,code_in_car30
22305021029,松崎町,岩科北側,松崎町,岩科北側,松崎町岩科北側,静岡県,松崎町,岩科北側,,松崎町岩科北側,22305.0,21029.0,21029.0,4.0,104,7.82701,1.0,6.0,6.0,3.0,0.0,2.0,1.0,0.0,5.0,5.0,7.0,8.0,8.0,4.0,13.0,12.0,7.0,8.0,6.0,2.0,0.0,0.0379,0.31176,0.2208,0.07377,0.0,0.05674,0.03201,0.0,0.1750499999999999,0.1956,0.30765,0.46008,0.5056,0.32404,1.2213500000000002,1.34364,0.8407,0.91864,0.6012599999999999,0.20042,0.0,5064.0,総数,,,,-,13,39,52,35,16,40,6168,59.80769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7934304185264,34.73743372966215,12.639976247865091,488.0,松崎町岩科北側,松崎町岩科北側,code_in_car30
22305016000,松崎町,伏倉,松崎町,伏倉,松崎町伏倉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.79333786498825,34.74637957988864,12.81305725937275,0.0,松崎町伏倉,松崎町伏倉,code_in_car30
22305022026,松崎町,岩科南側,松崎町,岩科南側,松崎町岩科南側,静岡県,松崎町,岩科南側,,松崎町岩科南側,22305.0,22026.0,22026.0,4.0,60,4.463100000000001,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0,3.0,6.0,9.0,12.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0758,0.05196,0.0,0.0,0.0,0.0,0.03201,0.1005899999999999,0.07002,0.15648,0.21975,0.17253,0.3792,0.72909,1.1274000000000002,0.22394,0.1201,0.80381,0.20042,0.0,0.0,5070.0,総数,,,,-,3,24,33,12,9,33,3725,62.58333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,53.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7902273281115,34.73005785476201,12.853999293088277,186.0,松崎町岩科南側,松崎町岩科南側,code_in_car30
22305021030,松崎町,岩科北側,松崎町,岩科北側,松崎町岩科北側,静岡県,松崎町,岩科北側,,松崎町岩科北側,22305.0,21030.0,21030.0,4.0,96,6.74857,1.0,1.0,4.0,5.0,2.0,1.0,5.0,3.0,3.0,8.0,2.0,9.0,6.0,7.0,15.0,14.0,3.0,3.0,2.0,2.0,0.0,0.0379,0.05196,0.1472,0.12295,0.04734,0.02837,0.1600499999999999,0.1005899999999999,0.10503,0.31296,0.0879,0.51759,0.3792,0.56707,1.40925,1.56758,0.3603,0.34449,0.20042,0.20042,0.0,5065.0,総数,,,,-,6,44,46,24,7,46,5498,57.77083,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.78739159393805,34.738364457313715,13.200510138904788,195.0,松崎町岩科北側,松崎町岩科北側,code_in_car30
22305007000,松崎町,櫻田,松崎町,櫻田,松崎町櫻田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.79351391054252,34.76158438425429,13.245323562307183,0.0,松崎町櫻田,松崎町櫻田,code_in_car30
22304032000,南伊豆町,大瀬,南伊豆町,大瀬,南伊豆町大瀬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,36.0,243.0,0.0,132.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,560.0,0.0,72.0,0.0,45.0,138.85284514570796,34.62235335113389,13.247787618309177,1797.0,南伊豆町大瀬,南伊豆町大瀬,code_in_car30
22305022025,松崎町,岩科南側,松崎町,岩科南側,松崎町岩科南側,静岡県,松崎町,岩科南側,,松崎町岩科南側,22305.0,22025.0,22025.0,4.0,57,4.06308,0.0,3.0,5.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,8.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.15588,0.184,0.07377,0.02367,0.0,0.0,0.03353,0.10503,0.15648,0.13185,0.17253,0.2528,0.32404,0.7516,1.00773,0.3603,0.22966,0.10021,0.0,0.0,5069.0,総数,,,,-,8,22,27,15,3,23,3131,55.42982,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,138.783314714489,34.73290631290673,13.506805392041732,138.0,松崎町岩科南側,松崎町岩科南側,code_in_car30
22305021031,松崎町,岩科北側,松崎町,岩科北側,松崎町岩科北側,静岡県,松崎町,岩科北側,,松崎町岩科北側,22305.0,21031.0,21031.0,4.0,96,6.745060000000001,7.0,6.0,2.0,3.0,1.0,1.0,3.0,3.0,7.0,5.0,6.0,4.0,3.0,6.0,11.0,14.0,5.0,4.0,5.0,0.0,0.0,0.2653,0.31176,0.0736,0.07377,0.02367,0.02837,0.0960299999999999,0.1005899999999999,0.24507,0.1956,0.2637,0.23004,0.1896,0.48606,1.03345,1.56758,0.6005,0.45932,0.50105,0.0,0.0,5066.0,総数,,,,-,15,36,45,28,9,39,5130,53.9375,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7817221656592,34.740736395824506,13.749767063971024,118.0,松崎町岩科北側,松崎町岩科北側,code_in_car30
22305001006,松崎町,江奈,松崎町,江奈,松崎町江奈,静岡県,松崎町,江奈,,松崎町江奈,22305.0,1006.0,1006.0,4.0,350,24.26327,5.0,10.0,8.0,11.0,7.0,15.0,9.0,6.0,13.0,24.0,28.0,28.0,32.0,35.0,31.0,34.0,27.0,17.0,5.0,3.0,1.0,0.1895,0.5196,0.2944,0.27049,0.16569,0.42555,0.2880899999999999,0.2011799999999999,0.45513,0.93888,1.2306,1.61028,2.0224,2.83535,2.91245,3.80698,3.2427,1.95211,0.50105,0.3006299999999999,0.10021,5036.0,総数,,,,1,23,173,153,87,26,197,19914,57.56017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,99.0,111.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.78562125430355,34.75887200358165,13.839298718954346,2335.0,松崎町江奈,松崎町江奈,code_in_car30
22305004000,松崎町,宮内,松崎町,宮内,松崎町宮内,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.78232386119674,34.74974748164376,13.87541528974461,0.0,松崎町宮内,松崎町宮内,code_in_car30
22305022024,松崎町,岩科南側,松崎町,岩科南側,松崎町岩科南側,静岡県,松崎町,岩科南側,,松崎町岩科南側,22305.0,22024.0,22024.0,4.0,124,9.717630000000002,2.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,6.0,10.0,12.0,6.0,13.0,15.0,11.0,16.0,11.0,4.0,1.0,0.0,0.0758,0.05196,0.0736,0.12295,0.07101,0.02837,0.03201,0.03353,0.10503,0.23472,0.4395,0.69012,0.3792,1.05313,1.40925,1.23167,1.9216,1.26313,0.40084,0.10021,0.0,5068.0,総数,,,,-,5,48,71,43,16,56,7801,63.41129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,37.0,0.0,0.0,0.0,143.0,149.0,0.0,0.0,0.0,0.0,72.0,0.0,37.0,0.0,0.0,0.0,138.77788065366437,34.73202870383845,13.994411567329607,474.0,松崎町岩科南側,松崎町岩科南側,code_in_car30
22306004000,西伊豆町,一色,西伊豆町,一色,西伊豆町一色,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.80481093592797,34.79487378457497,14.005674742927702,0.0,西伊豆町一色,西伊豆町一色,code_in_car30
22305003001,松崎町,松崎,松崎町,松崎,松崎町松崎,静岡県,松崎町,松崎,,松崎町松崎,22305.0,3001.0,3001.0,4.0,182,12.41749,4.0,2.0,9.0,11.0,4.0,3.0,4.0,4.0,10.0,11.0,13.0,16.0,14.0,15.0,18.0,15.0,17.0,9.0,3.0,0.0,0.0,0.1516,0.10392,0.3312,0.27049,0.09468,0.0851099999999999,0.12804,0.13412,0.3500999999999999,0.43032,0.57135,0.92016,0.8848,1.21515,1.6911,1.67955,2.0417,1.03347,0.3006299999999999,0.0,0.0,5042.0,総数,,,,-,15,90,77,44,12,94,10088,55.92857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7788380186748,34.74968373262413,14.185150794733712,246.0,松崎町松崎,松崎町松崎,code_in_car30
22306003000,西伊豆町,中,西伊豆町,中,西伊豆町中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.78807023569794,34.7758781473305,14.294291392112962,0.0,西伊豆町中,西伊豆町中,code_in_car30
22305002008,松崎町,江奈,松崎町,江奈,松崎町江奈,静岡県,松崎町,江奈,,松崎町江奈,22305.0,2008.0,2008.0,4.0,221,15.80122,5.0,4.0,8.0,8.0,2.0,1.0,5.0,5.0,12.0,11.0,23.0,17.0,14.0,12.0,33.0,18.0,23.0,9.0,6.0,3.0,0.0,0.1895,0.20784,0.2944,0.19672,0.04734,0.02837,0.1600499999999999,0.16765,0.42012,0.43032,1.01085,0.97767,0.8848,0.97212,3.10035,2.01546,2.7623,1.03347,0.6012599999999999,0.3006299999999999,0.0,5039.0,総数,,,,2,17,98,104,59,18,102,12781,58.86073,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,53.0,287.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.77887591833914,34.75639721330458,14.356702465306103,864.0,松崎町江奈,松崎町江奈,code_in_car30
22305001007,松崎町,江奈,松崎町,江奈,松崎町江奈,静岡県,松崎町,江奈,,松崎町江奈,22305.0,1007.0,1007.0,4.0,432,30.98192,9.0,9.0,11.0,13.0,5.0,10.0,12.0,16.0,32.0,33.0,15.0,21.0,34.0,35.0,40.0,22.0,37.0,33.0,27.0,16.0,1.0,0.3411,0.46764,0.4048,0.31967,0.11835,0.2837,0.3841199999999999,0.53648,1.12032,1.29096,0.65925,1.20771,2.1488,2.83535,3.758,2.46334,4.4437,3.78939,2.70567,1.60336,0.10021,5037.0,総数,,,,1,29,191,211,136,77,213,25727,60.19142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.78002777890566,34.759994504901286,14.36458697153159,588.0,松崎町江奈,松崎町江奈,code_in_car30
22305003003,松崎町,松崎,松崎町,松崎,松崎町松崎,静岡県,松崎町,松崎,,松崎町松崎,22305.0,3003.0,3003.0,4.0,160,11.79502,1.0,5.0,10.0,3.0,0.0,2.0,2.0,5.0,7.0,13.0,5.0,10.0,16.0,13.0,28.0,19.0,11.0,5.0,4.0,1.0,0.0,0.0379,0.2598,0.368,0.07377,0.0,0.05674,0.06402,0.16765,0.24507,0.50856,0.21975,0.5751,1.0112,1.05313,2.6306000000000003,2.12743,1.3211,0.57415,0.40084,0.10021,0.0,5044.0,総数,,,,-,16,63,81,40,10,73,9417,59.35625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,637.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.77657064082504,34.74944195472452,14.382252582586592,1438.0,松崎町松崎,松崎町松崎,code_in_car30
22306002015,西伊豆町,仁科築地,西伊豆町,仁科築地,西伊豆町仁科築地,静岡県,西伊豆町,仁科,築地,西伊豆町仁科築地,22306.0,2015.0,2015.0,4.0,513,32.006280000000004,21.0,13.0,23.0,21.0,18.0,16.0,16.0,21.0,29.0,40.0,27.0,30.0,40.0,62.0,54.0,34.0,25.0,10.0,9.0,1.0,0.0,0.7959,0.67548,0.8464,0.51639,0.42606,0.45392,0.51216,0.7041299999999999,1.01529,1.5648,1.18665,1.7253,2.5280000000000005,5.02262,5.073300000000001,3.80698,3.0025,1.1483,0.90189,0.10021,0.0,5090.0,総数,,,,3,57,258,195,79,20,299,26068,51.61373,0.0,0.0,0.0,0.0,51.0,52.0,0.0,0.0,0.0,494.0,0.0,0.0,56.0,51.0,68.0,51.0,2169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7827413737224,34.768186497503514,14.419129082160342,2992.0,西伊豆町仁科築地,西伊豆町仁科築地,code_in_car30
22305003005,松崎町,松崎,松崎町,松崎,松崎町松崎,静岡県,松崎町,松崎,,松崎町松崎,22305.0,3005.0,3005.0,4.0,93,6.295030000000001,1.0,1.0,2.0,4.0,3.0,5.0,1.0,2.0,1.0,7.0,8.0,4.0,8.0,12.0,8.0,11.0,4.0,6.0,2.0,0.0,0.0,0.0379,0.05196,0.0736,0.09836,0.07101,0.14185,0.03201,0.06706,0.03501,0.27384,0.3516,0.23004,0.5056,0.97212,0.7516,1.23167,0.4804,0.68898,0.20042,0.0,0.0,5046.0,総数,,,,3,4,43,43,23,8,51,5215,58.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.7770839422377,34.753350670377124,14.431858208338218,0.0,松崎町松崎,松崎町松崎,code_in_car30
22305003004,松崎町,松崎,松崎町,松崎,松崎町松崎,静岡県,松崎町,松崎,,松崎町松崎,22305.0,3004.0,3004.0,4.0,189,13.63262,3.0,5.0,4.0,10.0,2.0,7.0,2.0,16.0,6.0,6.0,11.0,5.0,9.0,26.0,29.0,16.0,16.0,6.0,7.0,3.0,0.0,0.1137,0.2598,0.1472,0.2459,0.04734,0.19859,0.06402,0.53648,0.21006,0.23472,0.48345,0.28755,0.5688000000000001,2.10626,2.72455,1.79152,1.9216,0.68898,0.7014699999999999,0.3006299999999999,0.0,5045.0,総数,,,,-,12,74,103,48,16,90,10932,58.34127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.77720641562735,34.75485217205554,14.4610017100167,784.0,松崎町松崎,松崎町松崎,code_in_car30
22305002009,松崎町,江奈,松崎町,江奈,松崎町江奈,静岡県,松崎町,江奈,,松崎町江奈,22305.0,2009.0,2009.0,4.0,112,8.594660000000001,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,14.0,7.0,8.0,11.0,16.0,14.0,11.0,8.0,9.0,4.0,0.0,0.0,0.0,0.05196,0.1472,0.02459,0.02367,0.02837,0.0,0.0,0.07002,0.5476800000000001,0.30765,0.46008,0.6952,1.29616,1.3153,1.23167,0.9608,1.03347,0.40084,0.0,0.0,5040.0,総数,,,,-,5,45,62,32,13,60,7127,64.13393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.77687502318796,34.75756868100158,14.567198919257473,85.0,松崎町江奈,松崎町江奈,code_in_car30
