TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,あおぞらクリニック,いがらし胃腸科内科クリニック,おだわら泌尿器科・内科クリニック,こまつクリニック,さかわ内科クリニック,さくら醫院,しみず扇町クリニック,なでしこクリニックあたみ,ひまわりメンタルクリニック,クリニック山田,一般財団法人生活保健協会 湯河原中央温泉病院,一般財団法人長寿会 長寿園診療所,久保クリニック,五十子内科医院,仁天堂医院,医療法人 同愛会 小澤病院,医療法人 小林病院,医療法人 武井内科医院,医療法人 社団 山口医院,医療法人 高見澤クリニック,医療法人尽誠会 山近記念総合病院,医療法人山田クリニック,医療法人社団 川_内科医院,医療法人社団 帰陽会 丹羽病院,医療法人社団 福井内科消化器科クリニック,医療法人社団 雨宮内科医院,医療法人社団ちとせ会 熱海ちとせ病院,医療法人社団伊豆七海会 熱海 海の見える病院,医療法人社団伊豆七海会 熱海所記念病院,医療法人社団慈生会 ライフケア診療所,医療法人社団栄友会 熱海ゆずクリニック,医療法人社団湘星会 小田原腎内科クリニック,医療法人社団綾和会 間中病院,医療法人財団報徳会 西湘病院,医療法人邦友会 湯河原循環器クリニック,古藤内科小児科クリニック,国際医療福祉大学熱海病院,土屋医院,城山クリニック,多田医院,太陽の門,安井医院,安間医院,小島クリニック,小澤医院,小田原レディスクリニック,小田原医院,小田原市休日夜間急患診療所,小田原市国民健康保険片浦診療所,小田原市立病院,小田原甲状腺クリニック,小田原銀座クリニック,山近記念クリニック,川邊小児科内科医院,循環器中町クリニック,扇町しらさぎ内科クリニック,朝倉医院,本多記念青野クリニック,杏林堂クリニック,梅園ヘルスケアクリニック,森本内科医院,河西クリニック,浜辺の診療所,清水内科クリニック,湘南こいじクリニック,湘南大磯二宮クリニック,湯河原ゆうゆうの里診療所,湯河原クリニック,湯河原ホームクリニック,湯河原胃腸病院,漢和クリニック,特定医療法人社団研精会 箱根リハビリテーション病院附属ゆい小田原クリニック,独立行政法人国立病院機構 箱根病院,独立行政法人地域医療機能推進機構 湯河原病院,真鶴町国民健康保険診療所,窪倉医院,菊地医院,西川内科医院,西湘診療所,訪問診療めじろクリニック,谷口外科医院,霜島内科医院,鴨宮さとう内科クリニック,鴨宮クリニック,YKいわさきクリニック,LON,LAT,dist_km,total_patients,town,town_norm,match_type
14382013000,箱根町,須雲川,箱根町,須雲川,箱根町須雲川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.07548760128913,35.220502311591616,8.827205174938118,0.0,箱根町須雲川,箱根町須雲川,code_in_car30
14382014000,箱根町,畑宿,箱根町,畑宿,箱根町畑宿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.066090181863,35.21514289196611,8.934077732668158,0.0,箱根町畑宿,箱根町畑宿,code_in_car30
14206066001,小田原市,早川一丁目,小田原市,早川一丁目,小田原市早川一丁目,神奈川県,小田原市,早川,一丁目,小田原市早川一丁目,14206.0,66001.0,4.0,397.0,8.0,10.0,10.0,18.0,12.0,18.0,16.0,17.0,18.0,28.0,27.0,36.0,35.0,32.0,34.0,26.0,28.0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,283.0,0.0,0.0,0.0,274.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,37.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1479644079104,35.240418476049896,9.303883297525338,1584.0,小田原市早川一丁目,小田原市早川一丁目,code_in_car30
14382010000,箱根町,塔之澤,箱根町,塔之澤,箱根町塔之澤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09714035329011,35.23721529522201,9.49611468206258,0.0,箱根町塔之澤,箱根町塔之澤,code_in_car30
14206066002,小田原市,早川二丁目,小田原市,早川二丁目,小田原市早川二丁目,神奈川県,小田原市,早川,二丁目,小田原市早川二丁目,14206.0,66002.0,4.0,584.0,17.0,16.0,28.0,29.0,35.0,33.0,32.0,37.0,31.0,48.0,43.0,36.0,27.0,41.0,36.0,35.0,29.0,21.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,32.0,0.0,53.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,236.0,0.0,0.0,0.0,58.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,50.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,368.0,0.0,162.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,106.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,50.0,0.0,139.14415203204305,35.24283426410684,9.532280082116172,2045.0,小田原市早川二丁目,小田原市早川二丁目,code_in_car30
14206066003,小田原市,早川三丁目,小田原市,早川三丁目,小田原市早川三丁目,神奈川県,小田原市,早川,三丁目,小田原市早川三丁目,14206.0,66003.0,4.0,1100.0,40.0,45.0,56.0,44.0,59.0,52.0,64.0,70.0,68.0,98.0,87.0,69.0,50.0,50.0,76.0,65.0,41.0,23.0,7.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,7.0,7.0,5.0,3.0,1.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,41.0,0.0,0.0,478.0,0.0,0.0,57.0,80.0,43.0,44.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,63.0,41.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,65.0,127.0,0.0,0.0,0.0,0.0,123.0,63.0,0.0,85.0,43.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,41.0,0.0,0.0,42.0,0.0,96.0,0.0,0.0,0.0,0.0,96.0,0.0,139.13960685246101,35.244127030285874,9.646910825715015,2529.0,小田原市早川三丁目,小田原市早川三丁目,code_in_car30
14206017003,小田原市,南町三丁目,小田原市,南町三丁目,小田原市南町三丁目,神奈川県,小田原市,南町,三丁目,小田原市南町三丁目,14206.0,17003.0,4.0,973.0,45.0,58.0,48.0,49.0,42.0,21.0,35.0,53.0,73.0,63.0,77.0,63.0,58.0,65.0,74.0,50.0,39.0,31.0,17.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,7.0,6.0,5.0,4.0,2.0,0.0,0.0,58.0,0.0,0.0,380.0,0.0,41.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,0.0,1404.0,0.0,40.0,0.0,41.0,0.0,87.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,97.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,176.0,149.0,0.0,564.0,0.0,106.0,154.0,0.0,0.0,86.0,0.0,238.0,39.0,0.0,91.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,35.0,0.0,0.0,0.0,59.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1519690883514,35.24365518545523,9.713458081275864,4663.0,小田原市南町三丁目,小田原市南町三丁目,code_in_car30
14206017004,小田原市,南町四丁目,小田原市,南町四丁目,小田原市南町四丁目,神奈川県,小田原市,南町,四丁目,小田原市南町四丁目,14206.0,17004.0,4.0,759.0,35.0,44.0,27.0,21.0,36.0,42.0,36.0,60.0,49.0,50.0,62.0,49.0,31.0,42.0,57.0,49.0,24.0,14.0,8.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,1.0,0.0,0.0,41.0,66.0,0.0,0.0,0.0,92.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,298.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,215.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.14930216982918,35.244067719732826,9.722326411695516,3622.0,小田原市南町四丁目,小田原市南町四丁目,code_in_car30
14206062000,小田原市,南板橋,小田原市,南板橋,小田原市南板橋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,89.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.14537234913223,35.244467654130844,9.723754849764507,1377.0,小田原市南板橋,小田原市南板橋,code_in_car30
14206017002,小田原市,南町二丁目,小田原市,南町二丁目,小田原市南町二丁目,神奈川県,小田原市,南町,二丁目,小田原市南町二丁目,14206.0,17002.0,4.0,454.0,16.0,15.0,11.0,11.0,19.0,12.0,17.0,21.0,19.0,24.0,33.0,47.0,33.0,25.0,55.0,29.0,24.0,22.0,12.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,665.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,74.0,176.0,0.0,150.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,587.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.15433438585288,35.24484531141727,9.880902822449368,2339.0,小田原市南町二丁目,小田原市南町二丁目,code_in_car30
14206064000,小田原市,入生田,小田原市,入生田,小田原市入生田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,49.0,0.0,0.0,1115.0,135.0,0.0,40.0,0.0,147.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,189.0,0.0,799.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,131.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,39.0,0.0,0.0,139.11343309647694,35.24477555080758,9.8955615296033,3591.0,小田原市入生田,小田原市入生田,code_in_car30
14206012004,小田原市,本町四丁目,小田原市,本町四丁目,小田原市本町四丁目,神奈川県,小田原市,本町,四丁目,小田原市本町四丁目,14206.0,12004.0,4.0,786.0,22.0,23.0,34.0,37.0,36.0,17.0,29.0,41.0,48.0,61.0,50.0,58.0,47.0,63.0,61.0,54.0,53.0,21.0,13.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,6.0,6.0,2.0,1.0,1.0,0.0,46.0,0.0,0.0,71.0,0.0,0.0,0.0,87.0,0.0,47.0,0.0,0.0,0.0,37.0,0.0,0.0,1009.0,77.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,45.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,37.0,0.0,294.0,0.0,94.0,40.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.15688427356545,35.245452936932104,9.991841757112697,2495.0,小田原市本町四丁目,小田原市本町四丁目,code_in_car30
14206063000,小田原市,風祭,小田原市,風祭,小田原市風祭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,586.0,0.0,49.0,0.0,59.0,110.0,111.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,0.0,337.0,0.0,0.0,52.0,0.0,0.0,41.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.12683515865058,35.248178279157116,10.110621484318985,2578.0,小田原市風祭,小田原市風祭,code_in_car30
14206061000,小田原市,板橋,小田原市,板橋,小田原市板橋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,39.0,97.0,0.0,40.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,40.0,2262.0,31.0,0.0,0.0,380.0,388.0,1124.0,0.0,319.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,74.0,0.0,73.0,32.0,106.0,0.0,237.0,0.0,55.0,0.0,0.0,133.0,0.0,110.0,213.0,332.0,0.0,1580.0,40.0,288.0,527.0,0.0,73.0,111.0,0.0,420.0,228.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,0.0,0.0,0.0,32.0,0.0,336.0,49.0,0.0,0.0,44.0,92.0,35.0,139.13928214425584,35.24849797001536,10.13111058021379,11672.0,小田原市板橋,小田原市板橋,code_in_car30
14206017001,小田原市,南町一丁目,小田原市,南町一丁目,小田原市南町一丁目,神奈川県,小田原市,南町,一丁目,小田原市南町一丁目,14206.0,17001.0,4.0,500.0,12.0,23.0,27.0,10.0,13.0,10.0,12.0,23.0,30.0,43.0,35.0,32.0,49.0,41.0,48.0,43.0,17.0,10.0,11.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,30.0,195.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,121.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,139.15244549205502,35.24810676910722,10.208948910848763,797.0,小田原市南町一丁目,小田原市南町一丁目,code_in_car30
14206012003,小田原市,本町三丁目,小田原市,本町三丁目,小田原市本町三丁目,神奈川県,小田原市,本町,三丁目,小田原市本町三丁目,14206.0,12003.0,4.0,884.0,21.0,25.0,29.0,27.0,51.0,44.0,26.0,46.0,47.0,77.0,68.0,59.0,53.0,66.0,64.0,68.0,52.0,25.0,9.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,6.0,8.0,6.0,3.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,96.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.0,0.0,0.0,42.0,96.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,95.0,0.0,0.0,0.0,135.0,0.0,44.0,0.0,83.0,46.0,0.0,547.0,0.0,53.0,45.0,0.0,49.0,0.0,0.0,749.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,261.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,139.16011009130028,35.24719928398532,10.244524581660787,4655.0,小田原市本町三丁目,小田原市本町三丁目,code_in_car30
14206042000,小田原市,十字,小田原市,十字,小田原市十字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.14680693926496,35.249118854051176,10.25177394518293,0.0,小田原市十字,小田原市十字,code_in_car30
14382009000,箱根町,大平台,箱根町,大平台,箱根町大平台,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.07479007739872,35.23590307110071,10.273089345129897,0.0,箱根町大平台,箱根町大平台,code_in_car30
14206031004,小田原市,城山四丁目,小田原市,城山四丁目,小田原市城山四丁目,神奈川県,小田原市,城山,四丁目,小田原市城山四丁目,14206.0,31004.0,4.0,472.0,13.0,20.0,24.0,20.0,16.0,9.0,17.0,19.0,27.0,34.0,34.0,28.0,47.0,37.0,51.0,25.0,29.0,7.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,71.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,108.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,124.0,0.0,51.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1482530884943,35.24972660425996,10.333976265670778,2133.0,小田原市城山四丁目,小田原市城山四丁目,code_in_car30
14206012001,小田原市,本町一丁目,小田原市,本町一丁目,小田原市本町一丁目,神奈川県,小田原市,本町,一丁目,小田原市本町一丁目,14206.0,12001.0,4.0,534.0,15.0,16.0,11.0,19.0,31.0,24.0,18.0,23.0,25.0,41.0,46.0,34.0,40.0,36.0,26.0,39.0,33.0,26.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1568.0,0.0,0.0,0.0,64.0,79.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,277.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,139.15786936122984,35.24941784527213,10.441699342431361,3244.0,小田原市本町一丁目,小田原市本町一丁目,code_in_car30
14206016000,小田原市,城内,小田原市,城内,小田原市城内,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.15492485112492,35.2508214635629,10.544292206224322,0.0,小田原市城内,小田原市城内,code_in_car30
